region_id,timestamp,val_Temperature.max,extra_rings_Temperature.max
TQ,2018-09-14,16.1,0
TR,2018-09-14,16.9,0
TS,2018-09-14,13.1,0
TW,2018-09-14,18.3,0
UB,2018-09-14,18.0,0
W,2018-09-14,18.15,1
WA,2018-09-14,11.6,1
WC,2018-09-14,18.15,2
WD,2018-09-14,16.53333333333333,1
WF,2018-09-14,14.216666666666667,1
WN,2018-09-14,11.45,2
WR,2018-09-14,13.9,1
WS,2018-09-14,12.2,1
WV,2018-09-14,13.14,1
YO,2018-09-14,14.35,0
ZE,2018-09-14,11.5,0
AB,2018-09-15,10.0,0
AL,2018-09-15,15.45,1
B,2018-09-15,14.05,1
BA,2018-09-15,13.1,0
BB,2018-09-15,11.35,1
BD,2018-09-15,11.2,0
BH,2018-09-15,17.6,0
BL,2018-09-15,11.566666666666668,2
BN,2018-09-15,17.419999999999998,1
BR,2018-09-15,16.3,1
BS,2018-09-15,14.6,1
BT,2018-09-15,12.757142857142856,0
CA,2018-09-15,10.533333333333333,0
CB,2018-09-15,15.1,1
CF,2018-09-15,14.3,1
CH,2018-09-15,13.775,1
CM,2018-09-15,15.3,1
CO,2018-09-15,14.9,1
CR,2018-09-15,16.3,1
CT,2018-09-15,16.4,1
CV,2018-09-15,14.814285714285715,1
CW,2018-09-15,12.633333333333333,1
DA,2018-09-15,16.4,1
DD,2018-09-15,9.9,0
DE,2018-09-15,14.05,0
DG,2018-09-15,9.533333333333333,0
DH,2018-09-15,9.9,1
DL,2018-09-15,7.8,0
DN,2018-09-15,15.0,1
DT,2018-09-15,16.0,0
DY,2018-09-15,13.3,1
E,2018-09-15,15.3,2
EC,2018-09-15,18.08,3
EH,2018-09-15,10.4,0
EN,2018-09-15,15.3,1
EX,2018-09-15,13.5,0
FK,2018-09-15,13.3,0
FY,2018-09-15,11.5,1
G,2018-09-15,9.7,0
GL,2018-09-15,15.2,0
GU,2018-09-15,19.355555555555554,1
GY,2018-09-15,,2
HA,2018-09-15,21.0,1
HD,2018-09-15,13.075,1
HG,2018-09-15,9.9,0
HP,2018-09-15,15.6,0
HR,2018-09-15,13.6375,1
HS,2018-09-15,,2
HU,2018-09-15,14.425,1
HX,2018-09-15,11.2,1
IG,2018-09-15,15.9,2
IM,2018-09-15,,2
IP,2018-09-15,14.9,0
IV,2018-09-15,11.714285714285715,0
JE,2018-09-15,,2
KA,2018-09-15,12.2,0
KT,2018-09-15,21.3,1
KW,2018-09-15,10.1,0
KY,2018-09-15,6.8,0
L,2018-09-15,13.37,2
LA,2018-09-15,11.5,0
LD,2018-09-15,13.566666666666668,0
LE,2018-09-15,15.25,1
LL,2018-09-15,14.25,0
LN,2018-09-15,18.2,1
LS,2018-09-15,12.928571428571429,1
LU,2018-09-15,15.45,1
M,2018-09-15,12.0,1
ME,2018-09-15,16.5,0
MK,2018-09-15,15.216666666666667,1
ML,2018-09-15,9.65,0
N,2018-09-15,15.3,2
NE,2018-09-15,10.2,1
NG,2018-09-15,18.2,0
NN,2018-09-15,14.7,0
NP,2018-09-15,13.975,1
NR,2018-09-15,14.55,0
NW,2018-09-15,18.74,2
OL,2018-09-15,12.0,1
OX,2018-09-15,15.233333333333334,0
PA,2018-09-15,11.466666666666667,0
PE,2018-09-15,15.366666666666667,1
PH,2018-09-15,9.95,0
PL,2018-09-15,17.7,0
PO,2018-09-15,17.700000000000006,0
PR,2018-09-15,11.5,1
RG,2018-09-15,20.3,0
RH,2018-09-15,16.3,1
RM,2018-09-15,16.5,1
S,2018-09-15,17.4,0
SA,2018-09-15,14.74,0
SE,2018-09-15,18.033333333333328,2
SG,2018-09-15,15.3,0
SK,2018-09-15,12.0,0
SL,2018-09-15,20.5,0
SM,2018-09-15,18.8,2
SN,2018-09-15,16.411111111111108,1
SO,2018-09-15,20.65,0
SP,2018-09-15,17.8,0
SR,2018-09-15,12.0,1
SS,2018-09-15,16.5,1
ST,2018-09-15,10.6,0
SW,2018-09-15,21.3,1
SY,2018-09-15,13.3,0
TA,2018-09-15,15.5,0
TD,2018-09-15,10.4,0
TF,2018-09-15,12.76,1
TN,2018-09-15,16.3,0
TQ,2018-09-15,16.1,0
TR,2018-09-15,17.0,0
TS,2018-09-15,12.0,0
TW,2018-09-15,21.3,0
UB,2018-09-15,21.0,0
W,2018-09-15,21.15,1
WA,2018-09-15,12.0,1
WC,2018-09-15,21.15,2
WD,2018-09-15,19.03333333333333,1
WF,2018-09-15,11.7,0
WN,2018-09-15,11.75,2
WR,2018-09-15,13.68,1
WS,2018-09-15,12.9,1
WV,2018-09-15,12.760000000000002,1
YO,2018-09-15,14.425,0
ZE,2018-09-15,12.5,0
AB,2018-09-16,14.666666666666664,0
AL,2018-09-16,16.6,1
B,2018-09-16,14.95,1
BA,2018-09-16,17.066666666666666,1
BB,2018-09-16,13.85,1
BD,2018-09-16,14.3,0
BH,2018-09-16,19.35,0
BL,2018-09-16,13.433333333333332,2
BN,2018-09-16,18.6,1
BR,2018-09-16,18.1,1
BS,2018-09-16,15.025,1
BT,2018-09-16,13.5125,0
CA,2018-09-16,15.0,0
CB,2018-09-16,15.9,1
CF,2018-09-16,15.8625,1
CH,2018-09-16,15.925,1
CM,2018-09-16,16.6,1
CO,2018-09-16,15.2,1
CR,2018-09-16,18.1,1
CT,2018-09-16,18.6,1
CV,2018-09-16,15.614285714285714,1
CW,2018-09-16,14.8,1
DA,2018-09-16,18.6,1
DD,2018-09-16,13.4,0
DE,2018-09-16,14.95,0
DG,2018-09-16,14.3,0
DH,2018-09-16,14.65,1
DL,2018-09-16,12.9,0
DN,2018-09-16,17.95714285714286,1
DT,2018-09-16,16.85,0
DY,2018-09-16,16.2,1
E,2018-09-16,16.6,2
EC,2018-09-16,20.22,3
EH,2018-09-16,13.2,0
EN,2018-09-16,16.6,1
EX,2018-09-16,13.75,0
FK,2018-09-16,15.0,0
FY,2018-09-16,13.4,1
G,2018-09-16,12.7,0
GL,2018-09-16,14.9,0
GU,2018-09-16,20.522222222222226,1
GY,2018-09-16,,2
HA,2018-09-16,23.3,1
HD,2018-09-16,15.8,1
HG,2018-09-16,13.5,0
HP,2018-09-16,18.72,1
HR,2018-09-16,15.5375,1
HS,2018-09-16,,2
HU,2018-09-16,17.0,1
HX,2018-09-16,14.3,1
IG,2018-09-16,17.85,2
IM,2018-09-16,,2
IP,2018-09-16,15.2,0
IV,2018-09-16,13.442857142857143,0
JE,2018-09-16,,2
KA,2018-09-16,14.1,0
KT,2018-09-16,24.0,1
KW,2018-09-16,14.3,0
KY,2018-09-16,13.2,0
L,2018-09-16,15.34,2
LA,2018-09-16,13.4,0
LD,2018-09-16,15.3,0
LE,2018-09-16,16.625,1
LL,2018-09-16,15.975,0
LN,2018-09-16,21.4,1
LS,2018-09-16,15.928571428571427,1
LU,2018-09-16,16.6,1
M,2018-09-16,12.6,1
ME,2018-09-16,19.1,0
MK,2018-09-16,16.220000000000002,1
ML,2018-09-16,12.35,0
N,2018-09-16,16.6,2
NE,2018-09-16,14.7875,1
NG,2018-09-16,21.4,0
NN,2018-09-16,15.2,0
NP,2018-09-16,15.2,1
NR,2018-09-16,15.95,0
NW,2018-09-16,21.675,2
OL,2018-09-16,12.6,1
OX,2018-09-16,16.433333333333334,0
PA,2018-09-16,12.966666666666667,0
PE,2018-09-16,16.716666666666665,1
PH,2018-09-16,13.9,0
PL,2018-09-16,16.7,0
PO,2018-09-16,18.725,0
PR,2018-09-16,13.4,1
RG,2018-09-16,21.5,0
RH,2018-09-16,18.1,1
RM,2018-09-16,19.1,1
S,2018-09-16,20.6,0
SA,2018-09-16,16.2,0
SE,2018-09-16,20.4,2
SG,2018-09-16,16.6,0
SK,2018-09-16,12.6,0
SL,2018-09-16,22.8,0
SM,2018-09-16,21.05,2
SN,2018-09-16,14.6,0
SO,2018-09-16,20.75,0
SP,2018-09-16,18.675,0
SR,2018-09-16,16.4,1
SS,2018-09-16,19.1,1
ST,2018-09-16,12.7,0
SW,2018-09-16,24.0,1
SY,2018-09-16,15.874999999999998,0
TA,2018-09-16,15.3,0
TD,2018-09-16,15.2,0
TF,2018-09-16,15.616666666666667,1
TN,2018-09-16,18.1,0
TQ,2018-09-16,17.05,0
TR,2018-09-16,18.1,0
TS,2018-09-16,16.4,0
TW,2018-09-16,24.0,0
UB,2018-09-16,23.3,0
W,2018-09-16,23.65,1
WA,2018-09-16,12.6,1
WC,2018-09-16,23.65,2
WD,2018-09-16,23.05,1
WF,2018-09-16,15.7,0
WN,2018-09-16,13.0,2
WR,2018-09-16,15.68,1
WS,2018-09-16,15.025,1
WV,2018-09-16,17.5,0
YO,2018-09-16,17.0,0
ZE,2018-09-16,12.8,0
AB,2018-09-17,11.366666666666665,0
AL,2018-09-17,17.85,1
B,2018-09-17,18.7,1
BA,2018-09-17,17.8,0
BB,2018-09-17,12.5,1
BD,2018-09-17,11.3,0
BH,2018-09-17,19.05,0
BL,2018-09-17,13.8,2
BN,2018-09-17,18.82,1
BR,2018-09-17,18.5,1
BS,2018-09-17,17.8,1
BT,2018-09-17,12.4625,0
CA,2018-09-17,13.733333333333334,0
CB,2018-09-17,19.2,0
CF,2018-09-17,17.22222222222222,1
CH,2018-09-17,16.528571428571432,1
CM,2018-09-17,18.65,1
CO,2018-09-17,18.25,1
CR,2018-09-17,19.35,1
CT,2018-09-17,19.6,1
CV,2018-09-17,18.300000000000004,1
CW,2018-09-17,16.400000000000002,1
DA,2018-09-17,19.6,1
DD,2018-09-17,10.9,0
DE,2018-09-17,18.7,0
DG,2018-09-17,12.266666666666666,0
DH,2018-09-17,13.6,1
DL,2018-09-17,11.8,0
DN,2018-09-17,19.428571428571427,1
DT,2018-09-17,17.0,0
DY,2018-09-17,17.119999999999994,1
E,2018-09-17,18.1,2
EC,2018-09-17,21.3,3
EH,2018-09-17,12.25,0
EN,2018-09-17,18.1,1
EX,2018-09-17,16.566666666666666,0
FK,2018-09-17,12.5,0
FY,2018-09-17,13.7,1
G,2018-09-17,12.0,0
GL,2018-09-17,18.35,0
GU,2018-09-17,21.755555555555553,1
GY,2018-09-17,,2
HA,2018-09-17,25.3,1
HD,2018-09-17,16.075,1
HG,2018-09-17,12.7,0
HP,2018-09-17,17.6,0
HR,2018-09-17,17.344444444444445,1
HS,2018-09-17,,2
HU,2018-09-17,19.1,1
HX,2018-09-17,11.3,1
IG,2018-09-17,19.33333333333333,2
IM,2018-09-17,,2
IP,2018-09-17,17.3,0
IV,2018-09-17,12.571428571428573,0
JE,2018-09-17,,2
KA,2018-09-17,14.2,0
KT,2018-09-17,22.6,1
KW,2018-09-17,10.85,0
KY,2018-09-17,10.3,0
L,2018-09-17,16.200000000000006,2
LA,2018-09-17,13.7,0
LD,2018-09-17,17.733333333333327,0
LE,2018-09-17,20.03333333333333,1
LL,2018-09-17,16.500000000000004,0
LN,2018-09-17,23.0,1
LS,2018-09-17,16.442857142857143,1
LU,2018-09-17,17.85,1
M,2018-09-17,16.4,1
ME,2018-09-17,20.7,0
MK,2018-09-17,18.066666666666666,1
ML,2018-09-17,11.85,0
N,2018-09-17,18.1,2
NE,2018-09-17,13.077777777777774,1
NG,2018-09-17,23.0,0
NN,2018-09-17,18.4,0
NP,2018-09-17,17.98,1
NR,2018-09-17,18.75,0
NW,2018-09-17,22.12,2
OL,2018-09-17,16.4,1
OX,2018-09-17,18.1,0
PA,2018-09-17,12.725,0
PE,2018-09-17,19.071428571428573,1
PH,2018-09-17,12.666666666666664,0
PL,2018-09-17,17.3,0
PO,2018-09-17,18.466666666666672,0
PR,2018-09-17,13.7,1
RG,2018-09-17,23.8,0
RH,2018-09-17,20.2,0
RM,2018-09-17,20.7,1
S,2018-09-17,21.9,0
SA,2018-09-17,16.966666666666665,0
SE,2018-09-17,21.1,2
SG,2018-09-17,18.1,0
SK,2018-09-17,16.4,0
SL,2018-09-17,24.6,0
SM,2018-09-17,21.233333333333334,2
SN,2018-09-17,17.4,0
SO,2018-09-17,23.4,0
SP,2018-09-17,19.450000000000006,0
SR,2018-09-17,15.4,1
SS,2018-09-17,20.7,1
ST,2018-09-17,15.8,0
SW,2018-09-17,25.0,1
SY,2018-09-17,16.55,0
TA,2018-09-17,17.566666666666666,0
TD,2018-09-17,11.75,0
TF,2018-09-17,16.900000000000002,1
TN,2018-09-17,18.5,0
TQ,2018-09-17,17.0,0
TR,2018-09-17,19.0,0
TS,2018-09-17,15.4,0
TW,2018-09-17,25.0,0
UB,2018-09-17,25.3,0
W,2018-09-17,25.15,1
WA,2018-09-17,16.4,1
WC,2018-09-17,25.15,2
WD,2018-09-17,22.5,1
WF,2018-09-17,14.7,0
WN,2018-09-17,15.05,2
WR,2018-09-17,17.150000000000002,1
WS,2018-09-17,17.966666666666672,1
WV,2018-09-17,19.4,0
YO,2018-09-17,19.1,0
ZE,2018-09-17,12.2,0
AB,2018-09-18,13.933333333333332,0
AL,2018-09-18,17.6,1
B,2018-09-18,17.65,1
BA,2018-09-18,15.3,0
BB,2018-09-18,16.35,1
BD,2018-09-18,16.7,0
BH,2018-09-18,18.700000000000006,0
BL,2018-09-18,16.099999999999998,2
BN,2018-09-18,18.32,1
BR,2018-09-18,18.9,1
BS,2018-09-18,16.7,1
BT,2018-09-18,14.911111111111113,0
CA,2018-09-18,16.5,0
CB,2018-09-18,20.4,0
CF,2018-09-18,15.288888888888886,1
CH,2018-09-18,16.3125,1
CM,2018-09-18,18.9,1
CO,2018-09-18,19.55,1
CR,2018-09-18,18.9,1
CT,2018-09-18,19.0,1
CV,2018-09-18,17.575,1
CW,2018-09-18,16.05,1
DA,2018-09-18,19.0,1
DD,2018-09-18,13.1,0
DE,2018-09-18,17.65,0
DG,2018-09-18,14.733333333333334,0
DH,2018-09-18,17.8,1
DL,2018-09-18,17.53076923076923,1
DN,2018-09-18,20.05714285714285,1
DT,2018-09-18,16.85,0
DY,2018-09-18,16.54,1
E,2018-09-18,17.4,2
EC,2018-09-18,20.380000000000006,3
EH,2018-09-18,15.7,0
EN,2018-09-18,17.4,1
EX,2018-09-18,15.733333333333334,0
FK,2018-09-18,15.2,0
FY,2018-09-18,16.0,1
G,2018-09-18,14.2,0
GL,2018-09-18,16.65,0
GU,2018-09-18,20.03333333333333,1
GY,2018-09-18,,2
HA,2018-09-18,23.3,1
HD,2018-09-18,18.125,1
HG,2018-09-18,16.1,0
HP,2018-09-18,17.8,0
HR,2018-09-18,15.955555555555556,1
HS,2018-09-18,,2
HU,2018-09-18,19.7,1
HX,2018-09-18,16.7,1
IG,2018-09-18,18.966666666666665,2
IM,2018-09-18,,2
IP,2018-09-18,18.7,0
IV,2018-09-18,13.5,0
JE,2018-09-18,,2
KA,2018-09-18,14.9,0
KT,2018-09-18,23.2,1
KW,2018-09-18,12.65,0
KY,2018-09-18,13.8,0
L,2018-09-18,16.21,2
LA,2018-09-18,16.0,0
LD,2018-09-18,15.0,0
LE,2018-09-18,18.625,1
LL,2018-09-18,16.3,0
LN,2018-09-18,21.4,1
LS,2018-09-18,18.714285714285715,1
LU,2018-09-18,17.6,1
M,2018-09-18,15.6,1
ME,2018-09-18,19.1,0
MK,2018-09-18,17.866666666666667,1
ML,2018-09-18,13.7,0
N,2018-09-18,17.4,2
NE,2018-09-18,16.157142857142855,1
NG,2018-09-18,21.4,0
NN,2018-09-18,17.8,0
NP,2018-09-18,15.66,1
NR,2018-09-18,20.25,0
NW,2018-09-18,20.7,2
OL,2018-09-18,15.6,1
OX,2018-09-18,18.066666666666666,0
PA,2018-09-18,14.475,0
PE,2018-09-18,19.457142857142856,1
PH,2018-09-18,14.7,0
PL,2018-09-18,16.7,0
PO,2018-09-18,18.175,0
PR,2018-09-18,16.0,1
RG,2018-09-18,21.6,0
RH,2018-09-18,18.9,1
RM,2018-09-18,19.1,1
S,2018-09-18,20.8,0
SA,2018-09-18,15.433333333333332,0
SE,2018-09-18,20.4,2
SG,2018-09-18,17.4,0
SK,2018-09-18,15.6,0
SL,2018-09-18,21.8,0
SM,2018-09-18,21.05,2
SN,2018-09-18,17.4,0
SO,2018-09-18,20.5,0
SP,2018-09-18,18.0,0
SR,2018-09-18,17.8,1
SS,2018-09-18,19.1,1
ST,2018-09-18,15.4,0
SW,2018-09-18,23.2,1
SY,2018-09-18,16.325,0
TA,2018-09-18,16.966666666666665,0
TD,2018-09-18,15.3,0
TF,2018-09-18,16.349999999999998,1
TN,2018-09-18,18.9,0
TQ,2018-09-18,17.35,0
TR,2018-09-18,18.7,0
TS,2018-09-18,17.8,0
TW,2018-09-18,23.2,0
UB,2018-09-18,23.3,0
W,2018-09-18,23.25,1
WA,2018-09-18,15.6,1
WC,2018-09-18,23.25,2
WD,2018-09-18,20.966666666666672,1
WF,2018-09-18,19.4,0
WN,2018-09-18,15.8,2
WR,2018-09-18,16.433333333333334,1
WS,2018-09-18,17.025,1
WV,2018-09-18,17.4,0
YO,2018-09-18,19.7,0
ZE,2018-09-18,14.5,0
AB,2018-09-19,11.166666666666664,0
AL,2018-09-19,18.85,1
B,2018-09-19,15.2,1
BA,2018-09-19,16.1,0
BB,2018-09-19,16.3,1
BD,2018-09-19,16.5,0
BH,2018-09-19,19.15,0
BL,2018-09-19,15.866666666666667,2
BN,2018-09-19,17.8,0
BR,2018-09-19,18.4,1
BS,2018-09-19,18.1,1
BT,2018-09-19,13.944444444444445,0
CA,2018-09-19,14.75,0
CB,2018-09-19,19.0,0
CF,2018-09-19,16.87777777777778,1
CH,2018-09-19,17.125,1
CM,2018-09-19,18.9,1
CO,2018-09-19,19.0,1
CR,2018-09-19,18.4,1
CT,2018-09-19,18.8,1
CV,2018-09-19,18.275,1
CW,2018-09-19,16.416666666666668,1
DA,2018-09-19,18.8,1
DD,2018-09-19,10.2,0
DE,2018-09-19,15.2,0
DG,2018-09-19,13.266666666666666,0
DH,2018-09-19,15.0,1
DL,2018-09-19,13.3,0
DN,2018-09-19,19.257142857142856,1
DT,2018-09-19,17.25,0
DY,2018-09-19,17.52,1
E,2018-09-19,18.8,2
EC,2018-09-19,20.5,3
EH,2018-09-19,13.6,0
EN,2018-09-19,18.8,1
EX,2018-09-19,16.966666666666665,0
FK,2018-09-19,14.1,0
FY,2018-09-19,16.1,1
G,2018-09-19,10.2,0
GL,2018-09-19,19.25,0
GU,2018-09-19,20.05,1
GY,2018-09-19,,2
HA,2018-09-19,23.0,1
HD,2018-09-19,17.3,1
HG,2018-09-19,14.4,0
HP,2018-09-19,18.9,0
HR,2018-09-19,17.45555555555556,1
HS,2018-09-19,,2
HU,2018-09-19,18.525,1
HX,2018-09-19,16.5,1
IG,2018-09-19,19.0,2
IM,2018-09-19,,2
IP,2018-09-19,19.433333333333334,1
IV,2018-09-19,11.116666666666667,0
JE,2018-09-19,,2
KA,2018-09-19,12.71,1
KT,2018-09-19,23.1,1
KW,2018-09-19,10.5,0
KY,2018-09-19,9.8,0
L,2018-09-19,16.81,2
LA,2018-09-19,16.1,0
LD,2018-09-19,16.533333333333335,0
LE,2018-09-19,18.2,1
LL,2018-09-19,17.0,0
LN,2018-09-19,23.0,1
LS,2018-09-19,17.585714285714285,1
LU,2018-09-19,18.85,1
M,2018-09-19,15.0,1
ME,2018-09-19,19.2,0
MK,2018-09-19,19.16666666666666,1
ML,2018-09-19,12.35,0
N,2018-09-19,18.8,2
NE,2018-09-19,14.611111111111109,1
NG,2018-09-19,23.0,0
NN,2018-09-19,19.4,0
NP,2018-09-19,17.619999999999994,1
NR,2018-09-19,19.65,0
NW,2018-09-19,21.24,2
OL,2018-09-19,15.0,1
OX,2018-09-19,19.3,0
PA,2018-09-19,13.1,0
PE,2018-09-19,19.916666666666664,1
PH,2018-09-19,9.233333333333334,0
PL,2018-09-19,19.3,0
PO,2018-09-19,18.35,0
PR,2018-09-19,16.1,1
RG,2018-09-19,22.1,0
RH,2018-09-19,18.1,1
RM,2018-09-19,19.2,1
S,2018-09-19,19.6,0
SA,2018-09-19,17.05,0
SE,2018-09-19,20.233333333333327,2
SG,2018-09-19,18.8,0
SK,2018-09-19,15.0,0
SL,2018-09-19,22.4,0
SM,2018-09-19,20.75,2
SN,2018-09-19,17.1,0
SO,2018-09-19,20.85,0
SP,2018-09-19,19.35,0
SR,2018-09-19,16.7,1
SS,2018-09-19,19.2,1
ST,2018-09-19,14.5,0
SW,2018-09-19,23.1,1
SY,2018-09-19,17.25,0
TA,2018-09-19,18.33333333333333,0
TD,2018-09-19,14.85,0
TF,2018-09-19,17.01666666666667,1
TN,2018-09-19,18.4,0
TQ,2018-09-19,18.450000000000006,0
TR,2018-09-19,18.9,0
TS,2018-09-19,16.7,0
TW,2018-09-19,23.1,0
UB,2018-09-19,23.0,0
W,2018-09-19,23.05,1
WA,2018-09-19,15.0,1
WC,2018-09-19,23.05,2
WD,2018-09-19,21.433333333333334,1
WF,2018-09-19,18.1,0
WN,2018-09-19,15.55,2
WR,2018-09-19,17.916666666666668,1
WS,2018-09-19,15.875,1
WV,2018-09-19,18.6,0
YO,2018-09-19,18.525,0
ZE,2018-09-19,11.7,0
AB,2018-09-20,10.966666666666667,0
AL,2018-09-20,16.7,1
B,2018-09-20,11.25,1
BA,2018-09-20,16.1,0
BB,2018-09-20,12.75,1
BD,2018-09-20,12.7,0
BH,2018-09-20,18.5,0
BL,2018-09-20,12.033333333333333,2
BN,2018-09-20,17.9,0
BR,2018-09-20,18.3,1
BS,2018-09-20,15.433333333333335,1
BT,2018-09-20,8.8875,0
CA,2018-09-20,10.883333333333333,0
CB,2018-09-20,17.2,1
CF,2018-09-20,11.5,1
CH,2018-09-20,12.325,1
CM,2018-09-20,17.2,1
CO,2018-09-20,14.933333333333332,2
CR,2018-09-20,18.3,1
CT,2018-09-20,18.5,1
CV,2018-09-20,13.7625,1
CW,2018-09-20,10.966666666666667,1
DA,2018-09-20,18.5,1
DD,2018-09-20,8.9,0
DE,2018-09-20,11.25,0
DG,2018-09-20,10.1,0
DH,2018-09-20,13.6,1
DL,2018-09-20,12.357142857142856,1
DN,2018-09-20,15.142857142857142,1
DT,2018-09-20,16.8,0
DY,2018-09-20,11.439999999999998,1
E,2018-09-20,17.2,2
EC,2018-09-20,19.42,3
EH,2018-09-20,10.2,0
EN,2018-09-20,17.2,1
EX,2018-09-20,16.099999999999998,0
FK,2018-09-20,12.4,0
FY,2018-09-20,12.8,1
G,2018-09-20,10.35,0
GL,2018-09-20,13.1,0
GU,2018-09-20,19.12,1
GY,2018-09-20,,2
HA,2018-09-20,21.2,1
HD,2018-09-20,13.374999999999998,1
HG,2018-09-20,11.1,0
HP,2018-09-20,16.2,0
HR,2018-09-20,11.622222222222224,1
HS,2018-09-20,,2
HU,2018-09-20,14.375000000000002,1
HX,2018-09-20,12.7,1
IG,2018-09-20,17.95,2
IM,2018-09-20,,2
IP,2018-09-20,13.8,1
IV,2018-09-20,11.033333333333333,0
JE,2018-09-20,,2
KA,2018-09-20,10.75,0
KT,2018-09-20,21.7,1
KW,2018-09-20,11.05,0
KY,2018-09-20,9.4,0
L,2018-09-20,12.2,2
LA,2018-09-20,12.8,0
LD,2018-09-20,10.966666666666667,0
LE,2018-09-20,13.475,1
LL,2018-09-20,13.275,0
LN,2018-09-20,18.3,1
LS,2018-09-20,13.6,1
LU,2018-09-20,16.7,1
M,2018-09-20,10.6,1
ME,2018-09-20,18.7,0
MK,2018-09-20,15.8,1
ML,2018-09-20,9.0,0
N,2018-09-20,17.2,2
NE,2018-09-20,10.9875,1
NG,2018-09-20,18.3,0
NN,2018-09-20,13.1,0
NP,2018-09-20,11.82,1
NR,2018-09-20,13.8,0
NW,2018-09-20,19.34,2
OL,2018-09-20,10.6,1
OX,2018-09-20,16.099999999999998,0
PA,2018-09-20,10.666666666666666,0
PE,2018-09-20,15.24,1
PH,2018-09-20,10.55,0
PL,2018-09-20,16.6,0
PO,2018-09-20,18.125,0
PR,2018-09-20,12.8,1
RG,2018-09-20,20.1,0
RH,2018-09-20,18.1,1
RM,2018-09-20,18.7,1
S,2018-09-20,16.3,0
SA,2018-09-20,11.9,0
SE,2018-09-20,19.566666666666666,2
SG,2018-09-20,17.2,0
SK,2018-09-20,10.6,0
SL,2018-09-20,20.4,0
SM,2018-09-20,20.0,2
SN,2018-09-20,16.9,0
SO,2018-09-20,19.3,0
SP,2018-09-20,17.75,0
SR,2018-09-20,13.6,1
SS,2018-09-20,18.7,1
ST,2018-09-20,9.7,0
SW,2018-09-20,21.7,1
SY,2018-09-20,11.374999999999998,0
TA,2018-09-20,16.700000000000006,0
TD,2018-09-20,11.3,0
TF,2018-09-20,11.15,1
TN,2018-09-20,18.3,0
TQ,2018-09-20,17.55,0
TR,2018-09-20,17.4,0
TS,2018-09-20,13.6,0
TW,2018-09-20,21.7,0
UB,2018-09-20,21.2,0
W,2018-09-20,21.45,1
WA,2018-09-20,10.6,1
WC,2018-09-20,21.45,2
WD,2018-09-20,19.266666666666666,1
WF,2018-09-20,13.9,0
WN,2018-09-20,11.7,2
WR,2018-09-20,11.95,1
WS,2018-09-20,10.975,1
WV,2018-09-20,11.7,0
YO,2018-09-20,14.375000000000002,0
ZE,2018-09-20,11.6,0
AB,2018-09-21,8.766666666666666,0
AL,2018-09-21,12.05,1
B,2018-09-21,10.05,1
BA,2018-09-21,13.716666666666667,1
BB,2018-09-21,8.55,1
BD,2018-09-21,7.9,0
BH,2018-09-21,15.45,0
BL,2018-09-21,8.433333333333332,2
BN,2018-09-21,12.3,0
BR,2018-09-21,13.5,1
BS,2018-09-21,12.75,1
BT,2018-09-21,8.0375,0
CA,2018-09-21,8.233333333333333,0
CB,2018-09-21,12.6,0
CF,2018-09-21,10.8,1
CH,2018-09-21,9.5125,1
CM,2018-09-21,12.25,1
CO,2018-09-21,12.6,1
CR,2018-09-21,13.45,1
CT,2018-09-21,13.4,1
CV,2018-09-21,11.628571428571426,1
CW,2018-09-21,8.283333333333333,1
DA,2018-09-21,13.4,1
DD,2018-09-21,6.9,0
DE,2018-09-21,10.05,0
DG,2018-09-21,9.0,0
DH,2018-09-21,7.800000000000002,1
DL,2018-09-21,6.3,0
DN,2018-09-21,13.928571428571427,1
DT,2018-09-21,12.8,0
DY,2018-09-21,8.96,1
E,2018-09-21,11.9,2
EC,2018-09-21,14.766666666666667,3
EH,2018-09-21,8.649999999999999,0
EN,2018-09-21,11.9,1
EX,2018-09-21,10.033333333333333,0
FK,2018-09-21,10.9,0
FY,2018-09-21,9.2,1
G,2018-09-21,8.2,0
GL,2018-09-21,13.0,0
GU,2018-09-21,15.390000000000004,1
GY,2018-09-21,,2
HA,2018-09-21,18.0,1
HD,2018-09-21,10.75,1
HG,2018-09-21,7.9,0
HP,2018-09-21,12.2,0
HR,2018-09-21,9.2375,1
HS,2018-09-21,,2
HU,2018-09-21,13.4,1
HX,2018-09-21,7.9,1
IG,2018-09-21,12.6,2
IM,2018-09-21,,2
IP,2018-09-21,12.166666666666664,1
IV,2018-09-21,9.183333333333332,0
JE,2018-09-21,,2
KA,2018-09-21,9.7,0
KT,2018-09-21,15.95,1
KW,2018-09-21,8.3,0
KY,2018-09-21,9.114285714285717,1
L,2018-09-21,9.35,2
LA,2018-09-21,9.2,0
LD,2018-09-21,9.2,0
LE,2018-09-21,12.175,1
LL,2018-09-21,10.7,0
LN,2018-09-21,17.0,1
LS,2018-09-21,11.428571428571427,1
LU,2018-09-21,12.05,1
M,2018-09-21,8.2,1
ME,2018-09-21,13.3,0
MK,2018-09-21,12.066666666666668,1
ML,2018-09-21,4.5,0
N,2018-09-21,11.9,2
NE,2018-09-21,8.3,1
NG,2018-09-21,17.0,0
NN,2018-09-21,11.6,0
NP,2018-09-21,10.15,1
NR,2018-09-21,11.95,0
NW,2018-09-21,15.68,2
OL,2018-09-21,8.2,1
OX,2018-09-21,12.233333333333334,0
PA,2018-09-21,8.7,0
