region_id,timestamp,val_O3_mean,extra_rings_O3_mean
SY,2017-01-07,39.0,1
TA,2017-01-07,23.0,1
TD,2017-01-07,49.83333333333334,1
TF,2017-01-07,7.0,1
TN,2017-01-07,27.0,1
TQ,2017-01-07,62.0,0
TR,2017-01-07,45.0,1
TS,2017-01-07,10.0,0
TW,2017-01-07,11.0,1
UB,2017-01-07,10.5,0
W,2017-01-07,12.0,0
WA,2017-01-07,16.0,0
WC,2017-01-07,7.0,0
WD,2017-01-07,21.5,1
WF,2017-01-07,35.0,1
WN,2017-01-07,14.0,0
WR,2017-01-07,7.75,1
WS,2017-01-07,16.0,0
WV,2017-01-07,11.5,1
YO,2017-01-07,43.0,0
ZE,2017-01-07,82.0,0
AB,2017-01-08,13.0,0
AL,2017-01-08,61.0,1
B,2017-01-08,12.5,0
BA,2017-01-08,12.0,1
BB,2017-01-08,28.0,1
BD,2017-01-08,19.0,1
BH,2017-01-08,24.0,0
BL,2017-01-08,15.25,1
BN,2017-01-08,21.0,0
BR,2017-01-08,10.0,1
BS,2017-01-08,12.0,0
BT,2017-01-08,44.33333333333334,0
CA,2017-01-08,38.0,1
CB,2017-01-08,23.0,0
CF,2017-01-08,22.0,0
CH,2017-01-08,21.0,0
CM,2017-01-08,20.33333333333333,1
CO,2017-01-08,19.0,0
CR,2017-01-08,10.0,1
CT,2017-01-08,23.0,0
CV,2017-01-08,17.0,0
CW,2017-01-08,16.0,1
DA,2017-01-08,17.0,1
DD,2017-01-08,37.5,1
DE,2017-01-08,21.66666666666667,1
DG,2017-01-08,58.0,0
DH,2017-01-08,23.0,1
DL,2017-01-08,27.0,1
DN,2017-01-08,30.16666666666667,1
DT,2017-01-08,22.5,1
DY,2017-01-08,14.0,1
E,2017-01-08,8.0,1
EC,2017-01-08,7.333333333333332,1
EH,2017-01-08,58.0,0
EN,2017-01-08,4.5,1
EX,2017-01-08,21.0,0
FK,2017-01-08,56.16666666666666,1
FY,2017-01-08,37.0,0
G,2017-01-08,43.0,0
GL,2017-01-08,16.75,1
GU,2017-01-08,12.0,1
GY,2017-01-08,,2
HA,2017-01-08,4.25,1
HD,2017-01-08,37.0,1
HG,2017-01-08,32.0,1
HP,2017-01-08,61.0,0
HR,2017-01-08,21.0,1
HS,2017-01-08,,2
HU,2017-01-08,15.0,0
HX,2017-01-08,25.285714285714285,2
IG,2017-01-08,10.0,1
IM,2017-01-08,,2
IP,2017-01-08,24.0,0
IV,2017-01-08,74.0,0
JE,2017-01-08,,2
KA,2017-01-08,50.5,1
KT,2017-01-08,8.666666666666666,2
KW,2017-01-08,74.0,1
KY,2017-01-08,58.8,1
L,2017-01-08,18.0,0
LA,2017-01-08,32.5,1
LD,2017-01-08,36.5,1
LE,2017-01-08,23.5,0
LL,2017-01-08,21.0,1
LN,2017-01-08,10.0,1
LS,2017-01-08,19.0,0
LU,2017-01-08,61.0,1
M,2017-01-08,9.5,0
ME,2017-01-08,24.0,0
MK,2017-01-08,43.5,1
ML,2017-01-08,55.5,1
N,2017-01-08,6.0,0
NE,2017-01-08,18.0,0
NG,2017-01-08,10.0,0
NN,2017-01-08,26.0,0
NP,2017-01-08,21.0,0
NR,2017-01-08,21.5,0
NW,2017-01-08,3.0,0
OL,2017-01-08,9.5,1
OX,2017-01-08,24.6,1
PA,2017-01-08,52.5,1
PE,2017-01-08,21.625,1
PH,2017-01-08,62.0,0
PL,2017-01-08,30.0,0
PO,2017-01-08,4.0,0
PR,2017-01-08,28.0,0
RG,2017-01-08,2.0,0
RH,2017-01-08,21.0,1
RM,2017-01-08,17.666666666666668,1
S,2017-01-08,37.0,0
SA,2017-01-08,51.5,0
SE,2017-01-08,10.0,0
SG,2017-01-08,23.0,1
SK,2017-01-08,22.428571428571423,1
SL,2017-01-08,17.0,1
SM,2017-01-08,8.333333333333334,2
SN,2017-01-08,7.0,1
SO,2017-01-08,21.0,0
SP,2017-01-08,15.666666666666664,1
SR,2017-01-08,33.0,0
SS,2017-01-08,19.0,0
ST,2017-01-08,16.0,0
SW,2017-01-08,8.333333333333334,1
SY,2017-01-08,41.333333333333336,1
TA,2017-01-08,16.5,1
TD,2017-01-08,51.33333333333334,1
TF,2017-01-08,16.0,1
TN,2017-01-08,22.66666666666667,1
TQ,2017-01-08,58.0,0
TR,2017-01-08,30.0,1
TS,2017-01-08,18.0,0
TW,2017-01-08,4.666666666666667,1
UB,2017-01-08,2.5,0
W,2017-01-08,9.0,0
WA,2017-01-08,11.0,0
WC,2017-01-08,6.0,0
WD,2017-01-08,17.25,1
WF,2017-01-08,35.0,1
WN,2017-01-08,14.0,0
WR,2017-01-08,14.75,1
WS,2017-01-08,17.0,0
WV,2017-01-08,16.5,1
YO,2017-01-08,45.0,0
ZE,2017-01-08,82.0,0
AB,2017-01-09,52.0,0
AL,2017-01-09,70.0,1
B,2017-01-09,34.5,0
BA,2017-01-09,38.0,1
BB,2017-01-09,50.0,1
BD,2017-01-09,39.0,1
BH,2017-01-09,54.0,0
BL,2017-01-09,42.5,1
BN,2017-01-09,44.0,0
BR,2017-01-09,36.0,1
BS,2017-01-09,38.0,0
BT,2017-01-09,60.33333333333334,0
CA,2017-01-09,58.5,1
CB,2017-01-09,43.0,0
CF,2017-01-09,43.0,0
CH,2017-01-09,59.0,0
CM,2017-01-09,41.66666666666666,1
CO,2017-01-09,44.0,0
CR,2017-01-09,36.0,1
CT,2017-01-09,51.0,0
CV,2017-01-09,41.0,0
CW,2017-01-09,50.0,1
DA,2017-01-09,42.5,1
DD,2017-01-09,62.0,1
DE,2017-01-09,43.16666666666666,1
DG,2017-01-09,69.0,0
DH,2017-01-09,53.33333333333334,1
DL,2017-01-09,50.0,1
DN,2017-01-09,45.33333333333334,1
DT,2017-01-09,46.5,1
DY,2017-01-09,39.66666666666666,1
E,2017-01-09,34.5,1
EC,2017-01-09,29.33333333333333,1
EH,2017-01-09,69.0,0
EN,2017-01-09,19.0,1
EX,2017-01-09,39.0,0
FK,2017-01-09,66.33333333333333,1
FY,2017-01-09,60.0,0
G,2017-01-09,50.0,0
GL,2017-01-09,44.5,1
GU,2017-01-09,42.0,1
GY,2017-01-09,,2
HA,2017-01-09,17.25,1
HD,2017-01-09,55.66666666666666,1
HG,2017-01-09,45.0,1
HP,2017-01-09,70.0,0
HR,2017-01-09,58.0,1
HS,2017-01-09,,2
HU,2017-01-09,26.0,0
HX,2017-01-09,46.42857142857143,2
IG,2017-01-09,36.0,1
IM,2017-01-09,,2
IP,2017-01-09,41.0,0
IV,2017-01-09,78.0,0
JE,2017-01-09,,2
KA,2017-01-09,59.5,1
KT,2017-01-09,31.88888888888889,2
KW,2017-01-09,78.0,1
KY,2017-01-09,69.6,1
L,2017-01-09,56.0,0
LA,2017-01-09,55.0,1
LD,2017-01-09,57.25,1
LE,2017-01-09,41.0,0
LL,2017-01-09,59.0,1
LN,2017-01-09,28.0,1
LS,2017-01-09,39.0,0
LU,2017-01-09,70.0,1
M,2017-01-09,34.5,0
ME,2017-01-09,49.0,0
MK,2017-01-09,61.0,1
ML,2017-01-09,65.83333333333333,1
N,2017-01-09,33.0,0
NE,2017-01-09,48.0,0
NG,2017-01-09,28.0,0
NN,2017-01-09,52.0,0
NP,2017-01-09,58.0,0
NR,2017-01-09,43.5,0
NW,2017-01-09,5.0,0
OL,2017-01-09,34.5,1
OX,2017-01-09,47.6,1
PA,2017-01-09,61.0,1
PE,2017-01-09,41.625,1
PH,2017-01-09,72.0,0
PL,2017-01-09,58.0,0
PO,2017-01-09,37.0,0
PR,2017-01-09,50.0,0
RG,2017-01-09,34.0,0
RH,2017-01-09,44.0,1
RM,2017-01-09,41.0,1
S,2017-01-09,55.66666666666666,0
SA,2017-01-09,64.0,0
SE,2017-01-09,36.0,0
SG,2017-01-09,43.0,1
SK,2017-01-09,46.714285714285715,1
SL,2017-01-09,35.25,1
SM,2017-01-09,27.33333333333333,2
SN,2017-01-09,36.0,1
SO,2017-01-09,53.0,0
SP,2017-01-09,47.0,1
SR,2017-01-09,61.0,0
SS,2017-01-09,38.0,0
ST,2017-01-09,40.0,0
SW,2017-01-09,27.33333333333333,1
SY,2017-01-09,62.33333333333334,1
TA,2017-01-09,38.5,1
TD,2017-01-09,65.5,1
TF,2017-01-09,40.0,1
TN,2017-01-09,48.0,1
TQ,2017-01-09,71.0,0
TR,2017-01-09,58.0,1
TS,2017-01-09,51.0,0
TW,2017-01-09,21.33333333333333,1
UB,2017-01-09,18.5,0
W,2017-01-09,27.0,0
WA,2017-01-09,51.0,0
WC,2017-01-09,19.0,0
WD,2017-01-09,28.0,1
WF,2017-01-09,51.4,1
WN,2017-01-09,51.0,0
WR,2017-01-09,37.75,1
WS,2017-01-09,50.0,0
WV,2017-01-09,45.0,1
YO,2017-01-09,51.0,0
ZE,2017-01-09,74.0,0
AB,2017-01-10,49.0,0
AL,2017-01-10,67.0,1
B,2017-01-10,33.5,0
BA,2017-01-10,44.0,1
BB,2017-01-10,56.0,1
BD,2017-01-10,44.0,1
BH,2017-01-10,44.0,0
BL,2017-01-10,50.25,1
BN,2017-01-10,37.0,0
BR,2017-01-10,18.0,1
BS,2017-01-10,44.0,0
BT,2017-01-10,64.66666666666667,0
CA,2017-01-10,63.5,1
CB,2017-01-10,46.0,0
CF,2017-01-10,40.0,0
CH,2017-01-10,61.0,0
CM,2017-01-10,27.75,1
CO,2017-01-10,35.0,0
CR,2017-01-10,18.0,1
CT,2017-01-10,34.0,0
CV,2017-01-10,40.5,0
CW,2017-01-10,56.0,1
DA,2017-01-10,21.0,1
DD,2017-01-10,61.5,1
DE,2017-01-10,44.5,1
DG,2017-01-10,74.0,0
DH,2017-01-10,56.0,1
DL,2017-01-10,55.66666666666666,1
DN,2017-01-10,50.66666666666666,1
DT,2017-01-10,44.0,1
DY,2017-01-10,39.66666666666666,1
E,2017-01-10,19.5,1
EC,2017-01-10,17.0,1
EH,2017-01-10,70.5,0
EN,2017-01-10,12.5,1
EX,2017-01-10,70.0,1
FK,2017-01-10,68.33333333333333,1
FY,2017-01-10,65.0,0
G,2017-01-10,54.0,0
GL,2017-01-10,44.5,1
GU,2017-01-10,36.25,1
GY,2017-01-10,,2
HA,2017-01-10,13.75,1
HD,2017-01-10,58.33333333333334,1
HG,2017-01-10,53.5,1
HP,2017-01-10,67.0,0
HR,2017-01-10,53.0,1
HS,2017-01-10,,2
HU,2017-01-10,35.0,0
HX,2017-01-10,50.85714285714285,2
IG,2017-01-10,14.0,1
IM,2017-01-10,,2
IP,2017-01-10,47.0,0
IV,2017-01-10,81.0,0
JE,2017-01-10,,2
KA,2017-01-10,64.0,1
KT,2017-01-10,25.11111111111111,2
KW,2017-01-10,81.0,1
KY,2017-01-10,71.2,1
L,2017-01-10,59.0,0
LA,2017-01-10,60.5,1
LD,2017-01-10,50.25,1
LE,2017-01-10,41.0,0
LL,2017-01-10,61.0,1
LN,2017-01-10,31.0,1
LS,2017-01-10,44.0,0
LU,2017-01-10,67.0,1
M,2017-01-10,40.5,0
ME,2017-01-10,35.0,0
MK,2017-01-10,60.0,1
ML,2017-01-10,68.33333333333333,1
N,2017-01-10,21.0,0
NE,2017-01-10,53.0,0
NG,2017-01-10,31.0,0
NN,2017-01-10,53.0,0
NP,2017-01-10,53.0,0
NR,2017-01-10,45.5,0
NW,2017-01-10,4.0,0
OL,2017-01-10,40.5,1
OX,2017-01-10,45.4,1
PA,2017-01-10,64.0,1
PE,2017-01-10,43.75,1
PH,2017-01-10,74.0,0
PL,2017-01-10,70.0,1
PO,2017-01-10,33.0,0
PR,2017-01-10,56.0,0
RG,2017-01-10,26.0,0
RH,2017-01-10,37.0,1
RM,2017-01-10,10.0,0
S,2017-01-10,58.33333333333334,0
SA,2017-01-10,54.0,0
SE,2017-01-10,18.0,0
SG,2017-01-10,46.0,1
SK,2017-01-10,51.85714285714285,1
SL,2017-01-10,32.25,1
SM,2017-01-10,15.0,2
SN,2017-01-10,35.0,1
SO,2017-01-10,49.0,0
SP,2017-01-10,39.66666666666666,1
SR,2017-01-10,64.0,0
SS,2017-01-10,20.0,0
ST,2017-01-10,46.0,0
SW,2017-01-10,15.0,1
SY,2017-01-10,56.33333333333334,1
TA,2017-01-10,44.0,1
TD,2017-01-10,68.16666666666667,1
TF,2017-01-10,46.0,1
TN,2017-01-10,35.333333333333336,1
TQ,2017-01-10,70.0,0
TR,2017-01-10,70.0,2
TS,2017-01-10,51.0,0
TW,2017-01-10,17.0,1
UB,2017-01-10,18.0,0
W,2017-01-10,15.0,0
WA,2017-01-10,61.0,0
WC,2017-01-10,12.0,0
WD,2017-01-10,26.75,1
WF,2017-01-10,56.4,1
WN,2017-01-10,64.0,0
WR,2017-01-10,37.0,1
WS,2017-01-10,52.0,0
WV,2017-01-10,49.0,1
YO,2017-01-10,63.0,0
ZE,2017-01-10,77.0,0
AB,2017-01-11,73.0,0
AL,2017-01-11,78.0,1
B,2017-01-11,56.0,0
BA,2017-01-11,58.0,1
BB,2017-01-11,72.0,1
BD,2017-01-11,59.0,1
BH,2017-01-11,62.0,0
BL,2017-01-11,68.75,1
BN,2017-01-11,48.0,0
BR,2017-01-11,40.0,1
BS,2017-01-11,58.0,0
BT,2017-01-11,77.66666666666667,0
CA,2017-01-11,73.0,1
CB,2017-01-11,63.0,0
CF,2017-01-11,58.0,0
CH,2017-01-11,75.0,0
CM,2017-01-11,48.75,1
CO,2017-01-11,54.0,0
CR,2017-01-11,40.0,1
CT,2017-01-11,53.0,0
CV,2017-01-11,66.0,0
CW,2017-01-11,72.66666666666667,1
DA,2017-01-11,44.33333333333334,1
DD,2017-01-11,78.0,1
DE,2017-01-11,66.66666666666667,1
DG,2017-01-11,79.0,0
DH,2017-01-11,69.66666666666667,1
DL,2017-01-11,69.66666666666667,1
DN,2017-01-11,70.0,1
DT,2017-01-11,62.0,1
DY,2017-01-11,62.66666666666666,1
E,2017-01-11,43.0,1
EC,2017-01-11,37.333333333333336,1
EH,2017-01-11,75.75,0
EN,2017-01-11,28.5,1
EX,2017-01-11,76.0,1
FK,2017-01-11,75.83333333333333,1
FY,2017-01-11,78.0,0
G,2017-01-11,69.0,0
GL,2017-01-11,64.5,1
GU,2017-01-11,50.75,1
GY,2017-01-11,,2
HA,2017-01-11,31.5,1
HD,2017-01-11,72.66666666666667,1
HG,2017-01-11,67.5,1
HP,2017-01-11,78.0,0
HR,2017-01-11,68.0,1
HS,2017-01-11,,2
HU,2017-01-11,66.0,0
HX,2017-01-11,67.57142857142857,2
IG,2017-01-11,37.5,1
IM,2017-01-11,,2
IP,2017-01-11,59.0,0
IV,2017-01-11,83.0,0
JE,2017-01-11,,2
KA,2017-01-11,74.0,1
KT,2017-01-11,42.66666666666666,2
KW,2017-01-11,83.0,1
KY,2017-01-11,77.2,1
L,2017-01-11,72.0,0
LA,2017-01-11,75.0,1
LD,2017-01-11,66.25,1
LE,2017-01-11,66.0,0
LL,2017-01-11,75.0,1
LN,2017-01-11,60.0,1
LS,2017-01-11,59.0,0
LU,2017-01-11,78.0,1
M,2017-01-11,62.0,0
ME,2017-01-11,58.0,0
MK,2017-01-11,74.0,1
ML,2017-01-11,75.16666666666667,1
N,2017-01-11,46.0,0
NE,2017-01-11,67.0,0
NG,2017-01-11,60.0,0
NN,2017-01-11,70.0,0
NP,2017-01-11,68.0,0
NR,2017-01-11,65.5,0
NW,2017-01-11,11.0,0
OL,2017-01-11,62.0,1
OX,2017-01-11,64.6,1
PA,2017-01-11,76.0,1
PE,2017-01-11,64.375,1
PH,2017-01-11,83.0,0
PL,2017-01-11,76.0,1
PO,2017-01-11,52.0,0
PR,2017-01-11,72.0,0
RG,2017-01-11,43.0,0
RH,2017-01-11,48.0,1
RM,2017-01-11,35.0,0
S,2017-01-11,72.66666666666667,0
SA,2017-01-11,69.5,0
SE,2017-01-11,40.0,0
SG,2017-01-11,63.0,1
SK,2017-01-11,69.28571428571429,1
SL,2017-01-11,49.75,1
SM,2017-01-11,34.333333333333336,2
SN,2017-01-11,50.5,1
SO,2017-01-11,60.0,0
SP,2017-01-11,55.0,1
SR,2017-01-11,76.0,0
SS,2017-01-11,43.0,0
ST,2017-01-11,70.0,0
SW,2017-01-11,34.333333333333336,1
SY,2017-01-11,71.33333333333333,1
TA,2017-01-11,58.0,1
TD,2017-01-11,74.83333333333333,1
TF,2017-01-11,70.0,1
TN,2017-01-11,53.0,1
TQ,2017-01-11,76.0,0
TR,2017-01-11,76.0,2
TS,2017-01-11,66.0,0
TW,2017-01-11,38.333333333333336,1
UB,2017-01-11,39.0,0
W,2017-01-11,37.0,0
WA,2017-01-11,73.0,0
WC,2017-01-11,26.0,0
WD,2017-01-11,41.75,1
WF,2017-01-11,70.6,1
WN,2017-01-11,79.0,0
WR,2017-01-11,61.0,1
WS,2017-01-11,76.0,0
WV,2017-01-11,73.0,1
YO,2017-01-11,76.0,0
ZE,2017-01-11,85.0,0
AB,2017-01-12,62.0,0
AL,2017-01-12,72.0,1
B,2017-01-12,41.0,0
BA,2017-01-12,59.0,2
BB,2017-01-12,53.0,1
BD,2017-01-12,39.0,1
BH,2017-01-12,59.0,0
BL,2017-01-12,47.0,1
BN,2017-01-12,62.5,0
BR,2017-01-12,41.0,1
BS,2017-01-12,57.0,1
BT,2017-01-12,60.0,0
CA,2017-01-12,61.0,1
CB,2017-01-12,54.0,0
CF,2017-01-12,45.0,0
CH,2017-01-12,65.0,0
CM,2017-01-12,48.75,1
CO,2017-01-12,53.0,0
CR,2017-01-12,41.0,1
CT,2017-01-12,58.0,0
CV,2017-01-12,50.5,0
CW,2017-01-12,57.33333333333334,1
DA,2017-01-12,47.0,1
DD,2017-01-12,65.0,1
DE,2017-01-12,49.66666666666666,1
DG,2017-01-12,72.0,0
DH,2017-01-12,54.66666666666666,1
DL,2017-01-12,56.0,1
DN,2017-01-12,52.83333333333334,1
DT,2017-01-12,59.0,1
DY,2017-01-12,48.0,1
E,2017-01-12,42.0,1
EC,2017-01-12,37.66666666666666,1
EH,2017-01-12,66.0,0
EN,2017-01-12,27.5,1
EX,2017-01-12,65.5,1
FK,2017-01-12,61.66666666666666,1
FY,2017-01-12,72.0,0
G,2017-01-12,38.0,0
GL,2017-01-12,52.66666666666666,1
GU,2017-01-12,59.0,1
GY,2017-01-12,,2
HA,2017-01-12,27.0,1
HD,2017-01-12,57.33333333333334,1
HG,2017-01-12,53.5,1
HP,2017-01-12,72.0,0
HR,2017-01-12,57.0,1
HS,2017-01-12,,2
HU,2017-01-12,42.0,0
HX,2017-01-12,47.714285714285715,2
IG,2017-01-12,41.0,1
IM,2017-01-12,,2
IP,2017-01-12,56.0,0
IV,2017-01-12,83.0,0
JE,2017-01-12,,2
KA,2017-01-12,55.0,1
KT,2017-01-12,44.66666666666666,2
KW,2017-01-12,83.0,1
KY,2017-01-12,66.4,1
L,2017-01-12,62.0,0
LA,2017-01-12,62.5,1
LD,2017-01-12,56.75,1
LE,2017-01-12,48.5,0
LL,2017-01-12,65.0,1
LN,2017-01-12,35.0,1
LS,2017-01-12,39.0,0
LU,2017-01-12,72.0,1
M,2017-01-12,35.0,0
ME,2017-01-12,59.0,0
MK,2017-01-12,65.0,1
ML,2017-01-12,62.33333333333334,1
N,2017-01-12,43.0,0
NE,2017-01-12,50.0,0
NG,2017-01-12,35.0,0
NN,2017-01-12,58.0,0
NP,2017-01-12,57.0,0
NR,2017-01-12,55.0,0
NW,2017-01-12,12.0,0
OL,2017-01-12,35.0,1
OX,2017-01-12,57.75,1
PA,2017-01-12,53.0,1
PE,2017-01-12,51.25,1
PH,2017-01-12,68.0,0
PL,2017-01-12,60.0,0
PO,2017-01-12,50.0,0
PR,2017-01-12,53.0,0
RG,2017-01-12,66.5,1
RH,2017-01-12,62.5,1
RM,2017-01-12,41.0,0
S,2017-01-12,57.33333333333334,0
SA,2017-01-12,62.5,0
SE,2017-01-12,41.0,0
SG,2017-01-12,54.0,1
SK,2017-01-12,49.85714285714285,1
SL,2017-01-12,44.33333333333334,1
SM,2017-01-12,35.0,2
SN,2017-01-12,58.28571428571429,2
SO,2017-01-12,61.0,0
SP,2017-01-12,60.0,1
SR,2017-01-12,64.0,0
SS,2017-01-12,47.0,0
ST,2017-01-12,47.0,0
SW,2017-01-12,35.0,1
SY,2017-01-12,63.33333333333334,1
TA,2017-01-12,61.75,2
TD,2017-01-12,64.33333333333333,1
TF,2017-01-12,47.0,1
TN,2017-01-12,60.5,1
TQ,2017-01-12,71.0,0
TR,2017-01-12,60.0,1
TS,2017-01-12,50.0,0
TW,2017-01-12,32.0,1
UB,2017-01-12,30.5,0
W,2017-01-12,35.0,0
WA,2017-01-12,60.0,0
WC,2017-01-12,29.0,0
WD,2017-01-12,36.25,1
WF,2017-01-12,55.8,1
WN,2017-01-12,65.0,0
WR,2017-01-12,45.75,1
WS,2017-01-12,62.0,0
WV,2017-01-12,54.5,1
YO,2017-01-12,68.0,0
ZE,2017-01-12,85.0,0
AB,2017-01-13,69.0,0
AL,2017-01-13,75.0,1
B,2017-01-13,49.5,0
BA,2017-01-13,67.33333333333333,2
BB,2017-01-13,57.0,1
BD,2017-01-13,55.0,1
BH,2017-01-13,61.0,0
BL,2017-01-13,55.75,1
BN,2017-01-13,62.5,0
BR,2017-01-13,43.0,1
BS,2017-01-13,76.0,1
BT,2017-01-13,64.66666666666667,0
CA,2017-01-13,65.0,1
CB,2017-01-13,62.0,0
CF,2017-01-13,60.0,0
CH,2017-01-13,72.0,0
CM,2017-01-13,53.5,1
CO,2017-01-13,62.0,0
CR,2017-01-13,43.0,1
CT,2017-01-13,58.0,0
CV,2017-01-13,56.0,0
CW,2017-01-13,63.0,1
DA,2017-01-13,46.33333333333334,1
DD,2017-01-13,67.5,1
DE,2017-01-13,56.25,1
DG,2017-01-13,73.0,0
DH,2017-01-13,57.33333333333334,1
DL,2017-01-13,59.66666666666666,1
DN,2017-01-13,60.33333333333334,1
DT,2017-01-13,61.0,1
DY,2017-01-13,56.0,1
E,2017-01-13,47.5,1
EC,2017-01-13,40.333333333333336,1
EH,2017-01-13,64.75,0
EN,2017-01-13,36.5,1
EX,2017-01-13,67.0,1
FK,2017-01-13,61.5,1
FY,2017-01-13,75.0,0
G,2017-01-13,44.0,0
GL,2017-01-13,62.66666666666666,1
GU,2017-01-13,60.75,1
GY,2017-01-13,,2
HA,2017-01-13,42.25,1
HD,2017-01-13,63.33333333333334,1
HG,2017-01-13,63.0,1
HP,2017-01-13,75.0,0
HR,2017-01-13,76.0,1
HS,2017-01-13,,2
HU,2017-01-13,62.0,0
HX,2017-01-13,57.28571428571429,2
IG,2017-01-13,39.5,1
IM,2017-01-13,,2
IP,2017-01-13,62.0,0
IV,2017-01-13,84.0,0
JE,2017-01-13,,2
KA,2017-01-13,58.5,1
KT,2017-01-13,51.111111111111114,2
KW,2017-01-13,84.0,1
KY,2017-01-13,65.0,1
L,2017-01-13,65.0,0
LA,2017-01-13,66.0,1
LD,2017-01-13,67.0,1
LE,2017-01-13,58.0,0
LL,2017-01-13,72.0,1
LN,2017-01-13,39.0,1
LS,2017-01-13,55.0,0
LU,2017-01-13,75.0,1
M,2017-01-13,49.5,0
ME,2017-01-13,60.0,0
MK,2017-01-13,69.5,1
ML,2017-01-13,62.66666666666666,1
N,2017-01-13,52.0,0
NE,2017-01-13,57.0,0
NG,2017-01-13,39.0,0
NN,2017-01-13,64.0,0
NP,2017-01-13,76.0,0
NR,2017-01-13,64.5,0
NW,2017-01-13,21.0,0
OL,2017-01-13,49.5,1
OX,2017-01-13,62.75,1
PA,2017-01-13,55.0,1
PE,2017-01-13,59.0,1
PH,2017-01-13,66.0,0
PL,2017-01-13,60.0,0
PO,2017-01-13,53.0,0
PR,2017-01-13,57.0,0
RG,2017-01-13,70.0,1
RH,2017-01-13,62.5,1
RM,2017-01-13,36.0,0
S,2017-01-13,63.33333333333334,0
SA,2017-01-13,66.0,0
SE,2017-01-13,43.0,0
SG,2017-01-13,62.0,1
SK,2017-01-13,58.0,1
SL,2017-01-13,60.0,1
SM,2017-01-13,37.333333333333336,2
SN,2017-01-13,64.71428571428571,2
SO,2017-01-13,65.0,0
SP,2017-01-13,63.0,1
SR,2017-01-13,64.0,0
SS,2017-01-13,54.0,0
ST,2017-01-13,50.0,0
SW,2017-01-13,37.333333333333336,1
SY,2017-01-13,68.0,1
TA,2017-01-13,67.75,2
TD,2017-01-13,64.83333333333333,1
TF,2017-01-13,50.0,1
TN,2017-01-13,60.75,1
TQ,2017-01-13,74.0,0
TR,2017-01-13,60.0,1
TS,2017-01-13,51.0,0
TW,2017-01-13,49.33333333333334,1
UB,2017-01-13,52.5,0
W,2017-01-13,43.0,0
WA,2017-01-13,67.0,0
WC,2017-01-13,26.0,0
WD,2017-01-13,50.25,1
WF,2017-01-13,63.2,1
WN,2017-01-13,67.0,0
WR,2017-01-13,52.75,1
WS,2017-01-13,69.0,0
WV,2017-01-13,59.5,1
YO,2017-01-13,71.0,0
ZE,2017-01-13,83.0,0
AB,2017-01-14,58.0,0
AL,2017-01-14,68.0,1
B,2017-01-14,38.0,0
BA,2017-01-14,45.0,1
BB,2017-01-14,42.0,1
BD,2017-01-14,38.0,1
BH,2017-01-14,52.0,0
BL,2017-01-14,42.75,1
BN,2017-01-14,47.0,0
BR,2017-01-14,23.0,1
BS,2017-01-14,45.0,0
BT,2017-01-14,62.0,0
CA,2017-01-14,52.5,1
CB,2017-01-14,46.0,0
CF,2017-01-14,38.0,0
CH,2017-01-14,62.0,0
CM,2017-01-14,37.5,1
CO,2017-01-14,50.0,0
CR,2017-01-14,23.0,1
CT,2017-01-14,40.0,0
CV,2017-01-14,42.5,0
CW,2017-01-14,50.33333333333334,1
DA,2017-01-14,25.33333333333333,1
DD,2017-01-14,52.0,1
DE,2017-01-14,42.5,1
DG,2017-01-14,62.0,0
DH,2017-01-14,44.0,1
DL,2017-01-14,49.0,1
DN,2017-01-14,50.33333333333334,1
DT,2017-01-14,52.0,1
DY,2017-01-14,44.0,1
E,2017-01-14,27.5,1
EC,2017-01-14,23.66666666666667,1
EH,2017-01-14,51.75,0
EN,2017-01-14,21.0,1
EX,2017-01-14,59.0,1
FK,2017-01-14,46.5,1
FY,2017-01-14,67.0,0
G,2017-01-14,26.0,0
GL,2017-01-14,49.25,1
GU,2017-01-14,41.8,1
GY,2017-01-14,,2
HA,2017-01-14,21.0,1
HD,2017-01-14,52.66666666666666,1
HG,2017-01-14,52.5,1
HP,2017-01-14,68.0,0
HR,2017-01-14,67.0,1
HS,2017-01-14,,2
HU,2017-01-14,51.0,0
HX,2017-01-14,44.42857142857143,2
IG,2017-01-14,20.0,1
IM,2017-01-14,,2
IP,2017-01-14,56.0,0
IV,2017-01-14,79.0,0
JE,2017-01-14,,2
KA,2017-01-14,44.0,1
KT,2017-01-14,32.2,2
KW,2017-01-14,79.0,1
KY,2017-01-14,50.6,1
L,2017-01-14,52.0,0
LA,2017-01-14,54.5,1
LD,2017-01-14,54.75,1
LE,2017-01-14,38.5,0
LL,2017-01-14,62.0,1
LN,2017-01-14,26.0,1
LS,2017-01-14,38.0,0
LU,2017-01-14,68.0,1
M,2017-01-14,36.5,0
ME,2017-01-14,36.0,0
MK,2017-01-14,57.5,1
ML,2017-01-14,49.16666666666666,1
N,2017-01-14,32.0,0
NE,2017-01-14,43.0,0
NG,2017-01-14,26.0,0
NN,2017-01-14,47.0,0
NP,2017-01-14,67.0,0
NR,2017-01-14,59.0,0
NW,2017-01-14,10.0,0
OL,2017-01-14,36.5,1
OX,2017-01-14,45.6,1
PA,2017-01-14,36.0,1
PE,2017-01-14,46.25,1
PH,2017-01-14,46.0,0
PL,2017-01-14,48.0,0
PO,2017-01-14,35.0,0
PR,2017-01-14,42.0,0
RG,2017-01-14,28.0,0
