region_id,timestamp,val_PM10_max,extra_rings_PM10_max
LA,2018-11-08,17.0,1
LD,2018-11-08,26.66666666666667,1
LE,2018-11-08,33.0,0
LL,2018-11-08,15.0,0
LN,2018-11-08,26.33333333333333,1
LS,2018-11-08,19.5,0
LU,2018-11-08,24.0,1
M,2018-11-08,15.5,0
ME,2018-11-08,32.0,0
MK,2018-11-08,17.5,1
ML,2018-11-08,13.2,1
N,2018-11-08,26.33333333333333,1
NE,2018-11-08,80.5,0
NG,2018-11-08,30.0,0
NN,2018-11-08,23.5,1
NP,2018-11-08,28.0,0
NR,2018-11-08,18.0,0
NW,2018-11-08,29.5,0
OL,2018-11-08,15.5,1
OX,2018-11-08,11.0,0
PA,2018-11-08,13.0,0
PE,2018-11-08,27.0,1
PH,2018-11-08,26.0,1
PL,2018-11-08,28.0,0
PO,2018-11-08,24.0,0
PR,2018-11-08,20.2,2
RG,2018-11-08,18.0,0
RH,2018-11-08,25.3,2
RM,2018-11-08,29.0,0
S,2018-11-08,19.33333333333333,0
SA,2018-11-08,26.66666666666667,0
SE,2018-11-08,23.0,0
SG,2018-11-08,24.0,0
SK,2018-11-08,22.125,1
SL,2018-11-08,17.0,1
SM,2018-11-08,20.75,2
SN,2018-11-08,17.4,1
SO,2018-11-08,27.33333333333333,0
SP,2018-11-08,23.6,1
SR,2018-11-08,48.5,1
SS,2018-11-08,18.0,0
ST,2018-11-08,35.0,0
SW,2018-11-08,20.75,1
SY,2018-11-08,23.75,1
TA,2018-11-08,19.0,1
TD,2018-11-08,40.8,1
TF,2018-11-08,35.0,1
TN,2018-11-08,32.0,1
TQ,2018-11-08,24.33333333333333,1
TR,2018-11-08,28.0,1
TS,2018-11-08,16.5,0
TW,2018-11-08,18.33333333333333,1
UB,2018-11-08,15.0,0
W,2018-11-08,20.0,0
WA,2018-11-08,26.5,0
WC,2018-11-08,20.0,0
WD,2018-11-08,24.66666666666667,1
WF,2018-11-08,21.0,1
WN,2018-11-08,21.0,1
WR,2018-11-08,23.25,1
WS,2018-11-08,26.0,1
WV,2018-11-08,35.0,1
YO,2018-11-08,26.0,0
ZE,2018-11-08,,2
AB,2018-11-09,41.0,0
AL,2018-11-09,22.0,1
B,2018-11-09,25.0,0
BA,2018-11-09,25.0,1
BB,2018-11-09,22.4,2
BD,2018-11-09,24.0,1
BH,2018-11-09,24.33333333333333,1
BL,2018-11-09,21.5,1
BN,2018-11-09,31.5,1
BR,2018-11-09,36.0,1
BS,2018-11-09,25.0,0
BT,2018-11-09,20.0,0
CA,2018-11-09,21.0,0
CB,2018-11-09,22.0,1
CF,2018-11-09,21.0,0
CH,2018-11-09,26.66666666666667,1
CM,2018-11-09,21.0,1
CO,2018-11-09,21.0,2
CR,2018-11-09,36.0,1
CT,2018-11-09,21.5,1
CV,2018-11-09,25.66666666666667,0
CW,2018-11-09,35.333333333333336,1
DA,2018-11-09,25.25,1
DD,2018-11-09,41.0,1
DE,2018-11-09,28.0,1
DG,2018-11-09,21.0,1
DH,2018-11-09,22.75,1
DL,2018-11-09,25.285714285714285,1
DN,2018-11-09,30.0,0
DT,2018-11-09,16.0,1
DY,2018-11-09,25.0,1
E,2018-11-09,36.0,1
EC,2018-11-09,28.0,1
EH,2018-11-09,15.0,0
EN,2018-11-09,28.66666666666667,1
EX,2018-11-09,16.0,0
FK,2018-11-09,16.0,0
FY,2018-11-09,21.0,2
G,2018-11-09,11.0,0
GL,2018-11-09,24.875,1
GU,2018-11-09,24.285714285714285,1
GY,2018-11-09,,2
HA,2018-11-09,24.4,1
HD,2018-11-09,24.0,1
HG,2018-11-09,28.25,1
HP,2018-11-09,16.333333333333332,1
HR,2018-11-09,28.5,1
HS,2018-11-09,,2
HU,2018-11-09,27.0,0
HX,2018-11-09,23.285714285714285,2
IG,2018-11-09,29.0,1
IM,2018-11-09,,2
IP,2018-11-09,21.0,1
IV,2018-11-09,36.0,0
JE,2018-11-09,,2
KA,2018-11-09,11.0,1
KT,2018-11-09,23.66666666666667,2
KW,2018-11-09,36.0,1
KY,2018-11-09,15.333333333333336,1
L,2018-11-09,31.5,1
LA,2018-11-09,21.0,1
LD,2018-11-09,31.16666666666667,1
LE,2018-11-09,47.0,0
LL,2018-11-09,17.0,0
LN,2018-11-09,25.66666666666667,1
LS,2018-11-09,24.0,0
LU,2018-11-09,22.0,1
M,2018-11-09,21.5,0
ME,2018-11-09,21.5,0
MK,2018-11-09,18.5,1
ML,2018-11-09,13.6,1
N,2018-11-09,28.0,1
NE,2018-11-09,20.5,0
NG,2018-11-09,23.5,0
NN,2018-11-09,27.8,1
NP,2018-11-09,28.5,0
NR,2018-11-09,21.0,0
NW,2018-11-09,32.0,0
OL,2018-11-09,21.5,1
OX,2018-11-09,15.0,0
PA,2018-11-09,11.0,0
PE,2018-11-09,27.4,1
PH,2018-11-09,26.0,1
PL,2018-11-09,31.0,0
PO,2018-11-09,31.5,0
PR,2018-11-09,25.4,2
RG,2018-11-09,17.0,0
RH,2018-11-09,24.9,2
RM,2018-11-09,22.0,0
S,2018-11-09,24.0,0
SA,2018-11-09,36.333333333333336,0
SE,2018-11-09,36.0,0
SG,2018-11-09,22.0,0
SK,2018-11-09,27.625,1
SL,2018-11-09,16.333333333333332,1
SM,2018-11-09,24.75,2
SN,2018-11-09,19.8,1
SO,2018-11-09,24.33333333333333,0
SP,2018-11-09,21.4,1
SR,2018-11-09,22.75,1
SS,2018-11-09,19.0,0
ST,2018-11-09,43.0,0
SW,2018-11-09,24.75,1
SY,2018-11-09,31.5,1
TA,2018-11-09,22.0,1
TD,2018-11-09,18.4,1
TF,2018-11-09,43.0,1
TN,2018-11-09,21.5,1
TQ,2018-11-09,26.0,1
TR,2018-11-09,31.0,1
TS,2018-11-09,25.0,0
TW,2018-11-09,19.33333333333333,1
UB,2018-11-09,15.0,0
W,2018-11-09,21.5,0
WA,2018-11-09,31.5,0
WC,2018-11-09,20.0,0
WD,2018-11-09,26.33333333333333,1
WF,2018-11-09,26.875,1
WN,2018-11-09,26.5,1
WR,2018-11-09,25.4,1
WS,2018-11-09,31.0,1
WV,2018-11-09,43.0,1
YO,2018-11-09,32.5,0
ZE,2018-11-09,,2
AB,2018-11-10,27.0,0
AL,2018-11-10,26.0,1
B,2018-11-10,23.5,0
BA,2018-11-10,23.5,1
BB,2018-11-10,23.0,2
BD,2018-11-10,33.5,1
BH,2018-11-10,28.0,1
BL,2018-11-10,17.5,1
BN,2018-11-10,31.0,1
BR,2018-11-10,26.0,1
BS,2018-11-10,23.5,0
BT,2018-11-10,57.0,0
CA,2018-11-10,17.0,0
CB,2018-11-10,26.0,1
CF,2018-11-10,20.0,0
CH,2018-11-10,45.0,1
CM,2018-11-10,29.66666666666667,1
CO,2018-11-10,27.75,2
CR,2018-11-10,26.0,1
CT,2018-11-10,29.0,1
CV,2018-11-10,24.0,0
CW,2018-11-10,55.66666666666666,1
DA,2018-11-10,27.25,1
DD,2018-11-10,27.0,1
DE,2018-11-10,25.16666666666667,1
DG,2018-11-10,17.0,1
DH,2018-11-10,18.5,1
DL,2018-11-10,21.571428571428577,1
DN,2018-11-10,23.0,0
DT,2018-11-10,14.0,1
DY,2018-11-10,23.5,1
E,2018-11-10,26.0,1
EC,2018-11-10,26.5,1
EH,2018-11-10,12.0,0
EN,2018-11-10,30.66666666666667,1
EX,2018-11-10,14.0,0
FK,2018-11-10,15.0,0
FY,2018-11-10,18.0,2
G,2018-11-10,14.0,0
GL,2018-11-10,24.714285714285715,1
GU,2018-11-10,25.42857142857143,1
GY,2018-11-10,,2
HA,2018-11-10,28.2,1
HD,2018-11-10,23.0,1
HG,2018-11-10,31.75,1
HP,2018-11-10,16.0,1
HR,2018-11-10,27.0,1
HS,2018-11-10,,2
HU,2018-11-10,34.0,0
HX,2018-11-10,24.42857142857143,2
IG,2018-11-10,25.5,1
IM,2018-11-10,,2
IP,2018-11-10,22.0,1
IV,2018-11-10,45.0,0
JE,2018-11-10,,2
KA,2018-11-10,13.666666666666664,1
KT,2018-11-10,25.5,2
KW,2018-11-10,45.0,1
KY,2018-11-10,13.0,1
L,2018-11-10,19.0,0
LA,2018-11-10,17.0,1
LD,2018-11-10,33.0,1
LE,2018-11-10,41.0,0
LL,2018-11-10,29.0,0
LN,2018-11-10,20.33333333333333,1
LS,2018-11-10,33.5,0
LU,2018-11-10,26.0,1
M,2018-11-10,17.5,0
ME,2018-11-10,29.0,0
MK,2018-11-10,26.0,1
ML,2018-11-10,13.4,1
N,2018-11-10,31.0,1
NE,2018-11-10,16.5,0
NG,2018-11-10,19.0,0
NN,2018-11-10,28.25,1
NP,2018-11-10,27.0,0
NR,2018-11-10,22.0,0
NW,2018-11-10,33.0,0
OL,2018-11-10,17.5,1
OX,2018-11-10,20.8,1
PA,2018-11-10,13.0,0
PE,2018-11-10,25.4,1
PH,2018-11-10,25.0,1
PL,2018-11-10,33.0,0
PO,2018-11-10,31.0,0
PR,2018-11-10,19.0,1
RG,2018-11-10,16.0,0
RH,2018-11-10,26.2,2
RM,2018-11-10,25.0,0
S,2018-11-10,23.0,0
SA,2018-11-10,41.333333333333336,0
SE,2018-11-10,26.0,0
SG,2018-11-10,26.0,0
SK,2018-11-10,33.875,1
SL,2018-11-10,18.33333333333333,1
SM,2018-11-10,26.25,2
SN,2018-11-10,19.75,1
SO,2018-11-10,28.0,0
SP,2018-11-10,23.2,1
SR,2018-11-10,18.5,1
SS,2018-11-10,38.0,0
ST,2018-11-10,35.0,0
SW,2018-11-10,26.25,1
SY,2018-11-10,38.25,1
TA,2018-11-10,20.33333333333333,1
TD,2018-11-10,14.8,1
TF,2018-11-10,35.0,1
TN,2018-11-10,29.0,1
TQ,2018-11-10,26.66666666666667,1
TR,2018-11-10,33.0,1
TS,2018-11-10,20.5,0
TW,2018-11-10,25.0,1
UB,2018-11-10,23.0,0
W,2018-11-10,26.0,0
WA,2018-11-10,66.0,0
WC,2018-11-10,27.0,0
WD,2018-11-10,29.66666666666667,1
WF,2018-11-10,27.375,1
WN,2018-11-10,37.2,1
WR,2018-11-10,23.8,1
WS,2018-11-10,27.33333333333333,1
WV,2018-11-10,35.0,1
YO,2018-11-10,30.0,0
ZE,2018-11-10,,2
AB,2018-11-11,30.0,0
AL,2018-11-11,34.0,1
B,2018-11-11,23.5,0
BA,2018-11-11,21.0,1
BB,2018-11-11,21.0,2
BD,2018-11-11,27.0,1
BH,2018-11-11,23.33333333333333,1
BL,2018-11-11,17.5,1
BN,2018-11-11,20.5,1
BR,2018-11-11,20.0,1
BS,2018-11-11,21.0,0
BT,2018-11-11,32.0,0
CA,2018-11-11,18.0,0
CB,2018-11-11,34.0,1
CF,2018-11-11,20.0,0
CH,2018-11-11,23.25,1
CM,2018-11-11,23.66666666666667,1
CO,2018-11-11,23.0,2
CR,2018-11-11,20.0,1
CT,2018-11-11,20.5,1
CV,2018-11-11,20.33333333333333,0
CW,2018-11-11,27.33333333333333,1
DA,2018-11-11,19.5,1
DD,2018-11-11,30.0,1
DE,2018-11-11,21.66666666666667,1
DG,2018-11-11,18.0,1
DH,2018-11-11,21.25,1
DL,2018-11-11,21.0,1
DN,2018-11-11,17.0,0
DT,2018-11-11,14.0,1
DY,2018-11-11,23.5,1
E,2018-11-11,20.0,1
EC,2018-11-11,20.5,1
EH,2018-11-11,9.5,0
EN,2018-11-11,26.66666666666667,1
EX,2018-11-11,14.0,0
FK,2018-11-11,13.0,0
FY,2018-11-11,18.5,2
G,2018-11-11,8.0,0
GL,2018-11-11,20.0,1
GU,2018-11-11,20.571428571428573,1
GY,2018-11-11,,2
HA,2018-11-11,20.2,1
HD,2018-11-11,19.666666666666668,1
HG,2018-11-11,24.5,1
HP,2018-11-11,15.666666666666664,1
HR,2018-11-11,21.5,1
HS,2018-11-11,,2
HU,2018-11-11,22.0,0
HX,2018-11-11,21.142857142857142,2
IG,2018-11-11,18.5,1
IM,2018-11-11,,2
IP,2018-11-11,21.0,1
IV,2018-11-11,27.0,0
JE,2018-11-11,,2
KA,2018-11-11,9.0,1
KT,2018-11-11,20.0,2
KW,2018-11-11,27.0,1
KY,2018-11-11,10.666666666666666,1
L,2018-11-11,19.0,0
LA,2018-11-11,18.0,1
LD,2018-11-11,25.5,1
LE,2018-11-11,36.0,0
LL,2018-11-11,14.0,0
LN,2018-11-11,17.333333333333332,1
LS,2018-11-11,27.0,0
LU,2018-11-11,34.0,1
M,2018-11-11,17.5,0
ME,2018-11-11,20.5,0
MK,2018-11-11,24.0,1
ML,2018-11-11,9.6,1
N,2018-11-11,22.33333333333333,1
NE,2018-11-11,22.0,0
NG,2018-11-11,17.5,0
NN,2018-11-11,22.2,1
NP,2018-11-11,21.5,0
NR,2018-11-11,21.0,0
NW,2018-11-11,23.0,0
OL,2018-11-11,17.5,1
OX,2018-11-11,14.0,0
PA,2018-11-11,11.0,0
PE,2018-11-11,25.2,1
PH,2018-11-11,20.25,1
PL,2018-11-11,24.5,0
PO,2018-11-11,20.5,0
PR,2018-11-11,19.0,1
RG,2018-11-11,16.5,0
RH,2018-11-11,20.5,2
RM,2018-11-11,17.0,0
S,2018-11-11,19.666666666666668,0
SA,2018-11-11,30.0,0
SE,2018-11-11,20.0,0
SG,2018-11-11,34.0,0
SK,2018-11-11,22.0,1
SL,2018-11-11,16.0,1
SM,2018-11-11,20.25,2
SN,2018-11-11,17.8,1
SO,2018-11-11,23.33333333333333,0
SP,2018-11-11,20.6,1
SR,2018-11-11,21.25,1
SS,2018-11-11,20.0,0
ST,2018-11-11,22.0,0
SW,2018-11-11,20.25,1
SY,2018-11-11,26.0,1
TA,2018-11-11,18.666666666666668,1
TD,2018-11-11,16.2,1
TF,2018-11-11,22.0,1
TN,2018-11-11,20.5,1
TQ,2018-11-11,21.0,1
TR,2018-11-11,24.5,1
TS,2018-11-11,20.5,0
TW,2018-11-11,18.33333333333333,1
UB,2018-11-11,15.0,0
W,2018-11-11,20.0,0
WA,2018-11-11,30.0,0
WC,2018-11-11,21.0,0
WD,2018-11-11,20.33333333333333,1
WF,2018-11-11,21.75,1
WN,2018-11-11,22.8,1
WR,2018-11-11,21.6,1
WS,2018-11-11,23.0,1
WV,2018-11-11,22.0,1
YO,2018-11-11,22.0,0
ZE,2018-11-11,,2
AB,2018-11-12,22.0,0
AL,2018-11-12,21.0,1
B,2018-11-12,23.0,0
BA,2018-11-12,31.5,1
BB,2018-11-12,35.0,2
BD,2018-11-12,26.0,1
BH,2018-11-12,20.666666666666668,1
BL,2018-11-12,62.0,1
BN,2018-11-12,21.5,1
BR,2018-11-12,20.0,1
BS,2018-11-12,31.5,0
BT,2018-11-12,27.0,0
CA,2018-11-12,16.0,0
CB,2018-11-12,21.0,1
CF,2018-11-12,19.0,0
CH,2018-11-12,22.0,1
CM,2018-11-12,18.33333333333333,1
CO,2018-11-12,17.75,2
CR,2018-11-12,20.0,1
CT,2018-11-12,26.0,1
CV,2018-11-12,26.0,0
CW,2018-11-12,30.33333333333333,1
DA,2018-11-12,22.25,1
DD,2018-11-12,22.0,1
DE,2018-11-12,22.41666666666667,1
DG,2018-11-12,16.0,1
DH,2018-11-12,27.5,1
DL,2018-11-12,26.57142857142857,1
DN,2018-11-12,20.0,0
DT,2018-11-12,14.0,1
DY,2018-11-12,23.0,1
E,2018-11-12,20.0,1
EC,2018-11-12,20.0,1
EH,2018-11-12,8.5,0
EN,2018-11-12,24.33333333333333,1
EX,2018-11-12,14.0,0
FK,2018-11-12,16.0,0
FY,2018-11-12,17.0,2
G,2018-11-12,12.0,0
GL,2018-11-12,25.125,1
GU,2018-11-12,18.714285714285715,1
GY,2018-11-12,,2
HA,2018-11-12,21.0,1
HD,2018-11-12,17.0,1
HG,2018-11-12,28.0,1
HP,2018-11-12,12.333333333333336,1
HR,2018-11-12,24.5,1
HS,2018-11-12,,2
HU,2018-11-12,36.0,0
HX,2018-11-12,32.42857142857143,2
IG,2018-11-12,18.5,1
IM,2018-11-12,,2
IP,2018-11-12,16.0,1
IV,2018-11-12,58.0,0
JE,2018-11-12,,2
KA,2018-11-12,12.333333333333336,1
KT,2018-11-12,18.666666666666668,2
KW,2018-11-12,58.0,1
KY,2018-11-12,11.0,1
L,2018-11-12,18.0,0
LA,2018-11-12,16.0,1
LD,2018-11-12,31.33333333333333,1
LE,2018-11-12,26.0,0
LL,2018-11-12,11.0,0
LN,2018-11-12,18.666666666666668,1
LS,2018-11-12,26.0,0
LU,2018-11-12,21.0,1
M,2018-11-12,62.0,0
ME,2018-11-12,26.0,0
MK,2018-11-12,16.0,1
ML,2018-11-12,11.4,1
N,2018-11-12,24.0,1
NE,2018-11-12,35.0,0
NG,2018-11-12,18.0,0
NN,2018-11-12,23.0,1
NP,2018-11-12,24.5,0
NR,2018-11-12,16.0,0
NW,2018-11-12,26.0,0
OL,2018-11-12,62.0,1
OX,2018-11-12,11.0,0
PA,2018-11-12,13.0,0
PE,2018-11-12,19.8,1
PH,2018-11-12,27.25,1
PL,2018-11-12,24.5,0
PO,2018-11-12,21.5,0
PR,2018-11-12,18.0,1
RG,2018-11-12,13.0,0
RH,2018-11-12,20.3,2
RM,2018-11-12,17.0,0
S,2018-11-12,17.0,0
SA,2018-11-12,40.0,0
SE,2018-11-12,20.0,0
SG,2018-11-12,21.0,0
SK,2018-11-12,33.25,1
SL,2018-11-12,13.0,1
SM,2018-11-12,20.0,2
SN,2018-11-12,20.0,1
SO,2018-11-12,20.666666666666668,0
SP,2018-11-12,17.6,1
SR,2018-11-12,27.5,1
SS,2018-11-12,17.0,0
ST,2018-11-12,32.0,0
SW,2018-11-12,20.0,1
SY,2018-11-12,32.75,1
TA,2018-11-12,25.66666666666667,1
TD,2018-11-12,20.6,1
TF,2018-11-12,32.0,1
TN,2018-11-12,26.0,1
TQ,2018-11-12,21.0,1
TR,2018-11-12,24.5,1
TS,2018-11-12,20.0,0
TW,2018-11-12,17.666666666666668,1
UB,2018-11-12,13.0,0
W,2018-11-12,20.0,0
WA,2018-11-12,29.5,0
WC,2018-11-12,20.0,0
WD,2018-11-12,21.66666666666667,1
WF,2018-11-12,22.875,1
WN,2018-11-12,40.2,1
WR,2018-11-12,24.8,1
WS,2018-11-12,26.0,1
WV,2018-11-12,32.0,1
YO,2018-11-12,30.0,0
ZE,2018-11-12,,2
AB,2018-11-13,32.0,0
AL,2018-11-13,20.0,1
B,2018-11-13,29.0,0
BA,2018-11-13,18.5,1
BB,2018-11-13,20.166666666666668,2
BD,2018-11-13,22.5,1
BH,2018-11-13,19.0,1
BL,2018-11-13,18.5,1
BN,2018-11-13,23.0,1
BR,2018-11-13,24.0,1
BS,2018-11-13,18.5,0
BT,2018-11-13,18.6,0
CA,2018-11-13,21.0,0
CB,2018-11-13,20.0,1
CF,2018-11-13,20.5,0
CH,2018-11-13,23.5,1
CM,2018-11-13,21.0,1
CO,2018-11-13,22.25,2
CR,2018-11-13,24.0,1
CT,2018-11-13,26.5,1
CV,2018-11-13,27.66666666666667,0
CW,2018-11-13,35.0,1
DA,2018-11-13,25.0,1
DD,2018-11-13,32.0,1
DE,2018-11-13,27.25,1
DG,2018-11-13,21.0,1
DH,2018-11-13,19.25,1
DL,2018-11-13,23.142857142857146,1
DN,2018-11-13,17.0,0
DT,2018-11-13,16.0,1
DY,2018-11-13,29.0,1
E,2018-11-13,24.0,1
EC,2018-11-13,23.0,1
EH,2018-11-13,9.5,0
EN,2018-11-13,31.0,1
EX,2018-11-13,16.0,0
FK,2018-11-13,16.0,0
FY,2018-11-13,19.5,2
G,2018-11-13,11.0,0
GL,2018-11-13,23.25,1
GU,2018-11-13,21.285714285714285,1
GY,2018-11-13,,2
HA,2018-11-13,35.6,1
HD,2018-11-13,16.333333333333332,1
HG,2018-11-13,27.25,1
HP,2018-11-13,19.0,1
HR,2018-11-13,27.5,1
HS,2018-11-13,,2
HU,2018-11-13,39.0,0
HX,2018-11-13,18.714285714285715,2
IG,2018-11-13,23.5,1
IM,2018-11-13,,2
IP,2018-11-13,26.0,1
IV,2018-11-13,21.0,0
JE,2018-11-13,,2
KA,2018-11-13,11.666666666666664,1
KT,2018-11-13,25.0,2
KW,2018-11-13,21.0,1
KY,2018-11-13,11.666666666666664,1
L,2018-11-13,18.0,0
LA,2018-11-13,21.0,1
LD,2018-11-13,30.857142857142854,1
LE,2018-11-13,37.0,0
LL,2018-11-13,14.0,0
LN,2018-11-13,24.66666666666667,1
LS,2018-11-13,22.5,0
LU,2018-11-13,20.0,1
M,2018-11-13,18.5,0
ME,2018-11-13,26.5,0
MK,2018-11-13,15.5,1
ML,2018-11-13,11.4,1
N,2018-11-13,31.66666666666667,1
NE,2018-11-13,23.5,0
NG,2018-11-13,28.5,0
NN,2018-11-13,26.2,1
NP,2018-11-13,27.5,0
NR,2018-11-13,26.0,0
NW,2018-11-13,36.5,0
OL,2018-11-13,18.5,1
OX,2018-11-13,11.0,0
PA,2018-11-13,13.0,0
PE,2018-11-13,28.0,1
PH,2018-11-13,20.5,1
PL,2018-11-13,28.0,0
PO,2018-11-13,23.0,0
PR,2018-11-13,18.0,1
RG,2018-11-13,23.0,0
RH,2018-11-13,22.6,2
RM,2018-11-13,23.0,0
S,2018-11-13,16.333333333333332,0
SA,2018-11-13,40.0,0
SE,2018-11-13,24.0,0
SG,2018-11-13,20.0,0
SK,2018-11-13,23.875,1
SL,2018-11-13,20.33333333333333,1
SM,2018-11-13,34.0,2
SN,2018-11-13,18.8,1
SO,2018-11-13,19.0,0
SP,2018-11-13,20.6,1
SR,2018-11-13,19.25,1
SS,2018-11-13,20.0,0
ST,2018-11-13,43.0,0
SW,2018-11-13,34.0,1
SY,2018-11-13,33.5,1
TA,2018-11-13,17.666666666666668,1
TD,2018-11-13,17.4,1
TF,2018-11-13,43.0,1
TN,2018-11-13,26.5,1
TQ,2018-11-13,24.0,1
TR,2018-11-13,28.0,1
TS,2018-11-13,15.0,0
TW,2018-11-13,35.0,1
UB,2018-11-13,15.0,0
W,2018-11-13,45.0,0
WA,2018-11-13,31.0,0
WC,2018-11-13,22.0,0
WD,2018-11-13,29.33333333333333,1
WF,2018-11-13,21.875,1
WN,2018-11-13,23.4,1
WR,2018-11-13,28.2,1
WS,2018-11-13,33.666666666666664,1
WV,2018-11-13,43.0,1
YO,2018-11-13,32.0,0
ZE,2018-11-13,,2
AB,2018-11-14,20.0,0
AL,2018-11-14,26.0,1
B,2018-11-14,24.0,0
BA,2018-11-14,20.5,1
BB,2018-11-14,19.5,2
BD,2018-11-14,21.5,1
BH,2018-11-14,29.66666666666667,1
BL,2018-11-14,19.0,1
BN,2018-11-14,22.0,1
BR,2018-11-14,40.0,1
BS,2018-11-14,20.5,0
BT,2018-11-14,18.8,0
CA,2018-11-14,17.0,0
CB,2018-11-14,26.0,1
CF,2018-11-14,17.5,0
CH,2018-11-14,24.75,1
CM,2018-11-14,27.0,1
CO,2018-11-14,24.0,2
CR,2018-11-14,40.0,1
CT,2018-11-14,27.5,1
CV,2018-11-14,29.66666666666667,0
CW,2018-11-14,30.0,1
DA,2018-11-14,32.0,1
DD,2018-11-14,20.0,1
DE,2018-11-14,26.5,1
DG,2018-11-14,17.0,1
DH,2018-11-14,21.5,1
DL,2018-11-14,24.0,1
DN,2018-11-14,18.0,0
DT,2018-11-14,14.0,1
DY,2018-11-14,24.0,1
E,2018-11-14,40.0,1
EC,2018-11-14,33.5,1
EH,2018-11-14,8.5,0
EN,2018-11-14,40.333333333333336,1
EX,2018-11-14,14.0,0
FK,2018-11-14,16.0,0
FY,2018-11-14,18.0,2
G,2018-11-14,14.5,0
GL,2018-11-14,24.125,1
GU,2018-11-14,26.714285714285715,1
GY,2018-11-14,,2
HA,2018-11-14,32.8,1
HD,2018-11-14,17.666666666666668,1
HG,2018-11-14,27.0,1
HP,2018-11-14,24.33333333333333,1
HR,2018-11-14,22.0,1
HS,2018-11-14,,2
HU,2018-11-14,36.0,0
HX,2018-11-14,19.142857142857142,2
IG,2018-11-14,36.5,1
IM,2018-11-14,,2
IP,2018-11-14,15.0,1
IV,2018-11-14,18.0,0
JE,2018-11-14,,2
KA,2018-11-14,13.333333333333336,1
KT,2018-11-14,26.91666666666667,2
KW,2018-11-14,18.0,1
KY,2018-11-14,11.0,1
L,2018-11-14,19.0,0
LA,2018-11-14,17.0,1
LD,2018-11-14,29.57142857142857,1
LE,2018-11-14,43.0,0
LL,2018-11-14,21.0,0
LN,2018-11-14,24.0,1
LS,2018-11-14,21.5,0
LU,2018-11-14,26.0,1
M,2018-11-14,19.0,0
ME,2018-11-14,27.5,0
MK,2018-11-14,22.5,1
ML,2018-11-14,12.4,1
N,2018-11-14,40.66666666666666,1
NE,2018-11-14,24.5,0
NG,2018-11-14,27.0,0
NN,2018-11-14,30.2,1
NP,2018-11-14,22.0,0
NR,2018-11-14,15.0,0
NW,2018-11-14,47.5,0
OL,2018-11-14,19.0,1
OX,2018-11-14,19.0,0
PA,2018-11-14,11.0,0
PE,2018-11-14,27.6,1
PH,2018-11-14,16.25,1
PL,2018-11-14,26.5,0
PO,2018-11-14,22.0,0
PR,2018-11-14,19.0,1
RG,2018-11-14,27.0,0
RH,2018-11-14,28.2,2
RM,2018-11-14,33.0,0
S,2018-11-14,17.666666666666668,0
SA,2018-11-14,42.66666666666666,0
SE,2018-11-14,40.0,0
SG,2018-11-14,26.0,0
SK,2018-11-14,22.625,1
SL,2018-11-14,24.66666666666667,1
SM,2018-11-14,29.0,2
SN,2018-11-14,22.8,1
SO,2018-11-14,29.66666666666667,0
SP,2018-11-14,28.6,1
SR,2018-11-14,21.5,1
SS,2018-11-14,22.0,0
ST,2018-11-14,31.0,0
SW,2018-11-14,29.0,1
SY,2018-11-14,37.25,1
TA,2018-11-14,18.33333333333333,1
TD,2018-11-14,16.6,1
TF,2018-11-14,31.0,1
TN,2018-11-14,27.5,1
TQ,2018-11-14,22.33333333333333,1
TR,2018-11-14,26.5,1
TS,2018-11-14,18.5,0
TW,2018-11-14,23.0,1
UB,2018-11-14,20.0,0
W,2018-11-14,24.5,0
WA,2018-11-14,29.5,0
WC,2018-11-14,27.0,0
WD,2018-11-14,38.333333333333336,1
WF,2018-11-14,22.375,1
WN,2018-11-14,23.2,1
WR,2018-11-14,27.4,1
WS,2018-11-14,26.33333333333333,1
WV,2018-11-14,31.0,1
YO,2018-11-14,32.5,0
ZE,2018-11-14,,2
AB,2018-11-15,27.0,0
AL,2018-11-15,38.0,1
B,2018-11-15,34.5,0
BA,2018-11-15,26.0,1
BB,2018-11-15,28.66666666666667,2
BD,2018-11-15,24.0,1
BH,2018-11-15,34.666666666666664,1
BL,2018-11-15,33.0,1
BN,2018-11-15,28.0,1
BR,2018-11-15,36.0,1
BS,2018-11-15,26.0,0
BT,2018-11-15,24.4,0
CA,2018-11-15,28.0,0
CB,2018-11-15,38.0,1
CF,2018-11-15,43.5,0
CH,2018-11-15,35.25,1
CM,2018-11-15,35.666666666666664,1
CO,2018-11-15,33.25,2
CR,2018-11-15,36.0,1
CT,2018-11-15,35.0,1
CV,2018-11-15,31.66666666666667,0
CW,2018-11-15,44.0,1
DA,2018-11-15,36.25,1
DD,2018-11-15,27.0,1
DE,2018-11-15,36.91666666666666,1
DG,2018-11-15,28.0,1
DH,2018-11-15,33.0,1
DL,2018-11-15,34.57142857142857,1
DN,2018-11-15,38.0,0
DT,2018-11-15,19.0,1
DY,2018-11-15,34.5,1
E,2018-11-15,36.0,1
EC,2018-11-15,36.0,1
EH,2018-11-15,13.5,0
EN,2018-11-15,43.33333333333334,1
EX,2018-11-15,19.0,0
FK,2018-11-15,14.0,0
FY,2018-11-15,29.0,2
G,2018-11-15,15.5,0
GL,2018-11-15,32.125,1
GU,2018-11-15,29.714285714285715,1
GY,2018-11-15,,2
HA,2018-11-15,37.8,1
