region_id,timestamp,val_SO2_max,extra_rings_SO2_max
JE,2018-07-16,,2
KA,2018-07-16,64.0,2
KT,2018-07-16,51.5,2
KW,2018-07-16,64.0,4
KY,2018-07-16,64.0,1
L,2018-07-16,3.0,0
LA,2018-07-16,36.333333333333336,2
LD,2018-07-16,19.666666666666668,1
LE,2018-07-16,4.0,1
LL,2018-07-16,19.666666666666668,2
LN,2018-07-16,28.5,1
LS,2018-07-16,53.0,0
LU,2018-07-16,64.0,2
M,2018-07-16,64.0,0
ME,2018-07-16,64.0,0
MK,2018-07-16,34.0,2
ML,2018-07-16,64.0,1
N,2018-07-16,50.5,1
NE,2018-07-16,58.5,2
NG,2018-07-16,4.0,0
NN,2018-07-16,34.0,2
NP,2018-07-16,3.0,1
NR,2018-07-16,34.0,2
NW,2018-07-16,15.0,0
OL,2018-07-16,64.0,1
OX,2018-07-16,54.5,2
PA,2018-07-16,64.0,2
PE,2018-07-16,34.0,1
PH,2018-07-16,64.0,2
PL,2018-07-16,15.0,2
PO,2018-07-16,28.0,1
PR,2018-07-16,3.0,1
RG,2018-07-16,3.0,1
RH,2018-07-16,53.0,1
RM,2018-07-16,64.0,0
S,2018-07-16,58.5,0
SA,2018-07-16,28.0,0
SE,2018-07-16,75.0,1
SG,2018-07-16,64.0,1
SK,2018-07-16,60.33333333333334,1
SL,2018-07-16,33.75,2
SM,2018-07-16,75.0,2
SN,2018-07-16,106.0,1
SO,2018-07-16,3.0,0
SP,2018-07-16,54.5,1
SR,2018-07-16,53.0,1
SS,2018-07-16,64.0,1
ST,2018-07-16,46.25,2
SW,2018-07-16,75.0,1
SY,2018-07-16,28.0,1
TA,2018-07-16,15.0,0
TD,2018-07-16,64.0,1
TF,2018-07-16,28.0,2
TN,2018-07-16,58.5,1
TQ,2018-07-16,15.0,2
TR,2018-07-16,15.0,3
TS,2018-07-16,53.0,0
TW,2018-07-16,64.0,1
UB,2018-07-16,64.0,1
W,2018-07-16,64.0,0
WA,2018-07-16,33.5,1
WC,2018-07-16,86.0,0
WD,2018-07-16,15.0,1
WF,2018-07-16,55.75,1
WN,2018-07-16,33.5,1
WR,2018-07-16,28.0,2
WS,2018-07-16,40.333333333333336,2
WV,2018-07-16,28.0,2
YO,2018-07-16,64.0,1
ZE,2018-07-16,,2
AB,2018-07-17,64.0,7
AL,2018-07-17,9.0,2
B,2018-07-17,31.0,2
BA,2018-07-17,87.0,0
BB,2018-07-17,36.333333333333336,2
BD,2018-07-17,53.0,1
BH,2018-07-17,3.0,1
BL,2018-07-17,53.0,1
BN,2018-07-17,3.0,0
BR,2018-07-17,44.5,2
BS,2018-07-17,92.0,1
BT,2018-07-17,36.333333333333336,0
CA,2018-07-17,64.0,2
CB,2018-07-17,3.0,0
CF,2018-07-17,53.0,0
CH,2018-07-17,3.0,1
CM,2018-07-17,3.0,1
CO,2018-07-17,3.0,1
CR,2018-07-17,46.2,2
CT,2018-07-17,53.0,1
CV,2018-07-17,31.0,2
CW,2018-07-17,35.333333333333336,2
DA,2018-07-17,28.0,1
DD,2018-07-17,64.0,6
DE,2018-07-17,31.0,1
DG,2018-07-17,64.0,3
DH,2018-07-17,64.0,1
DL,2018-07-17,64.0,1
DN,2018-07-17,3.0,0
DT,2018-07-17,92.0,1
DY,2018-07-17,44.5,2
E,2018-07-17,45.66666666666666,2
EC,2018-07-17,119.0,1
EH,2018-07-17,64.0,4
EN,2018-07-17,15.0,1
EX,2018-07-17,97.0,1
FK,2018-07-17,64.0,5
FY,2018-07-17,3.0,2
G,2018-07-17,64.0,5
GL,2018-07-17,79.0,2
GU,2018-07-17,3.0,1
GY,2018-07-17,,2
HA,2018-07-17,34.0,1
HD,2018-07-17,33.5,1
HG,2018-07-17,53.0,1
HP,2018-07-17,9.0,2
HR,2018-07-17,47.33333333333334,2
HS,2018-07-17,,2
HU,2018-07-17,64.0,0
HX,2018-07-17,43.25,2
IG,2018-07-17,3.0,1
IM,2018-07-17,,2
IP,2018-07-17,3.0,1
IV,2018-07-17,64.0,7
JE,2018-07-17,,2
KA,2018-07-17,64.0,4
KT,2018-07-17,44.5,2
KW,2018-07-17,64.0,8
KY,2018-07-17,64.0,5
L,2018-07-17,3.0,0
LA,2018-07-17,40.0,2
LD,2018-07-17,47.33333333333334,1
LE,2018-07-17,26.0,1
LL,2018-07-17,30.66666666666667,2
LN,2018-07-17,14.5,1
LS,2018-07-17,53.0,0
LU,2018-07-17,3.0,2
M,2018-07-17,53.0,0
ME,2018-07-17,53.0,0
MK,2018-07-17,14.5,2
ML,2018-07-17,64.0,4
N,2018-07-17,67.0,1
NE,2018-07-17,64.0,2
NG,2018-07-17,26.0,0
NN,2018-07-17,14.5,2
NP,2018-07-17,53.0,1
NR,2018-07-17,14.5,2
NW,2018-07-17,15.0,0
OL,2018-07-17,53.0,1
OX,2018-07-17,45.0,2
PA,2018-07-17,64.0,5
PE,2018-07-17,14.5,1
PH,2018-07-17,64.0,6
PL,2018-07-17,97.0,2
PO,2018-07-17,3.0,1
PR,2018-07-17,3.0,1
RG,2018-07-17,3.0,1
RH,2018-07-17,3.0,1
RM,2018-07-17,3.0,0
S,2018-07-17,33.5,0
SA,2018-07-17,44.5,0
SE,2018-07-17,61.0,1
SG,2018-07-17,3.0,1
SK,2018-07-17,40.0,1
SL,2018-07-17,18.5,2
SM,2018-07-17,86.0,2
SN,2018-07-17,87.0,1
SO,2018-07-17,3.0,0
SP,2018-07-17,45.0,1
SR,2018-07-17,64.0,1
SS,2018-07-17,28.0,1
ST,2018-07-17,36.5,2
SW,2018-07-17,86.0,1
SY,2018-07-17,44.5,1
TA,2018-07-17,97.0,0
TD,2018-07-17,64.0,3
TF,2018-07-17,44.5,2
TN,2018-07-17,28.0,1
TQ,2018-07-17,97.0,2
TR,2018-07-17,97.0,3
TS,2018-07-17,64.0,0
TW,2018-07-17,53.0,1
UB,2018-07-17,53.0,1
W,2018-07-17,53.0,0
WA,2018-07-17,28.0,1
WC,2018-07-17,119.0,0
WD,2018-07-17,15.0,1
WF,2018-07-17,30.75,1
WN,2018-07-17,28.0,1
WR,2018-07-17,44.5,2
WS,2018-07-17,31.0,2
WV,2018-07-17,44.5,2
YO,2018-07-17,46.0,1
ZE,2018-07-17,,2
AB,2018-07-18,75.0,2
AL,2018-07-18,45.0,2
B,2018-07-18,79.0,2
BA,2018-07-18,102.0,0
BB,2018-07-18,61.66666666666666,2
BD,2018-07-18,53.0,1
BH,2018-07-18,3.0,1
BL,2018-07-18,86.0,1
BN,2018-07-18,53.0,0
BR,2018-07-18,46.0,2
BS,2018-07-18,69.0,1
BT,2018-07-18,47.33333333333334,0
CA,2018-07-18,53.0,2
CB,2018-07-18,75.0,0
CF,2018-07-18,3.0,0
CH,2018-07-18,46.0,1
CM,2018-07-18,39.0,1
CO,2018-07-18,75.0,1
CR,2018-07-18,47.4,2
CT,2018-07-18,53.0,1
CV,2018-07-18,79.0,2
CW,2018-07-18,69.16666666666667,2
DA,2018-07-18,28.0,1
DD,2018-07-18,75.0,2
DE,2018-07-18,79.0,1
DG,2018-07-18,75.0,2
DH,2018-07-18,53.0,1
DL,2018-07-18,53.0,1
DN,2018-07-18,36.0,0
DT,2018-07-18,69.0,1
DY,2018-07-18,44.5,2
E,2018-07-18,31.0,2
EC,2018-07-18,75.0,1
EH,2018-07-18,75.0,1
EN,2018-07-18,15.0,1
EX,2018-07-18,36.0,1
FK,2018-07-18,75.0,0
FY,2018-07-18,46.0,2
G,2018-07-18,75.0,1
GL,2018-07-18,47.0,2
GU,2018-07-18,28.0,1
GY,2018-07-18,,2
HA,2018-07-18,34.0,1
HD,2018-07-18,97.0,1
HG,2018-07-18,53.0,1
HP,2018-07-18,9.0,2
HR,2018-07-18,30.66666666666667,2
HS,2018-07-18,,2
HU,2018-07-18,97.0,0
HX,2018-07-18,83.25,2
IG,2018-07-18,3.0,1
IM,2018-07-18,,2
IP,2018-07-18,75.0,1
IV,2018-07-18,75.0,2
JE,2018-07-18,,2
KA,2018-07-18,75.0,2
KT,2018-07-18,46.0,2
KW,2018-07-18,75.0,3
KY,2018-07-18,75.0,1
L,2018-07-18,46.0,0
LA,2018-07-18,50.66666666666666,2
LD,2018-07-18,30.66666666666667,1
LE,2018-07-18,43.0,1
LL,2018-07-18,45.0,2
LN,2018-07-18,39.5,1
LS,2018-07-18,53.0,0
LU,2018-07-18,75.0,2
M,2018-07-18,86.0,0
ME,2018-07-18,53.0,0
MK,2018-07-18,59.0,2
ML,2018-07-18,75.0,1
N,2018-07-18,45.0,1
NE,2018-07-18,53.0,2
NG,2018-07-18,43.0,0
NN,2018-07-18,59.0,2
NP,2018-07-18,3.0,1
NR,2018-07-18,59.0,2
NW,2018-07-18,15.0,0
OL,2018-07-18,86.0,1
OX,2018-07-18,52.5,2
PA,2018-07-18,75.0,1
PE,2018-07-18,59.0,1
PH,2018-07-18,75.0,1
PL,2018-07-18,36.0,2
PO,2018-07-18,28.0,1
PR,2018-07-18,46.0,1
RG,2018-07-18,3.0,1
RH,2018-07-18,53.0,1
RM,2018-07-18,3.0,0
S,2018-07-18,97.0,0
SA,2018-07-18,44.5,0
SE,2018-07-18,39.0,1
SG,2018-07-18,75.0,1
SK,2018-07-18,93.33333333333331,1
SL,2018-07-18,31.0,2
SM,2018-07-18,64.0,2
SN,2018-07-18,102.0,1
SO,2018-07-18,3.0,0
SP,2018-07-18,52.5,1
SR,2018-07-18,53.0,1
SS,2018-07-18,28.0,1
ST,2018-07-18,80.75,2
SW,2018-07-18,64.0,1
SY,2018-07-18,44.5,1
TA,2018-07-18,36.0,0
TD,2018-07-18,75.0,2
TF,2018-07-18,44.5,2
TN,2018-07-18,53.0,1
TQ,2018-07-18,36.0,2
TR,2018-07-18,36.0,3
TS,2018-07-18,53.0,0
TW,2018-07-18,53.0,1
UB,2018-07-18,53.0,1
W,2018-07-18,53.0,0
WA,2018-07-18,66.0,1
WC,2018-07-18,75.0,0
WD,2018-07-18,15.0,1
WF,2018-07-18,70.75,1
WN,2018-07-18,66.0,1
WR,2018-07-18,44.5,2
WS,2018-07-18,79.0,2
WV,2018-07-18,44.5,2
YO,2018-07-18,59.75,1
ZE,2018-07-18,,2
AB,2018-07-19,3.0,2
AL,2018-07-19,3.5,2
B,2018-07-19,55.33333333333334,2
BA,2018-07-19,16.0,0
BB,2018-07-19,93.33333333333331,2
BD,2018-07-19,119.0,1
BH,2018-07-19,53.0,1
BL,2018-07-19,86.0,1
BN,2018-07-19,108.0,0
BR,2018-07-19,73.75,2
BS,2018-07-19,26.0,1
BT,2018-07-19,51.0,0
CA,2018-07-19,58.5,2
CB,2018-07-19,3.0,0
CF,2018-07-19,53.0,0
CH,2018-07-19,75.0,1
CM,2018-07-19,50.0,1
CO,2018-07-19,3.0,1
CR,2018-07-19,69.6,2
CT,2018-07-19,4.0,1
CV,2018-07-19,55.33333333333334,2
CW,2018-07-19,67.66666666666667,2
DA,2018-07-19,50.5,1
DD,2018-07-19,33.5,2
DE,2018-07-19,55.33333333333334,1
DG,2018-07-19,33.5,2
DH,2018-07-19,53.0,1
DL,2018-07-19,53.0,1
DN,2018-07-19,54.0,0
DT,2018-07-19,26.0,1
DY,2018-07-19,69.5,2
E,2018-07-19,62.33333333333334,2
EC,2018-07-19,86.0,1
EH,2018-07-19,64.0,0
EN,2018-07-19,4.0,1
EX,2018-07-19,36.0,1
FK,2018-07-19,3.0,0
FY,2018-07-19,75.0,2
G,2018-07-19,3.0,1
GL,2018-07-19,35.0,2
GU,2018-07-19,80.5,1
GY,2018-07-19,,2
HA,2018-07-19,28.5,1
HD,2018-07-19,53.0,1
HG,2018-07-19,119.0,1
HP,2018-07-19,28.5,2
HR,2018-07-19,64.0,2
HS,2018-07-19,,2
HU,2018-07-19,75.0,0
HX,2018-07-19,77.75,2
IG,2018-07-19,97.0,1
IM,2018-07-19,,2
IP,2018-07-19,3.0,1
IV,2018-07-19,3.0,2
JE,2018-07-19,,2
KA,2018-07-19,33.5,2
KT,2018-07-19,75.0,2
KW,2018-07-19,3.0,3
KY,2018-07-19,33.5,1
L,2018-07-19,75.0,0
LA,2018-07-19,82.33333333333333,2
LD,2018-07-19,64.0,1
LE,2018-07-19,60.0,1
LL,2018-07-19,71.33333333333333,2
LN,2018-07-19,57.0,1
LS,2018-07-19,119.0,0
LU,2018-07-19,3.0,2
M,2018-07-19,86.0,0
ME,2018-07-19,4.0,0
MK,2018-07-19,31.5,2
ML,2018-07-19,33.5,1
N,2018-07-19,45.0,1
NE,2018-07-19,58.5,2
NG,2018-07-19,60.0,0
NN,2018-07-19,31.5,2
NP,2018-07-19,53.0,1
NR,2018-07-19,31.5,2
NW,2018-07-19,4.0,0
OL,2018-07-19,86.0,1
OX,2018-07-19,34.5,2
PA,2018-07-19,3.0,1
PE,2018-07-19,31.5,1
PH,2018-07-19,3.0,1
PL,2018-07-19,36.0,2
PO,2018-07-19,80.5,1
PR,2018-07-19,75.0,1
RG,2018-07-19,53.0,1
RH,2018-07-19,108.0,1
RM,2018-07-19,97.0,0
S,2018-07-19,53.0,0
SA,2018-07-19,69.5,0
SE,2018-07-19,91.5,1
SG,2018-07-19,3.0,1
SK,2018-07-19,64.0,1
SL,2018-07-19,54.5,2
SM,2018-07-19,69.5,2
SN,2018-07-19,16.0,1
SO,2018-07-19,53.0,0
SP,2018-07-19,34.5,1
SR,2018-07-19,53.0,1
SS,2018-07-19,50.5,1
ST,2018-07-19,63.0,2
SW,2018-07-19,69.5,1
SY,2018-07-19,69.5,1
TA,2018-07-19,36.0,0
TD,2018-07-19,64.0,1
TF,2018-07-19,69.5,2
TN,2018-07-19,56.0,1
TQ,2018-07-19,36.0,2
TR,2018-07-19,36.0,3
TS,2018-07-19,53.0,0
TW,2018-07-19,53.0,1
UB,2018-07-19,53.0,1
W,2018-07-19,53.0,0
WA,2018-07-19,80.5,1
WC,2018-07-19,86.0,0
WD,2018-07-19,4.0,1
WF,2018-07-19,69.75,1
WN,2018-07-19,80.5,1
WR,2018-07-19,69.5,2
WS,2018-07-19,55.33333333333334,2
WV,2018-07-19,69.5,2
YO,2018-07-19,75.25,1
ZE,2018-07-19,,2
AB,2018-07-20,3.0,2
AL,2018-07-20,34.0,2
B,2018-07-20,86.0,2
BA,2018-07-20,107.0,0
BB,2018-07-20,97.0,2
BD,2018-07-20,53.0,1
BH,2018-07-20,3.0,1
BL,2018-07-20,119.0,1
BN,2018-07-20,86.0,0
BR,2018-07-20,91.5,2
BS,2018-07-20,71.5,1
BT,2018-07-20,19.666666666666668,0
CA,2018-07-20,69.5,2
CB,2018-07-20,64.0,0
CF,2018-07-20,86.0,0
CH,2018-07-20,119.0,1
CM,2018-07-20,75.0,1
CO,2018-07-20,64.0,1
CR,2018-07-20,90.4,2
CT,2018-07-20,86.0,1
CV,2018-07-20,86.0,2
CW,2018-07-20,74.0,2
DA,2018-07-20,86.0,1
DD,2018-07-20,33.5,2
DE,2018-07-20,86.0,1
DG,2018-07-20,33.5,2
DH,2018-07-20,75.0,1
DL,2018-07-20,75.0,1
DN,2018-07-20,53.0,0
DT,2018-07-20,71.5,1
DY,2018-07-20,28.0,2
E,2018-07-20,66.0,2
EC,2018-07-20,108.0,1
EH,2018-07-20,64.0,0
EN,2018-07-20,4.0,1
EX,2018-07-20,36.0,1
FK,2018-07-20,3.0,0
FY,2018-07-20,119.0,2
G,2018-07-20,3.0,1
GL,2018-07-20,76.33333333333333,2
GU,2018-07-20,44.5,1
GY,2018-07-20,,2
HA,2018-07-20,45.0,1
HD,2018-07-20,75.0,1
HG,2018-07-20,53.0,1
HP,2018-07-20,3.5,2
HR,2018-07-20,47.33333333333334,2
HS,2018-07-20,,2
HU,2018-07-20,108.0,0
HX,2018-07-20,80.5,2
IG,2018-07-20,86.0,1
IM,2018-07-20,,2
IP,2018-07-20,64.0,1
IV,2018-07-20,3.0,2
JE,2018-07-20,,2
KA,2018-07-20,33.5,2
KT,2018-07-20,70.75,2
KW,2018-07-20,3.0,3
KY,2018-07-20,33.5,1
L,2018-07-20,119.0,0
LA,2018-07-20,82.33333333333333,2
LD,2018-07-20,47.33333333333334,1
LE,2018-07-20,108.0,1
LL,2018-07-20,58.33333333333334,2
LN,2018-07-20,80.5,1
LS,2018-07-20,53.0,0
LU,2018-07-20,64.0,2
M,2018-07-20,119.0,0
ME,2018-07-20,86.0,0
MK,2018-07-20,86.0,2
ML,2018-07-20,33.5,1
N,2018-07-20,56.0,1
NE,2018-07-20,69.5,2
NG,2018-07-20,108.0,0
NN,2018-07-20,86.0,2
NP,2018-07-20,86.0,1
NR,2018-07-20,86.0,2
NW,2018-07-20,4.0,0
OL,2018-07-20,119.0,1
OX,2018-07-20,55.0,2
PA,2018-07-20,3.0,1
PE,2018-07-20,86.0,1
PH,2018-07-20,3.0,1
PL,2018-07-20,36.0,2
PO,2018-07-20,44.5,1
PR,2018-07-20,119.0,1
RG,2018-07-20,3.0,1
RH,2018-07-20,86.0,1
RM,2018-07-20,86.0,0
S,2018-07-20,75.0,0
SA,2018-07-20,28.0,0
SE,2018-07-20,97.0,1
SG,2018-07-20,64.0,1
SK,2018-07-20,89.66666666666669,1
SL,2018-07-20,44.75,2
SM,2018-07-20,97.0,2
SN,2018-07-20,107.0,1
SO,2018-07-20,3.0,0
SP,2018-07-20,55.0,1
SR,2018-07-20,75.0,1
SS,2018-07-20,86.0,1
ST,2018-07-20,94.25,2
SW,2018-07-20,97.0,1
SY,2018-07-20,28.0,1
TA,2018-07-20,36.0,0
TD,2018-07-20,64.0,1
TF,2018-07-20,28.0,2
TN,2018-07-20,86.0,1
TQ,2018-07-20,36.0,2
TR,2018-07-20,36.0,3
TS,2018-07-20,75.0,0
TW,2018-07-20,86.0,1
UB,2018-07-20,86.0,1
W,2018-07-20,86.0,0
WA,2018-07-20,119.0,1
WC,2018-07-20,108.0,0
WD,2018-07-20,4.0,1
WF,2018-07-20,64.0,1
WN,2018-07-20,119.0,1
WR,2018-07-20,28.0,2
WS,2018-07-20,86.0,2
WV,2018-07-20,28.0,2
YO,2018-07-20,72.25,1
ZE,2018-07-20,,2
AB,2018-07-21,2.0,2
AL,2018-07-21,69.5,2
B,2018-07-21,30.66666666666667,2
BA,2018-07-21,81.0,0
BB,2018-07-21,40.333333333333336,2
BD,2018-07-21,53.0,1
BH,2018-07-21,3.0,1
BL,2018-07-21,64.0,1
BN,2018-07-21,53.0,0
BR,2018-07-21,43.25,2
BS,2018-07-21,83.5,1
BT,2018-07-21,3.0,0
CA,2018-07-21,39.0,2
CB,2018-07-21,64.0,0
CF,2018-07-21,3.0,0
CH,2018-07-21,4.0,1
CM,2018-07-21,33.5,1
CO,2018-07-21,64.0,1
CR,2018-07-21,45.2,2
CT,2018-07-21,53.0,1
CV,2018-07-21,30.66666666666667,2
CW,2018-07-21,21.66666666666667,2
DA,2018-07-21,28.0,1
DD,2018-07-21,38.5,2
DE,2018-07-21,30.66666666666667,1
DG,2018-07-21,38.5,2
DH,2018-07-21,3.0,1
DL,2018-07-21,3.0,1
DN,2018-07-21,3.0,0
DT,2018-07-21,83.5,1
DY,2018-07-21,28.0,2
E,2018-07-21,47.33333333333334,2
EC,2018-07-21,64.0,1
EH,2018-07-21,75.0,0
EN,2018-07-21,75.0,1
EX,2018-07-21,86.0,1
FK,2018-07-21,2.0,0
FY,2018-07-21,4.0,2
G,2018-07-21,2.0,1
GL,2018-07-21,56.66666666666666,2
GU,2018-07-21,28.0,1
GY,2018-07-21,,2
HA,2018-07-21,64.0,1
HD,2018-07-21,3.0,1
HG,2018-07-21,53.0,1
HP,2018-07-21,39.0,2
HR,2018-07-21,19.666666666666668,2
HS,2018-07-21,,2
HU,2018-07-21,64.0,0
HX,2018-07-21,30.75,2
IG,2018-07-21,3.0,1
IM,2018-07-21,,2
IP,2018-07-21,64.0,1
IV,2018-07-21,2.0,2
JE,2018-07-21,,2
KA,2018-07-21,38.5,2
KT,2018-07-21,43.25,2
KW,2018-07-21,2.0,3
KY,2018-07-21,38.5,1
L,2018-07-21,4.0,0
LA,2018-07-21,20.0,2
LD,2018-07-21,19.666666666666668,1
LE,2018-07-21,86.0,1
LL,2018-07-21,20.0,2
LN,2018-07-21,44.5,1
LS,2018-07-21,53.0,0
LU,2018-07-21,64.0,2
M,2018-07-21,64.0,0
ME,2018-07-21,53.0,0
MK,2018-07-21,75.0,2
ML,2018-07-21,38.5,1
N,2018-07-21,69.5,1
NE,2018-07-21,39.0,2
NG,2018-07-21,86.0,0
NN,2018-07-21,75.0,2
NP,2018-07-21,3.0,1
NR,2018-07-21,75.0,2
NW,2018-07-21,75.0,0
OL,2018-07-21,64.0,1
OX,2018-07-21,42.0,2
PA,2018-07-21,2.0,1
PE,2018-07-21,75.0,1
PH,2018-07-21,2.0,1
PL,2018-07-21,86.0,2
PO,2018-07-21,28.0,1
PR,2018-07-21,4.0,1
RG,2018-07-21,3.0,1
RH,2018-07-21,53.0,1
RM,2018-07-21,3.0,0
S,2018-07-21,3.0,0
SA,2018-07-21,28.0,0
SE,2018-07-21,33.5,1
SG,2018-07-21,64.0,1
SK,2018-07-21,23.33333333333333,1
SL,2018-07-21,46.0,2
SM,2018-07-21,58.5,2
SN,2018-07-21,81.0,1
SO,2018-07-21,3.0,0
SP,2018-07-21,42.0,1
SR,2018-07-21,3.0,1
SS,2018-07-21,28.0,1
ST,2018-07-21,39.0,2
SW,2018-07-21,58.5,1
SY,2018-07-21,28.0,1
TA,2018-07-21,86.0,0
TD,2018-07-21,75.0,1
TF,2018-07-21,28.0,2
TN,2018-07-21,53.0,1
TQ,2018-07-21,86.0,2
TR,2018-07-21,86.0,3
TS,2018-07-21,3.0,0
TW,2018-07-21,53.0,1
UB,2018-07-21,53.0,1
W,2018-07-21,53.0,0
WA,2018-07-21,34.0,1
WC,2018-07-21,64.0,0
WD,2018-07-21,75.0,1
WF,2018-07-21,15.5,1
WN,2018-07-21,34.0,1
WR,2018-07-21,28.0,2
WS,2018-07-21,30.66666666666667,2
WV,2018-07-21,28.0,2
YO,2018-07-21,30.75,1
ZE,2018-07-21,,2
AB,2018-07-22,3.0,2
AL,2018-07-22,86.0,2
B,2018-07-22,40.0,2
BA,2018-07-22,77.0,0
BB,2018-07-22,27.0,2
BD,2018-07-22,3.0,1
BH,2018-07-22,3.0,1
BL,2018-07-22,75.0,1
BN,2018-07-22,53.0,0
BR,2018-07-22,43.25,2
BS,2018-07-22,87.0,1
BT,2018-07-22,19.666666666666668,0
CA,2018-07-22,58.5,2
CB,2018-07-22,86.0,0
CF,2018-07-22,53.0,0
CH,2018-07-22,3.0,1
CM,2018-07-22,44.5,1
CO,2018-07-22,86.0,1
CR,2018-07-22,45.2,2
CT,2018-07-22,53.0,1
CV,2018-07-22,40.0,2
CW,2018-07-22,25.16666666666667,2
DA,2018-07-22,28.0,1
DD,2018-07-22,28.0,2
DE,2018-07-22,40.0,1
DG,2018-07-22,28.0,2
DH,2018-07-22,64.0,1
DL,2018-07-22,64.0,1
DN,2018-07-22,3.0,0
DT,2018-07-22,87.0,1
DY,2018-07-22,3.0,2
E,2018-07-22,51.0,2
EC,2018-07-22,64.0,1
EH,2018-07-22,53.0,0
EN,2018-07-22,86.0,1
EX,2018-07-22,97.0,1
FK,2018-07-22,3.0,0
FY,2018-07-22,3.0,2
G,2018-07-22,3.0,1
GL,2018-07-22,75.66666666666667,2
GU,2018-07-22,28.0,1
GY,2018-07-22,,2
HA,2018-07-22,69.5,1
HD,2018-07-22,33.5,1
HG,2018-07-22,3.0,1
HP,2018-07-22,44.5,2
HR,2018-07-22,19.666666666666668,2
HS,2018-07-22,,2
HU,2018-07-22,53.0,0
HX,2018-07-22,36.25,2
IG,2018-07-22,3.0,1
IM,2018-07-22,,2
IP,2018-07-22,86.0,1
IV,2018-07-22,3.0,2
JE,2018-07-22,,2
KA,2018-07-22,28.0,2
KT,2018-07-22,43.25,2
KW,2018-07-22,3.0,3
KY,2018-07-22,28.0,1
L,2018-07-22,3.0,0
LA,2018-07-22,23.33333333333333,2
LD,2018-07-22,19.666666666666668,1
LE,2018-07-22,53.0,1
LL,2018-07-22,3.0,2
LN,2018-07-22,28.0,1
LS,2018-07-22,3.0,0
LU,2018-07-22,86.0,2
M,2018-07-22,75.0,0
ME,2018-07-22,53.0,0
MK,2018-07-22,69.5,2
ML,2018-07-22,28.0,1
N,2018-07-22,75.0,1
NE,2018-07-22,58.5,2
NG,2018-07-22,53.0,0
NN,2018-07-22,69.5,2
NP,2018-07-22,53.0,1
NR,2018-07-22,69.5,2
NW,2018-07-22,86.0,0
OL,2018-07-22,75.0,1
OX,2018-07-22,40.0,2
PA,2018-07-22,3.0,1
PE,2018-07-22,69.5,1
PH,2018-07-22,3.0,1
PL,2018-07-22,97.0,2
PO,2018-07-22,28.0,1
PR,2018-07-22,3.0,1
RG,2018-07-22,3.0,1
RH,2018-07-22,53.0,1
RM,2018-07-22,3.0,0
S,2018-07-22,33.5,0
SA,2018-07-22,3.0,0
SE,2018-07-22,33.5,1
SG,2018-07-22,86.0,1
SK,2018-07-22,47.33333333333334,1
SL,2018-07-22,48.75,2
SM,2018-07-22,58.5,2
SN,2018-07-22,77.0,1
SO,2018-07-22,3.0,0
SP,2018-07-22,40.0,1
SR,2018-07-22,64.0,1
SS,2018-07-22,28.0,1
ST,2018-07-22,48.75,2
SW,2018-07-22,58.5,1
SY,2018-07-22,3.0,1
TA,2018-07-22,97.0,0
TD,2018-07-22,53.0,1
TF,2018-07-22,3.0,2
TN,2018-07-22,53.0,1
TQ,2018-07-22,97.0,2
TR,2018-07-22,97.0,3
TS,2018-07-22,64.0,0
TW,2018-07-22,53.0,1
UB,2018-07-22,53.0,1
W,2018-07-22,53.0,0
WA,2018-07-22,39.0,1
WC,2018-07-22,64.0,0
WD,2018-07-22,86.0,1
WF,2018-07-22,18.25,1
WN,2018-07-22,39.0,1
WR,2018-07-22,3.0,2
WS,2018-07-22,40.0,2
WV,2018-07-22,3.0,2
YO,2018-07-22,30.75,1
ZE,2018-07-22,,2
AB,2018-07-23,3.0,2
AL,2018-07-23,28.5,2
B,2018-07-23,64.0,2
BA,2018-07-23,86.0,1
BB,2018-07-23,49.66666666666666,2
BD,2018-07-23,3.0,1
BH,2018-07-23,3.0,1
BL,2018-07-23,86.0,1
BN,2018-07-23,53.0,0
BR,2018-07-23,46.0,2
BS,2018-07-23,86.0,1
BT,2018-07-23,36.333333333333336,0
CA,2018-07-23,69.5,2
CB,2018-07-23,53.0,0
CF,2018-07-23,53.0,0
CH,2018-07-23,60.0,1
CM,2018-07-23,28.0,1
CO,2018-07-23,53.0,1
CR,2018-07-23,37.4,2
CT,2018-07-23,53.0,1
CV,2018-07-23,64.0,2
CW,2018-07-23,44.83333333333334,2
DA,2018-07-23,28.0,1
DD,2018-07-23,39.0,2
DE,2018-07-23,64.0,1
DG,2018-07-23,39.0,2
DH,2018-07-23,64.0,1
DL,2018-07-23,64.0,1
DN,2018-07-23,3.0,0
DT,2018-07-23,86.0,1
DY,2018-07-23,3.0,2
E,2018-07-23,27.33333333333333,2
EC,2018-07-23,75.0,1
EH,2018-07-23,75.0,0
EN,2018-07-23,4.0,1
EX,2018-07-23,86.0,1
FK,2018-07-23,3.0,0
FY,2018-07-23,60.0,2
G,2018-07-23,3.0,1
GL,2018-07-23,69.5,2
GU,2018-07-23,28.0,1
GY,2018-07-23,,2
HA,2018-07-23,3.5,1
HD,2018-07-23,58.5,1
HG,2018-07-23,3.0,1
HP,2018-07-23,3.5,2
HR,2018-07-23,19.666666666666668,2
HS,2018-07-23,,2
HU,2018-07-23,75.0,0
HX,2018-07-23,51.5,2
IG,2018-07-23,3.0,1
IM,2018-07-23,,2
IP,2018-07-23,53.0,1
