region_id,timestamp,val_Pressure.max,extra_rings_Pressure.max
HG,2018-08-10,1001.4,3
HP,2018-08-10,1012.28,2
HR,2018-08-10,1001.9,2
HS,2018-08-10,,2
HU,2018-08-10,1012.3,2
HX,2018-08-10,1012.3,3
IG,2018-08-10,1018.2,3
IM,2018-08-10,,2
IP,2018-08-10,1012.3,2
IV,2018-08-10,1016.8,0
JE,2018-08-10,,2
KA,2018-08-10,990.5,1
KT,2018-08-10,1018.6,1
KW,2018-08-10,1016.8,1
KY,2018-08-10,1016.8,2
L,2018-08-10,1001.9,2
LA,2018-08-10,990.5,2
LD,2018-08-10,1001.9,2
LE,2018-08-10,1012.3,1
LL,2018-08-10,1001.9,0
LN,2018-08-10,1012.3,1
LS,2018-08-10,1012.3,3
LU,2018-08-10,1012.2833333333334,3
M,2018-08-10,1007.1,3
ME,2018-08-10,1015.05,4
MK,2018-08-10,1012.3,2
ML,2018-08-10,990.5,1
N,2018-08-10,1018.2,3
NE,2018-08-10,990.5,2
NG,2018-08-10,1012.3,0
NN,2018-08-10,1012.3,2
NP,2018-08-10,1005.1333333333333,3
NR,2018-08-10,1012.3,2
NW,2018-08-10,1018.2,2
OL,2018-08-10,1012.3,3
OX,2018-08-10,1008.3333333333335,2
PA,2018-08-10,1003.65,2
PE,2018-08-10,1012.3,1
PH,2018-08-10,1016.8,1
PL,2018-08-10,1012.8,1
PO,2018-08-10,1011.5,1
PR,2018-08-10,996.2,3
RG,2018-08-10,1008.3333333333335,1
RH,2018-08-10,1015.05,2
RM,2018-08-10,1018.6,3
S,2018-08-10,1012.3,1
SA,2018-08-10,1001.9,2
SE,2018-08-10,1018.6,2
SG,2018-08-10,1012.3,2
SK,2018-08-10,1012.3,2
SL,2018-08-10,1018.2,1
SM,2018-08-10,1018.6,2
SN,2018-08-10,1006.75,1
SO,2018-08-10,1011.5,0
SP,2018-08-10,1006.75,0
SR,2018-08-10,990.5,3
SS,2018-08-10,1016.2333333333332,4
ST,2018-08-10,1012.3,2
SW,2018-08-10,1018.6,1
SY,2018-08-10,1001.9,1
TA,2018-08-10,1006.75,2
TD,2018-08-10,990.5,1
TF,2018-08-10,1001.9,2
TN,2018-08-10,1015.05,3
TQ,2018-08-10,1012.8,2
TR,2018-08-10,1012.8,0
TS,2018-08-10,1001.4,3
TW,2018-08-10,1018.6,0
UB,2018-08-10,1017.8,0
W,2018-08-10,1018.2,1
WA,2018-08-10,1001.9,2
WC,2018-08-10,1018.2,2
WD,2018-08-10,1017.8,1
WF,2018-08-10,1012.3,2
WN,2018-08-10,1001.9,3
WR,2018-08-10,1001.9,2
WS,2018-08-10,1012.3,2
WV,2018-08-10,1001.9,2
YO,2018-08-10,1012.3,2
ZE,2018-08-10,1005.4,0
AB,2018-08-11,1017.3,1
AL,2018-08-11,1019.7,2
B,2018-08-11,1014.5,2
BA,2018-08-11,1008.1,1
BB,2018-08-11,992.2,3
BD,2018-08-11,1003.35,3
BH,2018-08-11,1009.7333333333332,1
BL,2018-08-11,1003.0,4
BN,2018-08-11,1016.85,2
BR,2018-08-11,1020.7,3
BS,2018-08-11,1008.1,2
BT,2018-08-11,,2
CA,2018-08-11,992.2,1
CB,2018-08-11,1014.5,2
CF,2018-08-11,1002.3,3
CH,2018-08-11,1002.3,1
CM,2018-08-11,1017.1,3
CO,2018-08-11,1014.5,3
CR,2018-08-11,1020.7,2
CT,2018-08-11,1016.85,4
CV,2018-08-11,1014.5,2
CW,2018-08-11,1002.3,2
DA,2018-08-11,1020.7,3
DD,2018-08-11,1017.3,2
DE,2018-08-11,1014.5,1
DG,2018-08-11,992.2,0
DH,2018-08-11,992.2,3
DL,2018-08-11,992.2,2
DN,2018-08-11,1014.5,1
DT,2018-08-11,1008.1,1
DY,2018-08-11,1002.3,2
E,2018-08-11,1020.2,3
EC,2018-08-11,1020.2,3
EH,2018-08-11,992.2,2
EN,2018-08-11,1019.7,2
EX,2018-08-11,1009.6333333333333,2
FK,2018-08-11,1004.75,2
FY,2018-08-11,992.2,3
G,2018-08-11,992.2,2
GL,2018-08-11,1008.1,2
GU,2018-08-11,1016.85,1
GY,2018-08-11,,2
HA,2018-08-11,1019.7,1
HD,2018-08-11,1014.5,2
HG,2018-08-11,1003.35,3
HP,2018-08-11,1013.92,2
HR,2018-08-11,1002.3,2
HS,2018-08-11,,2
HU,2018-08-11,1014.5,2
HX,2018-08-11,1014.5,3
IG,2018-08-11,1020.2,3
IM,2018-08-11,,2
IP,2018-08-11,1014.5,2
IV,2018-08-11,1017.3,0
JE,2018-08-11,,2
KA,2018-08-11,992.2,1
KT,2018-08-11,1020.7,1
KW,2018-08-11,1017.3,1
KY,2018-08-11,1017.3,2
L,2018-08-11,1002.3,2
LA,2018-08-11,992.2,2
LD,2018-08-11,1002.3,2
LE,2018-08-11,1014.5,1
LL,2018-08-11,1002.3,0
LN,2018-08-11,1014.5,1
LS,2018-08-11,1014.5,3
LU,2018-08-11,1014.0166666666668,3
M,2018-08-11,1008.4,3
ME,2018-08-11,1016.85,4
MK,2018-08-11,1014.5,2
ML,2018-08-11,992.2,1
N,2018-08-11,1020.2,3
NE,2018-08-11,992.2,2
NG,2018-08-11,1014.5,0
NN,2018-08-11,1014.5,2
NP,2018-08-11,1006.1666666666665,3
NR,2018-08-11,1014.5,2
NW,2018-08-11,1020.2,2
OL,2018-08-11,1014.5,3
OX,2018-08-11,1009.7333333333332,2
PA,2018-08-11,1004.75,2
PE,2018-08-11,1014.5,1
PH,2018-08-11,1017.3,1
PL,2018-08-11,1012.7,1
PO,2018-08-11,1013.0,1
PR,2018-08-11,997.25,3
RG,2018-08-11,1009.7333333333332,1
RH,2018-08-11,1016.85,2
RM,2018-08-11,1020.7,3
S,2018-08-11,1014.5,1
SA,2018-08-11,1002.3,2
SE,2018-08-11,1020.7,2
SG,2018-08-11,1014.5,2
SK,2018-08-11,1014.5,2
SL,2018-08-11,1020.2,1
SM,2018-08-11,1020.7,2
SN,2018-08-11,1008.1,1
SO,2018-08-11,1013.0,0
SP,2018-08-11,1008.1,0
SR,2018-08-11,992.2,3
SS,2018-08-11,1018.3,4
ST,2018-08-11,1014.5,2
SW,2018-08-11,1020.7,1
SY,2018-08-11,1002.3,1
TA,2018-08-11,1008.1,2
TD,2018-08-11,992.2,1
TF,2018-08-11,1002.3,2
TN,2018-08-11,1016.85,3
TQ,2018-08-11,1012.7,2
TR,2018-08-11,1012.7,0
TS,2018-08-11,1003.35,3
TW,2018-08-11,1020.7,0
UB,2018-08-11,1019.7,0
W,2018-08-11,1020.2,1
WA,2018-08-11,1002.3,2
WC,2018-08-11,1020.2,2
WD,2018-08-11,1019.7,1
WF,2018-08-11,1014.5,2
WN,2018-08-11,1002.3,3
WR,2018-08-11,1002.3,2
WS,2018-08-11,1014.5,2
WV,2018-08-11,1002.3,2
YO,2018-08-11,1014.5,2
ZE,2018-08-11,1006.3,0
AB,2018-08-12,1012.0,1
AL,2018-08-12,1012.5,2
B,2018-08-12,1006.7,2
BA,2018-08-12,1000.4,1
BB,2018-08-12,983.4,3
BD,2018-08-12,995.05,3
BH,2018-08-12,1002.0333333333333,1
BL,2018-08-12,993.9,4
BN,2018-08-12,1009.4,2
BR,2018-08-12,1013.5,3
BS,2018-08-12,1000.4,2
BT,2018-08-12,,2
CA,2018-08-12,983.4,1
CB,2018-08-12,1006.7,2
CF,2018-08-12,991.6,3
CH,2018-08-12,991.6,1
CM,2018-08-12,1009.6,3
CO,2018-08-12,1006.7,3
CR,2018-08-12,1013.5,2
CT,2018-08-12,1009.4,4
CV,2018-08-12,1006.7,2
CW,2018-08-12,991.6,2
DA,2018-08-12,1013.5,3
DD,2018-08-12,1012.0,2
DE,2018-08-12,1006.7,1
DG,2018-08-12,983.4,0
DH,2018-08-12,983.4,3
DL,2018-08-12,983.4,2
DN,2018-08-12,1006.7,1
DT,2018-08-12,1000.4,1
DY,2018-08-12,991.6,2
E,2018-08-12,1013.0,3
EC,2018-08-12,1013.0,3
EH,2018-08-12,983.4,2
EN,2018-08-12,1012.5,2
EX,2018-08-12,1000.9333333333334,2
FK,2018-08-12,997.7,2
FY,2018-08-12,983.4,3
G,2018-08-12,983.4,2
GL,2018-08-12,1000.4,2
GU,2018-08-12,1009.4,1
GY,2018-08-12,,2
HA,2018-08-12,1012.5,1
HD,2018-08-12,1006.7,2
HG,2018-08-12,995.05,3
HP,2018-08-12,1006.42,2
HR,2018-08-12,991.6,2
HS,2018-08-12,,2
HU,2018-08-12,1006.7,2
HX,2018-08-12,1006.7,3
IG,2018-08-12,1013.0,3
IM,2018-08-12,,2
IP,2018-08-12,1006.7,2
IV,2018-08-12,1012.0,0
JE,2018-08-12,,2
KA,2018-08-12,983.4,1
KT,2018-08-12,1013.5,1
KW,2018-08-12,1012.0,1
KY,2018-08-12,1012.0,2
L,2018-08-12,991.6,2
LA,2018-08-12,983.4,2
LD,2018-08-12,991.6,2
LE,2018-08-12,1006.7,1
LL,2018-08-12,991.6,0
LN,2018-08-12,1006.7,1
LS,2018-08-12,1006.7,3
LU,2018-08-12,1006.4666666666667,3
M,2018-08-12,999.15,3
ME,2018-08-12,1009.4,4
MK,2018-08-12,1006.7,2
ML,2018-08-12,983.4,1
N,2018-08-12,1013.0,3
NE,2018-08-12,983.4,2
NG,2018-08-12,1006.7,0
NN,2018-08-12,1006.7,2
NP,2018-08-12,997.4666666666667,3
NR,2018-08-12,1006.7,2
NW,2018-08-12,1013.0,2
OL,2018-08-12,1006.7,3
OX,2018-08-12,1002.0333333333333,2
PA,2018-08-12,997.7,2
PE,2018-08-12,1006.7,1
PH,2018-08-12,1012.0,1
PL,2018-08-12,1002.0,1
PO,2018-08-12,1005.3,1
PR,2018-08-12,987.5,3
RG,2018-08-12,1002.0333333333333,1
RH,2018-08-12,1009.4,2
RM,2018-08-12,1013.5,3
S,2018-08-12,1006.7,1
SA,2018-08-12,991.6,2
SE,2018-08-12,1013.5,2
SG,2018-08-12,1006.7,2
SK,2018-08-12,1006.7,2
SL,2018-08-12,1013.0,1
SM,2018-08-12,1013.5,2
SN,2018-08-12,1000.4,1
SO,2018-08-12,1005.3,0
SP,2018-08-12,1000.4,0
SR,2018-08-12,983.4,3
SS,2018-08-12,1010.9,4
ST,2018-08-12,1006.7,2
SW,2018-08-12,1013.5,1
SY,2018-08-12,991.6,1
TA,2018-08-12,1000.4,2
TD,2018-08-12,983.4,1
TF,2018-08-12,991.6,2
TN,2018-08-12,1009.4,3
TQ,2018-08-12,1002.0,2
TR,2018-08-12,1002.0,0
TS,2018-08-12,995.05,3
TW,2018-08-12,1013.5,0
UB,2018-08-12,1012.5,0
W,2018-08-12,1013.0,1
WA,2018-08-12,991.6,2
WC,2018-08-12,1013.0,2
WD,2018-08-12,1012.5,1
WF,2018-08-12,1006.7,2
WN,2018-08-12,991.6,3
WR,2018-08-12,991.6,2
WS,2018-08-12,1006.7,2
WV,2018-08-12,991.6,2
YO,2018-08-12,1006.7,2
ZE,2018-08-12,1005.6,0
AB,2018-08-13,1008.6,1
AL,2018-08-13,1008.1,2
B,2018-08-13,1003.5,2
BA,2018-08-13,997.9,1
BB,2018-08-13,983.1,3
BD,2018-08-13,993.3,3
BH,2018-08-13,999.3666666666667,1
BL,2018-08-13,993.5,4
BN,2018-08-13,1005.7,2
BR,2018-08-13,1009.1,3
BS,2018-08-13,997.9,2
BT,2018-08-13,,2
CA,2018-08-13,983.1,1
CB,2018-08-13,1003.5,2
CF,2018-08-13,993.9,3
CH,2018-08-13,993.9,1
CM,2018-08-13,1005.8,3
CO,2018-08-13,1003.5,3
CR,2018-08-13,1009.1,2
CT,2018-08-13,1005.7,4
CV,2018-08-13,1003.5,2
CW,2018-08-13,993.9,2
DA,2018-08-13,1009.1,3
DD,2018-08-13,1008.6,2
DE,2018-08-13,1003.5,1
DG,2018-08-13,983.1,0
DH,2018-08-13,983.1,3
DL,2018-08-13,983.1,2
DN,2018-08-13,1003.5,1
DT,2018-08-13,997.9,1
DY,2018-08-13,993.9,2
E,2018-08-13,1008.6,3
EC,2018-08-13,1008.6,3
EH,2018-08-13,983.1,2
EN,2018-08-13,1008.1,2
EX,2018-08-13,1000.5666666666666,2
FK,2018-08-13,995.85,2
FY,2018-08-13,983.1,3
G,2018-08-13,983.1,2
GL,2018-08-13,997.9,2
GU,2018-08-13,1005.7,1
GY,2018-08-13,,2
HA,2018-08-13,1008.1,1
HD,2018-08-13,1003.5,2
HG,2018-08-13,993.3,3
HP,2018-08-13,1003.06,2
HR,2018-08-13,993.9,2
HS,2018-08-13,,2
HU,2018-08-13,1003.5,2
HX,2018-08-13,1003.5,3
IG,2018-08-13,1008.6,3
IM,2018-08-13,,2
IP,2018-08-13,1003.5,2
IV,2018-08-13,1008.6,0
JE,2018-08-13,,2
KA,2018-08-13,983.1,1
KT,2018-08-13,1009.1,1
KW,2018-08-13,1008.6,1
KY,2018-08-13,1008.6,2
L,2018-08-13,993.9,2
LA,2018-08-13,983.1,2
LD,2018-08-13,993.9,2
LE,2018-08-13,1003.5,1
LL,2018-08-13,993.9,0
LN,2018-08-13,1003.5,1
LS,2018-08-13,1003.5,3
LU,2018-08-13,1003.1333333333333,3
M,2018-08-13,998.7,3
ME,2018-08-13,1005.7,4
MK,2018-08-13,1003.5,2
ML,2018-08-13,983.1,1
N,2018-08-13,1008.6,3
NE,2018-08-13,983.1,2
NG,2018-08-13,1003.5,0
NN,2018-08-13,1003.5,2
NP,2018-08-13,996.5666666666666,3
NR,2018-08-13,1003.5,2
NW,2018-08-13,1008.6,2
OL,2018-08-13,1003.5,3
OX,2018-08-13,999.3666666666667,2
PA,2018-08-13,995.85,2
PE,2018-08-13,1003.5,1
PH,2018-08-13,1008.6,1
PL,2018-08-13,1005.9,1
PO,2018-08-13,1002.3,1
PR,2018-08-13,988.5,3
RG,2018-08-13,999.3666666666667,1
RH,2018-08-13,1005.7,2
RM,2018-08-13,1009.1,3
S,2018-08-13,1003.5,1
SA,2018-08-13,993.9,2
SE,2018-08-13,1009.1,2
SG,2018-08-13,1003.5,2
SK,2018-08-13,1003.5,2
SL,2018-08-13,1008.6,1
SM,2018-08-13,1009.1,2
SN,2018-08-13,997.9,1
SO,2018-08-13,1002.3,0
SP,2018-08-13,997.9,0
SR,2018-08-13,983.1,3
SS,2018-08-13,1006.9,4
ST,2018-08-13,1003.5,2
SW,2018-08-13,1009.1,1
SY,2018-08-13,993.9,1
TA,2018-08-13,997.9,2
TD,2018-08-13,983.1,1
TF,2018-08-13,993.9,2
TN,2018-08-13,1005.7,3
TQ,2018-08-13,1005.9,2
TR,2018-08-13,1005.9,0
TS,2018-08-13,993.3,3
TW,2018-08-13,1009.1,0
UB,2018-08-13,1008.1,0
W,2018-08-13,1008.6,1
WA,2018-08-13,993.9,2
WC,2018-08-13,1008.6,2
WD,2018-08-13,1008.1,1
WF,2018-08-13,1003.5,2
WN,2018-08-13,993.9,3
WR,2018-08-13,993.9,2
WS,2018-08-13,1003.5,2
WV,2018-08-13,993.9,2
YO,2018-08-13,1003.5,2
ZE,2018-08-13,1002.2,0
AB,2018-08-14,1008.4,1
AL,2018-08-14,1014.4,2
B,2018-08-14,1008.6,2
BA,2018-08-14,1003.85,1
BB,2018-08-14,984.5,3
BD,2018-08-14,996.55,3
BH,2018-08-14,1005.4,1
BL,2018-08-14,996.9333333333334,4
BN,2018-08-14,1011.9,2
BR,2018-08-14,1015.3,3
BS,2018-08-14,1003.85,2
BT,2018-08-14,,2
CA,2018-08-14,984.5,1
CB,2018-08-14,1008.6,2
CF,2018-08-14,997.7,3
CH,2018-08-14,997.7,1
CM,2018-08-14,1011.5,3
CO,2018-08-14,1008.6,3
CR,2018-08-14,1015.3,2
CT,2018-08-14,1011.9,4
CV,2018-08-14,1008.6,2
CW,2018-08-14,997.7,2
DA,2018-08-14,1015.3,3
DD,2018-08-14,1008.4,2
DE,2018-08-14,1008.6,1
DG,2018-08-14,984.5,0
DH,2018-08-14,984.5,3
DL,2018-08-14,984.5,2
DN,2018-08-14,1008.6,1
DT,2018-08-14,1003.85,1
DY,2018-08-14,997.7,2
E,2018-08-14,1014.85,3
EC,2018-08-14,1014.85,3
EH,2018-08-14,984.5,2
EN,2018-08-14,1014.4,2
EX,2018-08-14,1006.1666666666665,2
FK,2018-08-14,996.45,2
FY,2018-08-14,984.5,3
G,2018-08-14,984.5,2
GL,2018-08-14,1003.85,2
GU,2018-08-14,1011.9,1
GY,2018-08-14,,2
HA,2018-08-14,1014.4,1
HD,2018-08-14,1008.6,2
HG,2018-08-14,996.55,3
HP,2018-08-14,1009.18,2
HR,2018-08-14,997.7,2
HS,2018-08-14,,2
HU,2018-08-14,1008.6,2
HX,2018-08-14,1008.6,3
IG,2018-08-14,1014.85,3
IM,2018-08-14,,2
IP,2018-08-14,1008.6,2
IV,2018-08-14,1008.4,0
JE,2018-08-14,,2
KA,2018-08-14,984.5,1
KT,2018-08-14,1015.3,1
KW,2018-08-14,1008.4,1
KY,2018-08-14,1008.4,2
L,2018-08-14,997.7,2
LA,2018-08-14,984.5,2
LD,2018-08-14,997.7,2
LE,2018-08-14,1008.6,1
LL,2018-08-14,997.7,0
LN,2018-08-14,1008.6,1
LS,2018-08-14,1008.6,3
LU,2018-08-14,1009.0833333333335,3
M,2018-08-14,1003.15,3
ME,2018-08-14,1011.9,4
MK,2018-08-14,1008.6,2
ML,2018-08-14,984.5,1
N,2018-08-14,1014.85,3
NE,2018-08-14,984.5,2
NG,2018-08-14,1008.6,0
NN,2018-08-14,1008.6,2
NP,2018-08-14,1001.7999999999997,3
NR,2018-08-14,1008.6,2
NW,2018-08-14,1014.85,2
OL,2018-08-14,1008.6,3
OX,2018-08-14,1005.4,2
PA,2018-08-14,996.45,2
PE,2018-08-14,1008.6,1
PH,2018-08-14,1008.4,1
PL,2018-08-14,1010.8,1
PO,2018-08-14,1008.5,1
PR,2018-08-14,991.1,3
RG,2018-08-14,1005.4,1
RH,2018-08-14,1011.9,2
RM,2018-08-14,1015.3,3
S,2018-08-14,1008.6,1
SA,2018-08-14,997.7,2
SE,2018-08-14,1015.3,2
SG,2018-08-14,1008.6,2
SK,2018-08-14,1008.6,2
SL,2018-08-14,1014.85,1
SM,2018-08-14,1015.3,2
SN,2018-08-14,1003.85,1
SO,2018-08-14,1008.5,0
SP,2018-08-14,1003.85,0
SR,2018-08-14,984.5,3
SS,2018-08-14,1012.7666666666668,4
ST,2018-08-14,1008.6,2
SW,2018-08-14,1015.3,1
SY,2018-08-14,997.7,1
TA,2018-08-14,1003.85,2
TD,2018-08-14,984.5,1
TF,2018-08-14,997.7,2
TN,2018-08-14,1011.9,3
TQ,2018-08-14,1010.8,2
TR,2018-08-14,1010.8,0
TS,2018-08-14,996.55,3
TW,2018-08-14,1015.3,0
UB,2018-08-14,1014.4,0
W,2018-08-14,1014.85,1
WA,2018-08-14,997.7,2
WC,2018-08-14,1014.85,2
WD,2018-08-14,1014.4,1
WF,2018-08-14,1008.6,2
WN,2018-08-14,997.7,3
WR,2018-08-14,997.7,2
WS,2018-08-14,1008.6,2
WV,2018-08-14,997.7,2
YO,2018-08-14,1008.6,2
ZE,2018-08-14,999.8,0
AB,2018-08-15,1006.9,1
AL,2018-08-15,1014.4,2
B,2018-08-15,1008.4,2
BA,2018-08-15,1003.65,1
BB,2018-08-15,984.1,3
BD,2018-08-15,996.25,3
BH,2018-08-15,1005.2000000000003,1
BL,2018-08-15,996.5,4
BN,2018-08-15,1011.85,2
BR,2018-08-15,1015.4,3
BS,2018-08-15,1003.65,2
BT,2018-08-15,,2
CA,2018-08-15,984.1,1
CB,2018-08-15,1008.4,2
CF,2018-08-15,997.0,3
CH,2018-08-15,997.0,1
CM,2018-08-15,1011.4,3
CO,2018-08-15,1008.4,3
CR,2018-08-15,1015.4,2
CT,2018-08-15,1011.85,4
CV,2018-08-15,1008.4,2
CW,2018-08-15,997.0,2
DA,2018-08-15,1015.4,3
DD,2018-08-15,1006.9,2
DE,2018-08-15,1008.4,1
DG,2018-08-15,984.1,0
DH,2018-08-15,984.1,3
DL,2018-08-15,984.1,2
DN,2018-08-15,1008.4,1
DT,2018-08-15,1003.65,1
DY,2018-08-15,997.0,2
E,2018-08-15,1014.9,3
EC,2018-08-15,1014.9,3
EH,2018-08-15,984.1,2
EN,2018-08-15,1014.4,2
EX,2018-08-15,1005.8666666666667,2
FK,2018-08-15,995.5,2
FY,2018-08-15,984.1,3
G,2018-08-15,984.1,2
GL,2018-08-15,1003.65,2
GU,2018-08-15,1011.85,1
GY,2018-08-15,,2
HA,2018-08-15,1014.4,1
HD,2018-08-15,1008.4,2
HG,2018-08-15,996.25,3
HP,2018-08-15,1009.08,2
HR,2018-08-15,997.0,2
HS,2018-08-15,,2
HU,2018-08-15,1008.4,2
HX,2018-08-15,1008.4,3
IG,2018-08-15,1014.9,3
IM,2018-08-15,,2
IP,2018-08-15,1008.4,2
IV,2018-08-15,1006.9,0
JE,2018-08-15,,2
KA,2018-08-15,984.1,1
KT,2018-08-15,1015.4,1
KW,2018-08-15,1006.9,1
KY,2018-08-15,1006.9,2
L,2018-08-15,997.0,2
LA,2018-08-15,984.1,2
LD,2018-08-15,997.0,2
LE,2018-08-15,1008.4,1
LL,2018-08-15,997.0,0
LN,2018-08-15,1008.4,1
LS,2018-08-15,1008.4,3
LU,2018-08-15,1008.9666666666666,3
M,2018-08-15,1002.7,3
ME,2018-08-15,1011.85,4
MK,2018-08-15,1008.4,2
ML,2018-08-15,984.1,1
N,2018-08-15,1014.9,3
NE,2018-08-15,984.1,2
NG,2018-08-15,1008.4,0
NN,2018-08-15,1008.4,2
NP,2018-08-15,1001.4333333333334,3
NR,2018-08-15,1008.4,2
NW,2018-08-15,1014.9,2
OL,2018-08-15,1008.4,3
OX,2018-08-15,1005.2,2
PA,2018-08-15,995.5,2
PE,2018-08-15,1008.4,1
PH,2018-08-15,1006.9,1
PL,2018-08-15,1010.3,1
PO,2018-08-15,1008.3,1
PR,2018-08-15,990.55,3
RG,2018-08-15,1005.2000000000003,1
RH,2018-08-15,1011.85,2
RM,2018-08-15,1015.4,3
S,2018-08-15,1008.4,1
SA,2018-08-15,997.0,2
SE,2018-08-15,1015.4,2
SG,2018-08-15,1008.4,2
SK,2018-08-15,1008.4,2
SL,2018-08-15,1014.9,1
SM,2018-08-15,1015.4,2
SN,2018-08-15,1003.65,1
SO,2018-08-15,1008.3,0
SP,2018-08-15,1003.65,0
SR,2018-08-15,984.1,3
SS,2018-08-15,1012.7333333333332,4
ST,2018-08-15,1008.4,2
SW,2018-08-15,1015.4,1
SY,2018-08-15,997.0,1
TA,2018-08-15,1003.65,2
TD,2018-08-15,984.1,1
TF,2018-08-15,997.0,2
TN,2018-08-15,1011.85,3
TQ,2018-08-15,1010.3,2
TR,2018-08-15,1010.3,0
TS,2018-08-15,996.25,3
TW,2018-08-15,1015.4,0
UB,2018-08-15,1014.4,0
W,2018-08-15,1014.9,1
WA,2018-08-15,997.0,2
WC,2018-08-15,1014.9,2
WD,2018-08-15,1014.4,1
WF,2018-08-15,1008.4,2
WN,2018-08-15,997.0,3
WR,2018-08-15,997.0,2
WS,2018-08-15,1008.4,2
WV,2018-08-15,997.0,2
YO,2018-08-15,1008.4,2
ZE,2018-08-15,994.8,0
AB,2018-08-16,1005.5,1
AL,2018-08-16,1012.9,2
B,2018-08-16,1007.9,2
BA,2018-08-16,1002.3,1
BB,2018-08-16,984.1,3
BD,2018-08-16,996.0,3
BH,2018-08-16,1003.8666666666667,1
BL,2018-08-16,996.1666666666665,4
BN,2018-08-16,1010.4,2
BR,2018-08-16,1013.8,3
BS,2018-08-16,1002.3,2
BT,2018-08-16,,2
CA,2018-08-16,984.1,1
CB,2018-08-16,1007.9,2
CF,2018-08-16,996.5,3
CH,2018-08-16,996.5,1
CM,2018-08-16,1010.4,3
CO,2018-08-16,1007.9,3
CR,2018-08-16,1013.8,2
CT,2018-08-16,1010.4,4
CV,2018-08-16,1007.9,2
CW,2018-08-16,996.5,2
DA,2018-08-16,1013.8,3
DD,2018-08-16,1005.5,2
DE,2018-08-16,1007.9,1
DG,2018-08-16,984.1,0
DH,2018-08-16,984.1,3
DL,2018-08-16,984.1,2
DN,2018-08-16,1007.9,1
DT,2018-08-16,1002.3,1
DY,2018-08-16,996.5,2
E,2018-08-16,1013.35,3
EC,2018-08-16,1013.35,3
EH,2018-08-16,984.1,2
EN,2018-08-16,1012.9,2
EX,2018-08-16,1004.7,2
FK,2018-08-16,994.8,2
FY,2018-08-16,984.1,3
G,2018-08-16,984.1,2
GL,2018-08-16,1002.3,2
GU,2018-08-16,1010.4,1
GY,2018-08-16,,2
HA,2018-08-16,1012.9,1
HD,2018-08-16,1007.9,2
HG,2018-08-16,996.0,3
HP,2018-08-16,1007.66,2
HR,2018-08-16,996.5,2
HS,2018-08-16,,2
HU,2018-08-16,1007.9,2
HX,2018-08-16,1007.9,3
IG,2018-08-16,1013.35,3
IM,2018-08-16,,2
IP,2018-08-16,1007.9,2
IV,2018-08-16,1005.5,0
JE,2018-08-16,,2
KA,2018-08-16,984.1,1
KT,2018-08-16,1013.8,1
KW,2018-08-16,1005.5,1
KY,2018-08-16,1005.5,2
L,2018-08-16,996.5,2
LA,2018-08-16,984.1,2
LD,2018-08-16,996.5,2
LE,2018-08-16,1007.9,1
LL,2018-08-16,996.5,0
LN,2018-08-16,1007.9,1
LS,2018-08-16,1007.9,3
LU,2018-08-16,1007.7,3
M,2018-08-16,1002.2,3
ME,2018-08-16,1010.4,4
MK,2018-08-16,1007.9,2
ML,2018-08-16,984.1,1
N,2018-08-16,1013.35,3
NE,2018-08-16,984.1,2
NG,2018-08-16,1007.9,0
NN,2018-08-16,1007.9,2
NP,2018-08-16,1000.3666666666667,3
NR,2018-08-16,1007.9,2
NW,2018-08-16,1013.35,2
OL,2018-08-16,1007.9,3
OX,2018-08-16,1003.8666666666667,2
PA,2018-08-16,994.8,2
PE,2018-08-16,1007.9,1
PH,2018-08-16,1005.5,1
PL,2018-08-16,1009.5,1
PO,2018-08-16,1007.0,1
PR,2018-08-16,990.3,3
RG,2018-08-16,1003.8666666666667,1
RH,2018-08-16,1010.4,2
RM,2018-08-16,1013.8,3
S,2018-08-16,1007.9,1
SA,2018-08-16,996.5,2
SE,2018-08-16,1013.8,2
SG,2018-08-16,1007.9,2
SK,2018-08-16,1007.9,2
SL,2018-08-16,1013.35,1
SM,2018-08-16,1013.8,2
SN,2018-08-16,1002.3,1
SO,2018-08-16,1007.0,0
SP,2018-08-16,1002.3,0
SR,2018-08-16,984.1,3
SS,2018-08-16,1011.5333333333333,4
ST,2018-08-16,1007.9,2
SW,2018-08-16,1013.8,1
SY,2018-08-16,996.5,1
TA,2018-08-16,1002.3,2
TD,2018-08-16,984.1,1
TF,2018-08-16,996.5,2
TN,2018-08-16,1010.4,3
TQ,2018-08-16,1009.5,2
TR,2018-08-16,1009.5,0
TS,2018-08-16,996.0,3
TW,2018-08-16,1013.8,0
UB,2018-08-16,1012.9,0
W,2018-08-16,1013.35,1
WA,2018-08-16,996.5,2
WC,2018-08-16,1013.35,2
WD,2018-08-16,1012.9,1
WF,2018-08-16,1007.9,2
WN,2018-08-16,996.5,3
WR,2018-08-16,996.5,2
WS,2018-08-16,1007.9,2
WV,2018-08-16,996.5,2
YO,2018-08-16,1007.9,2
ZE,2018-08-16,991.9,0
AB,2018-08-17,1007.4,1
AL,2018-08-17,1017.5,2
B,2018-08-17,1011.1,2
BA,2018-08-17,1006.4,1
BB,2018-08-17,986.1,3
BD,2018-08-17,998.6,3
BH,2018-08-17,1007.9,1
BL,2018-08-17,998.8333333333335,4
BN,2018-08-17,1014.65,2
BR,2018-08-17,1018.4,3
BS,2018-08-17,1006.4,2
