region_id,timestamp,val_NO2_mean,extra_rings_NO2_mean
PO,2017-01-07,29.0,0
PR,2017-01-07,39.0,0
RG,2017-01-07,45.0,0
RH,2017-01-07,31.0,0
RM,2017-01-07,44.0,0
S,2017-01-07,35.42857142857143,0
SA,2017-01-07,26.33333333333333,0
SE,2017-01-07,46.0,0
SG,2017-01-07,41.5,0
SK,2017-01-07,45.27777777777778,1
SL,2017-01-07,36.2,1
SM,2017-01-07,40.333333333333336,2
SN,2017-01-07,41.0,1
SO,2017-01-07,36.0,0
SP,2017-01-07,37.57142857142857,1
SR,2017-01-07,32.5,0
SS,2017-01-07,34.0,0
ST,2017-01-07,63.5,0
SW,2017-01-07,45.0,1
SY,2017-01-07,29.2,1
TA,2017-01-07,54.0,0
TD,2017-01-07,24.125,1
TF,2017-01-07,63.5,1
TN,2017-01-07,26.2,1
TQ,2017-01-07,3.0,0
TR,2017-01-07,23.0,1
TS,2017-01-07,38.0,0
TW,2017-01-07,44.33333333333334,1
UB,2017-01-07,44.5,0
W,2017-01-07,44.0,0
WA,2017-01-07,45.5,0
WC,2017-01-07,44.0,0
WD,2017-01-07,46.6,1
WF,2017-01-07,36.13333333333333,1
WN,2017-01-07,38.0,0
WR,2017-01-07,47.33333333333334,1
WS,2017-01-07,36.5,0
WV,2017-01-07,50.0,1
YO,2017-01-07,27.33333333333333,0
ZE,2017-01-07,,2
AB,2017-01-08,40.333333333333336,0
AL,2017-01-08,41.25,1
B,2017-01-08,45.0,0
BA,2017-01-08,57.0,0
BB,2017-01-08,36.0,0
BD,2017-01-08,39.0,0
BH,2017-01-08,32.5,0
BL,2017-01-08,41.625,1
BN,2017-01-08,25.75,0
BR,2017-01-08,37.0,1
BS,2017-01-08,42.0,0
BT,2017-01-08,17.4,0
CA,2017-01-08,24.0,0
CB,2017-01-08,15.0,0
CF,2017-01-08,16.0,0
CH,2017-01-08,42.5,0
CM,2017-01-08,38.142857142857146,1
CO,2017-01-08,32.0,0
CR,2017-01-08,36.5,1
CT,2017-01-08,25.0,0
CV,2017-01-08,30.33333333333333,0
CW,2017-01-08,47.0,1
DA,2017-01-08,30.0,0
DD,2017-01-08,31.5,1
DE,2017-01-08,38.77272727272727,1
DG,2017-01-08,14.0,0
DH,2017-01-08,35.0,1
DL,2017-01-08,33.27272727272727,1
DN,2017-01-08,39.5,0
DT,2017-01-08,38.5,1
DY,2017-01-08,39.8,1
E,2017-01-08,58.0,0
EC,2017-01-08,49.0,1
EH,2017-01-08,7.666666666666668,0
EN,2017-01-08,61.0,1
EX,2017-01-08,27.5,0
FK,2017-01-08,8.0,0
FY,2017-01-08,24.0,0
G,2017-01-08,24.4,0
GL,2017-01-08,37.111111111111114,1
GU,2017-01-08,31.272727272727273,1
GY,2017-01-08,,2
HA,2017-01-08,65.0,1
HD,2017-01-08,34.44444444444444,1
HG,2017-01-08,39.0,1
HP,2017-01-08,2.0,0
HR,2017-01-08,43.0,1
HS,2017-01-08,,2
HU,2017-01-08,45.0,0
HX,2017-01-08,40.66666666666666,1
IG,2017-01-08,44.5,1
IM,2017-01-08,,2
IP,2017-01-08,23.66666666666667,1
IV,2017-01-08,12.0,0
JE,2017-01-08,,2
KA,2017-01-08,21.428571428571427,1
KT,2017-01-08,32.5,1
KW,2017-01-08,12.0,1
KY,2017-01-08,7.333333333333332,1
L,2017-01-08,30.0,0
LA,2017-01-08,30.4,1
LD,2017-01-08,28.42857142857143,1
LE,2017-01-08,38.0,0
LL,2017-01-08,42.5,1
LN,2017-01-08,35.0,0
LS,2017-01-08,53.5,0
LU,2017-01-08,66.0,0
M,2017-01-08,45.75,0
ME,2017-01-08,36.0,0
MK,2017-01-08,36.857142857142854,1
ML,2017-01-08,15.75,1
N,2017-01-08,56.0,0
NE,2017-01-08,59.0,0
NG,2017-01-08,54.0,0
NN,2017-01-08,21.0,0
NP,2017-01-08,43.0,0
NR,2017-01-08,24.0,0
NW,2017-01-08,80.0,0
OL,2017-01-08,47.0,0
OX,2017-01-08,36.0,0
PA,2017-01-08,17.875,1
PE,2017-01-08,37.63636363636363,1
PH,2017-01-08,5.0,0
PL,2017-01-08,32.5,0
PO,2017-01-08,32.0,0
PR,2017-01-08,29.0,0
RG,2017-01-08,42.5,0
RH,2017-01-08,32.5,0
RM,2017-01-08,39.0,0
S,2017-01-08,32.0,0
SA,2017-01-08,18.0,0
SE,2017-01-08,40.5,0
SG,2017-01-08,48.5,0
SK,2017-01-08,41.388888888888886,1
SL,2017-01-08,40.4,1
SM,2017-01-08,39.833333333333336,2
SN,2017-01-08,42.66666666666666,1
SO,2017-01-08,29.5,0
SP,2017-01-08,38.0,1
SR,2017-01-08,32.5,0
SS,2017-01-08,42.0,0
ST,2017-01-08,58.5,0
SW,2017-01-08,43.5,1
SY,2017-01-08,27.8,1
TA,2017-01-08,54.0,0
TD,2017-01-08,24.125,1
TF,2017-01-08,58.5,1
TN,2017-01-08,29.5,1
TQ,2017-01-08,3.0,0
TR,2017-01-08,32.5,1
TS,2017-01-08,24.25,0
TW,2017-01-08,55.0,1
UB,2017-01-08,57.5,0
W,2017-01-08,50.0,0
WA,2017-01-08,43.5,0
WC,2017-01-08,43.0,0
WD,2017-01-08,55.4,1
WF,2017-01-08,35.8,1
WN,2017-01-08,38.0,0
WR,2017-01-08,37.66666666666666,1
WS,2017-01-08,32.0,0
WV,2017-01-08,45.25,1
YO,2017-01-08,29.33333333333333,0
ZE,2017-01-08,,2
AB,2017-01-09,24.33333333333333,0
AL,2017-01-09,26.25,1
B,2017-01-09,34.666666666666664,0
BA,2017-01-09,60.0,0
BB,2017-01-09,34.0,0
BD,2017-01-09,25.0,0
BH,2017-01-09,13.5,0
BL,2017-01-09,27.5,1
BN,2017-01-09,19.5,0
BR,2017-01-09,23.0,1
BS,2017-01-09,31.0,0
BT,2017-01-09,21.0,0
CA,2017-01-09,19.0,0
CB,2017-01-09,14.0,0
CF,2017-01-09,13.0,0
CH,2017-01-09,16.0,0
CM,2017-01-09,25.0,1
CO,2017-01-09,17.0,0
CR,2017-01-09,24.25,1
CT,2017-01-09,11.0,0
CV,2017-01-09,24.33333333333333,0
CW,2017-01-09,29.125,1
DA,2017-01-09,17.0,0
DD,2017-01-09,19.75,1
DE,2017-01-09,28.272727272727273,1
DG,2017-01-09,12.0,0
DH,2017-01-09,17.0,1
DL,2017-01-09,19.0,1
DN,2017-01-09,23.0,0
DT,2017-01-09,36.6,1
DY,2017-01-09,29.6,1
E,2017-01-09,52.0,0
EC,2017-01-09,35.833333333333336,1
EH,2017-01-09,4.666666666666667,0
EN,2017-01-09,52.14285714285714,1
EX,2017-01-09,28.0,0
FK,2017-01-09,7.0,0
FY,2017-01-09,12.0,0
G,2017-01-09,25.4,0
GL,2017-01-09,26.88888888888889,1
GU,2017-01-09,23.63636363636364,1
GY,2017-01-09,,2
HA,2017-01-09,62.4,1
HD,2017-01-09,21.0,1
HG,2017-01-09,24.0,1
HP,2017-01-09,1.0,0
HR,2017-01-09,31.33333333333333,1
HS,2017-01-09,,2
HU,2017-01-09,38.0,0
HX,2017-01-09,30.33333333333333,1
IG,2017-01-09,33.75,1
IM,2017-01-09,,2
IP,2017-01-09,16.0,1
IV,2017-01-09,18.0,0
JE,2017-01-09,,2
KA,2017-01-09,21.571428571428577,1
KT,2017-01-09,22.5,1
KW,2017-01-09,18.0,1
KY,2017-01-09,5.666666666666668,1
L,2017-01-09,12.0,0
LA,2017-01-09,21.8,1
LD,2017-01-09,20.714285714285715,1
LE,2017-01-09,29.0,0
LL,2017-01-09,16.0,1
LN,2017-01-09,35.0,0
LS,2017-01-09,32.5,0
LU,2017-01-09,33.0,0
M,2017-01-09,29.5,0
ME,2017-01-09,20.5,0
MK,2017-01-09,23.285714285714285,1
ML,2017-01-09,14.916666666666664,1
N,2017-01-09,38.0,0
NE,2017-01-09,31.0,0
NG,2017-01-09,44.0,0
NN,2017-01-09,14.0,0
NP,2017-01-09,31.33333333333333,0
NR,2017-01-09,17.0,0
NW,2017-01-09,83.0,0
OL,2017-01-09,32.0,0
OX,2017-01-09,22.0,0
PA,2017-01-09,18.375,1
PE,2017-01-09,29.63636363636364,1
PH,2017-01-09,6.0,0
PL,2017-01-09,21.0,0
PO,2017-01-09,22.0,0
PR,2017-01-09,19.0,0
RG,2017-01-09,26.0,0
RH,2017-01-09,22.5,0
RM,2017-01-09,31.0,0
S,2017-01-09,18.857142857142858,0
SA,2017-01-09,12.666666666666664,0
SE,2017-01-09,26.0,0
SG,2017-01-09,35.5,0
SK,2017-01-09,26.83333333333333,1
SL,2017-01-09,32.4,1
SM,2017-01-09,28.16666666666667,2
SN,2017-01-09,31.16666666666667,1
SO,2017-01-09,31.5,0
SP,2017-01-09,28.857142857142854,1
SR,2017-01-09,12.5,0
SS,2017-01-09,21.0,0
ST,2017-01-09,47.0,0
SW,2017-01-09,31.0,1
SY,2017-01-09,14.0,1
TA,2017-01-09,68.0,0
TD,2017-01-09,14.875,1
TF,2017-01-09,47.0,1
TN,2017-01-09,19.2,1
TQ,2017-01-09,2.0,0
TR,2017-01-09,21.0,1
TS,2017-01-09,12.25,0
TW,2017-01-09,48.66666666666666,1
UB,2017-01-09,54.5,0
W,2017-01-09,37.0,0
WA,2017-01-09,26.75,0
WC,2017-01-09,35.0,0
WD,2017-01-09,55.2,1
WF,2017-01-09,21.466666666666665,1
WN,2017-01-09,17.0,0
WR,2017-01-09,29.5,1
WS,2017-01-09,22.0,0
WV,2017-01-09,34.5,1
YO,2017-01-09,18.0,0
ZE,2017-01-09,,2
AB,2017-01-10,45.0,0
AL,2017-01-10,33.5,1
B,2017-01-10,39.66666666666666,0
BA,2017-01-10,50.5,1
BB,2017-01-10,24.0,0
BD,2017-01-10,23.0,0
BH,2017-01-10,22.0,0
BL,2017-01-10,21.25,1
BN,2017-01-10,24.75,0
BR,2017-01-10,37.0,1
BS,2017-01-10,26.0,0
BT,2017-01-10,18.8,0
CA,2017-01-10,20.0,0
CB,2017-01-10,10.0,0
CF,2017-01-10,13.0,0
CH,2017-01-10,14.5,0
CM,2017-01-10,38.42857142857143,1
CO,2017-01-10,27.0,0
CR,2017-01-10,34.75,1
CT,2017-01-10,26.0,0
CV,2017-01-10,23.66666666666667,0
CW,2017-01-10,23.125,1
DA,2017-01-10,28.0,0
DD,2017-01-10,35.5,1
DE,2017-01-10,27.59090909090909,1
DG,2017-01-10,13.0,0
DH,2017-01-10,16.75,1
DL,2017-01-10,16.636363636363637,1
DN,2017-01-10,20.0,0
DT,2017-01-10,39.66666666666666,1
DY,2017-01-10,32.2,1
E,2017-01-10,71.0,0
EC,2017-01-10,48.16666666666666,1
EH,2017-01-10,8.333333333333334,0
EN,2017-01-10,59.14285714285714,1
EX,2017-01-10,35.666666666666664,1
FK,2017-01-10,9.0,0
FY,2017-01-10,9.0,0
G,2017-01-10,29.8,0
GL,2017-01-10,22.875,1
GU,2017-01-10,30.63636363636364,1
GY,2017-01-10,,2
HA,2017-01-10,63.0,1
HD,2017-01-10,18.222222222222218,1
HG,2017-01-10,19.5,1
HP,2017-01-10,1.0,0
HR,2017-01-10,16.5,1
HS,2017-01-10,,2
HU,2017-01-10,34.5,0
HX,2017-01-10,24.33333333333333,1
IG,2017-01-10,52.0,1
IM,2017-01-10,,2
IP,2017-01-10,17.666666666666668,1
IV,2017-01-10,16.0,0
JE,2017-01-10,,2
KA,2017-01-10,25.0,1
KT,2017-01-10,28.0,1
KW,2017-01-10,16.0,1
KY,2017-01-10,8.333333333333334,1
L,2017-01-10,13.0,0
LA,2017-01-10,18.2,1
LD,2017-01-10,17.333333333333332,1
LE,2017-01-10,30.0,0
LL,2017-01-10,14.5,1
LN,2017-01-10,27.0,0
LS,2017-01-10,29.0,0
LU,2017-01-10,44.0,0
M,2017-01-10,24.0,0
ME,2017-01-10,32.5,0
MK,2017-01-10,28.714285714285715,1
ML,2017-01-10,18.166666666666668,1
N,2017-01-10,45.5,0
NE,2017-01-10,23.0,0
NG,2017-01-10,42.0,0
NN,2017-01-10,14.0,0
NP,2017-01-10,16.5,0
NR,2017-01-10,16.0,0
NW,2017-01-10,81.5,0
OL,2017-01-10,26.0,0
OX,2017-01-10,26.5,0
PA,2017-01-10,21.75,1
PE,2017-01-10,30.0,1
PH,2017-01-10,7.0,0
PL,2017-01-10,31.0,0
PO,2017-01-10,25.0,0
PR,2017-01-10,15.0,0
RG,2017-01-10,40.5,0
RH,2017-01-10,28.0,0
RM,2017-01-10,54.0,0
S,2017-01-10,16.428571428571427,0
SA,2017-01-10,19.33333333333333,0
SE,2017-01-10,41.5,0
SG,2017-01-10,44.5,0
SK,2017-01-10,21.83333333333333,1
SL,2017-01-10,37.4,1
SM,2017-01-10,38.333333333333336,2
SN,2017-01-10,32.0,1
SO,2017-01-10,38.0,0
SP,2017-01-10,33.5,1
SR,2017-01-10,15.0,0
SS,2017-01-10,44.5,0
ST,2017-01-10,43.0,0
SW,2017-01-10,43.5,1
SY,2017-01-10,17.4,1
TA,2017-01-10,75.0,0
TD,2017-01-10,14.625,1
TF,2017-01-10,43.0,1
TN,2017-01-10,27.4,1
TQ,2017-01-10,1.0,0
TR,2017-01-10,31.0,1
TS,2017-01-10,14.5,0
TW,2017-01-10,50.66666666666666,1
UB,2017-01-10,52.5,0
W,2017-01-10,47.0,0
WA,2017-01-10,17.5,0
WC,2017-01-10,44.0,0
WD,2017-01-10,53.8,1
WF,2017-01-10,18.133333333333333,1
WN,2017-01-10,9.0,0
WR,2017-01-10,31.66666666666667,1
WS,2017-01-10,21.0,0
WV,2017-01-10,32.0,1
YO,2017-01-10,12.0,0
ZE,2017-01-10,,2
AB,2017-01-11,23.0,0
AL,2017-01-11,26.5,1
B,2017-01-11,24.33333333333333,0
BA,2017-01-11,50.5,1
BB,2017-01-11,19.0,0
BD,2017-01-11,11.0,0
BH,2017-01-11,14.0,0
BL,2017-01-11,12.142857142857142,1
BN,2017-01-11,21.25,0
BR,2017-01-11,25.0,1
BS,2017-01-11,17.0,0
BT,2017-01-11,13.8,0
CA,2017-01-11,18.0,0
CB,2017-01-11,6.0,0
CF,2017-01-11,8.0,0
CH,2017-01-11,8.0,0
CM,2017-01-11,25.142857142857146,1
CO,2017-01-11,17.0,0
CR,2017-01-11,25.25,1
CT,2017-01-11,15.0,0
CV,2017-01-11,13.0,0
CW,2017-01-11,13.75,1
DA,2017-01-11,16.0,0
DD,2017-01-11,17.5,1
DE,2017-01-11,15.428571428571427,1
DG,2017-01-11,9.5,0
DH,2017-01-11,7.5,1
DL,2017-01-11,8.363636363636363,1
DN,2017-01-11,9.0,0
DT,2017-01-11,29.25,1
DY,2017-01-11,18.2,1
E,2017-01-11,54.0,0
EC,2017-01-11,34.333333333333336,1
EH,2017-01-11,8.333333333333334,0
EN,2017-01-11,43.714285714285715,1
EX,2017-01-11,5.0,0
FK,2017-01-11,7.0,0
FY,2017-01-11,5.0,0
G,2017-01-11,24.4,0
GL,2017-01-11,21.222222222222218,1
GU,2017-01-11,24.272727272727273,1
GY,2017-01-11,,2
HA,2017-01-11,47.4,1
HD,2017-01-11,9.125,1
HG,2017-01-11,11.166666666666664,1
HP,2017-01-11,1.0,0
HR,2017-01-11,31.66666666666667,1
HS,2017-01-11,,2
HU,2017-01-11,14.5,0
HX,2017-01-11,15.666666666666664,1
IG,2017-01-11,37.25,1
IM,2017-01-11,,2
IP,2017-01-11,10.666666666666666,1
IV,2017-01-11,13.0,0
JE,2017-01-11,,2
KA,2017-01-11,20.142857142857142,1
KT,2017-01-11,21.0,1
KW,2017-01-11,13.0,1
KY,2017-01-11,6.666666666666668,1
L,2017-01-11,10.0,0
LA,2017-01-11,12.2,1
LD,2017-01-11,18.428571428571427,1
LE,2017-01-11,18.33333333333333,0
LL,2017-01-11,8.0,1
LN,2017-01-11,16.0,0
LS,2017-01-11,19.0,0
LU,2017-01-11,42.0,0
M,2017-01-11,12.333333333333336,0
ME,2017-01-11,19.5,0
MK,2017-01-11,22.428571428571423,1
ML,2017-01-11,15.0,1
N,2017-01-11,28.0,0
NE,2017-01-11,12.5,0
NG,2017-01-11,21.5,0
NN,2017-01-11,11.0,0
NP,2017-01-11,31.66666666666667,0
NR,2017-01-11,9.0,0
NW,2017-01-11,66.5,0
OL,2017-01-11,17.0,0
OX,2017-01-11,20.0,0
PA,2017-01-11,17.125,1
PE,2017-01-11,18.454545454545453,1
PH,2017-01-11,1.0,0
PL,2017-01-11,18.0,0
PO,2017-01-11,14.0,0
PR,2017-01-11,8.0,0
RG,2017-01-11,32.5,0
RH,2017-01-11,21.0,0
RM,2017-01-11,36.0,0
S,2017-01-11,7.5,0
SA,2017-01-11,8.666666666666666,0
SE,2017-01-11,29.5,0
SG,2017-01-11,31.5,0
SK,2017-01-11,12.0625,1
SL,2017-01-11,27.4,1
SM,2017-01-11,28.5,2
SN,2017-01-11,24.4,1
SO,2017-01-11,30.5,0
SP,2017-01-11,25.66666666666667,1
SR,2017-01-11,7.5,0
SS,2017-01-11,27.0,0
ST,2017-01-11,25.5,0
SW,2017-01-11,32.25,1
SY,2017-01-11,8.4,1
TA,2017-01-11,84.0,0
TD,2017-01-11,10.875,1
TF,2017-01-11,25.5,1
TN,2017-01-11,19.7,1
TQ,2017-01-11,1.0,0
TR,2017-01-11,18.0,1
TS,2017-01-11,5.0,0
TW,2017-01-11,34.666666666666664,1
UB,2017-01-11,35.5,0
W,2017-01-11,33.0,0
WA,2017-01-11,10.75,0
WC,2017-01-11,37.0,0
WD,2017-01-11,41.0,1
WF,2017-01-11,9.285714285714286,1
WN,2017-01-11,4.0,0
WR,2017-01-11,18.666666666666668,1
WS,2017-01-11,9.0,0
WV,2017-01-11,17.25,1
YO,2017-01-11,6.0,0
ZE,2017-01-11,,2
AB,2017-01-12,37.0,0
AL,2017-01-12,32.5,1
B,2017-01-12,38.0,0
BA,2017-01-12,62.0,0
BB,2017-01-12,30.0,0
BD,2017-01-12,34.0,0
BH,2017-01-12,14.0,0
BL,2017-01-12,34.714285714285715,1
BN,2017-01-12,19.75,0
BR,2017-01-12,30.0,1
BS,2017-01-12,55.33333333333334,1
BT,2017-01-12,26.2,0
CA,2017-01-12,41.0,0
CB,2017-01-12,9.0,0
CF,2017-01-12,15.0,0
CH,2017-01-12,16.0,0
CM,2017-01-12,26.42857142857143,1
CO,2017-01-12,18.0,0
CR,2017-01-12,30.25,1
CT,2017-01-12,12.0,0
CV,2017-01-12,24.66666666666667,0
CW,2017-01-12,29.25,1
DA,2017-01-12,21.0,0
DD,2017-01-12,30.25,1
DE,2017-01-12,30.40909090909091,1
DG,2017-01-12,18.0,0
DH,2017-01-12,18.875,1
DL,2017-01-12,22.363636363636363,1
DN,2017-01-12,25.5,0
DT,2017-01-12,35.2,1
DY,2017-01-12,30.6,1
E,2017-01-12,46.0,0
EC,2017-01-12,36.66666666666666,1
EH,2017-01-12,14.0,0
EN,2017-01-12,51.14285714285714,1
EX,2017-01-12,8.0,0
FK,2017-01-12,20.0,0
FY,2017-01-12,8.0,0
G,2017-01-12,49.4,0
GL,2017-01-12,35.888888888888886,1
GU,2017-01-12,23.8,1
GY,2017-01-12,,2
HA,2017-01-12,59.8,1
HD,2017-01-12,27.11111111111111,1
HG,2017-01-12,27.66666666666667,1
HP,2017-01-12,1.0,0
HR,2017-01-12,48.0,1
HS,2017-01-12,,2
HU,2017-01-12,33.5,0
HX,2017-01-12,39.66666666666666,1
IG,2017-01-12,36.0,1
IM,2017-01-12,,2
IP,2017-01-12,14.666666666666664,1
IV,2017-01-12,21.0,0
JE,2017-01-12,,2
KA,2017-01-12,40.42857142857143,1
KT,2017-01-12,26.0,1
KW,2017-01-12,21.0,1
KY,2017-01-12,15.333333333333336,1
L,2017-01-12,17.0,0
LA,2017-01-12,27.6,1
LD,2017-01-12,32.5,1
LE,2017-01-12,31.33333333333333,0
LL,2017-01-12,16.0,1
LN,2017-01-12,41.0,0
LS,2017-01-12,40.0,0
LU,2017-01-12,48.0,0
M,2017-01-12,39.66666666666666,0
ME,2017-01-12,23.0,0
MK,2017-01-12,28.714285714285715,1
ML,2017-01-12,30.41666666666667,1
N,2017-01-12,36.5,0
NE,2017-01-12,24.5,0
NG,2017-01-12,46.5,0
NN,2017-01-12,14.0,0
NP,2017-01-12,48.0,0
NR,2017-01-12,17.0,0
NW,2017-01-12,79.0,0
OL,2017-01-12,55.0,0
OX,2017-01-12,28.5,0
PA,2017-01-12,37.125,1
PE,2017-01-12,31.72727272727273,1
PH,2017-01-12,10.0,0
PL,2017-01-12,22.5,0
PO,2017-01-12,21.0,0
PR,2017-01-12,25.0,0
RG,2017-01-12,27.0,0
RH,2017-01-12,26.0,0
RM,2017-01-12,29.0,0
S,2017-01-12,22.142857142857146,0
SA,2017-01-12,17.666666666666668,0
SE,2017-01-12,34.5,0
SG,2017-01-12,40.5,0
SK,2017-01-12,31.235294117647058,1
SL,2017-01-12,33.25,1
SM,2017-01-12,31.5,2
SN,2017-01-12,36.5,1
SO,2017-01-12,29.5,0
SP,2017-01-12,29.33333333333333,1
SR,2017-01-12,16.0,0
SS,2017-01-12,24.0,0
ST,2017-01-12,50.0,0
SW,2017-01-12,34.25,1
SY,2017-01-12,17.0,1
TA,2017-01-12,78.0,0
TD,2017-01-12,21.0,1
TF,2017-01-12,50.0,1
TN,2017-01-12,21.0,1
TQ,2017-01-12,2.0,0
TR,2017-01-12,22.5,1
TS,2017-01-12,17.5,0
TW,2017-01-12,47.0,1
UB,2017-01-12,52.5,0
W,2017-01-12,36.0,0
WA,2017-01-12,25.5,0
WC,2017-01-12,32.0,0
WD,2017-01-12,52.8,1
WF,2017-01-12,24.8,1
WN,2017-01-12,14.0,0
WR,2017-01-12,31.33333333333333,1
WS,2017-01-12,19.5,0
WV,2017-01-12,34.75,1
YO,2017-01-12,17.333333333333332,0
ZE,2017-01-12,,2
AB,2017-01-13,31.33333333333333,0
AL,2017-01-13,28.75,1
B,2017-01-13,31.66666666666667,0
BA,2017-01-13,54.0,0
BB,2017-01-13,25.0,0
BD,2017-01-13,24.0,0
BH,2017-01-13,14.0,0
BL,2017-01-13,23.0,1
BN,2017-01-13,16.5,0
BR,2017-01-13,31.0,1
BS,2017-01-13,46.0,1
BT,2017-01-13,27.0,0
CA,2017-01-13,33.0,0
CB,2017-01-13,6.0,0
CF,2017-01-13,7.0,0
CH,2017-01-13,8.0,0
CM,2017-01-13,23.142857142857146,1
CO,2017-01-13,10.0,0
CR,2017-01-13,26.0,1
CT,2017-01-13,15.0,0
CV,2017-01-13,20.33333333333333,0
CW,2017-01-13,17.75,1
DA,2017-01-13,19.0,0
DD,2017-01-13,26.5,1
DE,2017-01-13,22.454545454545453,1
DG,2017-01-13,20.5,0
DH,2017-01-13,14.75,1
DL,2017-01-13,16.181818181818183,1
DN,2017-01-13,13.5,0
DT,2017-01-13,33.6,1
DY,2017-01-13,23.2,1
E,2017-01-13,54.0,0
EC,2017-01-13,35.5,1
EH,2017-01-13,16.333333333333332,0
EN,2017-01-13,37.42857142857143,1
EX,2017-01-13,7.0,0
FK,2017-01-13,20.0,0
FY,2017-01-13,4.0,0
G,2017-01-13,49.6,0
GL,2017-01-13,27.11111111111111,1
GU,2017-01-13,18.8,1
GY,2017-01-13,,2
HA,2017-01-13,34.0,1
HD,2017-01-13,18.33333333333333,1
HG,2017-01-13,17.5,1
HP,2017-01-13,1.0,0
HR,2017-01-13,35.75,1
HS,2017-01-13,,2
HU,2017-01-13,14.0,0
HX,2017-01-13,30.66666666666667,1
IG,2017-01-13,40.75,1
IM,2017-01-13,,2
IP,2017-01-13,9.0,1
IV,2017-01-13,26.0,0
JE,2017-01-13,,2
KA,2017-01-13,41.285714285714285,1
KT,2017-01-13,15.0,1
KW,2017-01-13,26.0,1
KY,2017-01-13,16.833333333333332,1
L,2017-01-13,15.0,0
LA,2017-01-13,21.0,1
LD,2017-01-13,23.375,1
LE,2017-01-13,24.66666666666667,0
LL,2017-01-13,8.0,1
LN,2017-01-13,28.0,0
LS,2017-01-13,25.5,0
LU,2017-01-13,47.0,0
M,2017-01-13,21.33333333333333,0
ME,2017-01-13,20.0,0
MK,2017-01-13,23.857142857142854,1
ML,2017-01-13,31.5,1
N,2017-01-13,22.5,0
NE,2017-01-13,20.5,0
NG,2017-01-13,38.0,0
NN,2017-01-13,12.0,0
NP,2017-01-13,35.75,0
NR,2017-01-13,11.0,0
NW,2017-01-13,48.0,0
OL,2017-01-13,43.0,0
OX,2017-01-13,20.0,0
PA,2017-01-13,37.5,1
PE,2017-01-13,24.90909090909091,1
PH,2017-01-13,12.0,0
PL,2017-01-13,19.5,0
PO,2017-01-13,19.0,0
PR,2017-01-13,19.0,0
RG,2017-01-13,26.0,0
RH,2017-01-13,15.0,0
RM,2017-01-13,35.0,0
S,2017-01-13,14.0,0
SA,2017-01-13,12.333333333333336,0
SE,2017-01-13,37.0,0
SG,2017-01-13,33.5,0
SK,2017-01-13,19.47058823529412,1
SL,2017-01-13,18.0,1
SM,2017-01-13,28.83333333333333,2
SN,2017-01-13,30.0,1
SO,2017-01-13,23.5,0
SP,2017-01-13,25.83333333333333,1
SR,2017-01-13,13.5,0
SS,2017-01-13,22.0,0
ST,2017-01-13,34.5,0
SW,2017-01-13,35.75,1
SY,2017-01-13,10.6,1
TA,2017-01-13,79.0,0
TD,2017-01-13,20.5,1
TF,2017-01-13,34.5,1
TN,2017-01-13,17.0,1
TQ,2017-01-13,1.0,0
TR,2017-01-13,19.5,1
TS,2017-01-13,12.5,0
TW,2017-01-13,24.66666666666667,1
UB,2017-01-13,22.5,0
W,2017-01-13,29.0,0
WA,2017-01-13,14.25,0
WC,2017-01-13,40.0,0
WD,2017-01-13,28.4,1
WF,2017-01-13,15.333333333333336,1
WN,2017-01-13,10.0,0
WR,2017-01-13,26.0,1
WS,2017-01-13,10.5,0
WV,2017-01-13,22.5,1
YO,2017-01-13,10.0,0
ZE,2017-01-13,,2
AB,2017-01-14,36.333333333333336,0
AL,2017-01-14,38.75,1
B,2017-01-14,36.333333333333336,0
BA,2017-01-14,64.0,0
BB,2017-01-14,28.0,0
BD,2017-01-14,47.0,0
BH,2017-01-14,18.5,0
BL,2017-01-14,32.0,1
BN,2017-01-14,22.75,0
BR,2017-01-14,40.333333333333336,1
BS,2017-01-14,30.0,0
BT,2017-01-14,28.4,0
CA,2017-01-14,45.0,0
CB,2017-01-14,10.0,0
CF,2017-01-14,14.0,0
CH,2017-01-14,14.5,0
CM,2017-01-14,34.285714285714285,1
CO,2017-01-14,15.0,0
CR,2017-01-14,37.25,1
CT,2017-01-14,25.0,0
CV,2017-01-14,27.33333333333333,0
CW,2017-01-14,26.625,1
DA,2017-01-14,28.0,0
DD,2017-01-14,32.0,1
DE,2017-01-14,32.40909090909091,1
DG,2017-01-14,25.5,0
DH,2017-01-14,23.25,1
DL,2017-01-14,25.181818181818183,1
DN,2017-01-14,18.5,0
DT,2017-01-14,35.8,1
DY,2017-01-14,28.8,1
E,2017-01-14,63.0,0
EC,2017-01-14,46.5,1
EH,2017-01-14,22.33333333333333,0
EN,2017-01-14,53.0,1
EX,2017-01-14,11.0,0
FK,2017-01-14,30.0,0
FY,2017-01-14,9.0,0
G,2017-01-14,59.2,0
GL,2017-01-14,34.4,1
GU,2017-01-14,27.818181818181817,1
GY,2017-01-14,,2
HA,2017-01-14,54.6,1
HD,2017-01-14,28.88888888888889,1
HG,2017-01-14,28.83333333333333,1
HP,2017-01-14,1.0,0
HR,2017-01-14,43.5,1
HS,2017-01-14,,2
HU,2017-01-14,20.0,0
HX,2017-01-14,40.333333333333336,1
IG,2017-01-14,51.75,1
IM,2017-01-14,,2
IP,2017-01-14,13.0,1
IV,2017-01-14,33.0,0
JE,2017-01-14,,2
