region_id,timestamp,val_Pressure.mean,extra_rings_Pressure.mean
HD,2018-09-10,1010.9666666666701,2
HG,2018-09-10,997.8875000000014,3
HP,2018-09-10,1011.5641666666679,2
HR,2018-09-10,998.366666666667,2
HS,2018-09-10,,2
HU,2018-09-10,1010.9666666666701,2
HX,2018-09-10,1010.9666666666701,3
IG,2018-09-10,1017.5145833333348,3
IM,2018-09-10,,2
IP,2018-09-10,1010.9666666666701,2
IV,2018-09-10,1004.94583333333,0
JE,2018-09-10,,2
KA,2018-09-10,984.8083333333328,1
KT,2018-09-10,1018.0,1
KW,2018-09-10,1004.94583333333,1
KY,2018-09-10,1004.94583333333,2
L,2018-09-10,998.366666666667,2
LA,2018-09-10,984.8083333333328,2
LD,2018-09-10,998.366666666667,2
LE,2018-09-10,1010.9666666666701,1
LL,2018-09-10,998.366666666667,0
LN,2018-09-10,1010.9666666666701,1
LS,2018-09-10,1010.9666666666701,3
LU,2018-09-10,1011.4645833333348,3
M,2018-09-10,1004.6666666666684,3
ME,2018-09-10,1014.3520833333349,4
MK,2018-09-10,1010.9666666666701,2
ML,2018-09-10,984.8083333333328,1
N,2018-09-10,1017.5145833333348,3
NE,2018-09-10,984.8083333333328,2
NG,2018-09-10,1010.9666666666701,0
NN,2018-09-10,1010.9666666666701,2
NP,2018-09-10,1003.4847222222224,3
NR,2018-09-10,1010.9666666666701,2
NW,2018-09-10,1017.5145833333348,2
OL,2018-09-10,1010.9666666666701,3
OX,2018-09-10,1007.5972222222232,2
PA,2018-09-10,994.8770833333316,2
PE,2018-09-10,1010.9666666666701,1
PH,2018-09-10,1004.94583333333,1
PL,2018-09-10,1011.95416666667,1
PO,2018-09-10,1010.70416666667,1
PR,2018-09-10,991.5875,3
RG,2018-09-10,1007.5972222222233,1
RH,2018-09-10,1014.3520833333349,2
RM,2018-09-10,1018.0,3
S,2018-09-10,1010.9666666666701,1
SA,2018-09-10,998.366666666667,2
SE,2018-09-10,1018.0,2
SG,2018-09-10,1010.9666666666701,2
SK,2018-09-10,1010.9666666666701,2
SL,2018-09-10,1017.5145833333348,1
SM,2018-09-10,1018.0,2
SN,2018-09-10,1006.04375,1
SO,2018-09-10,1010.70416666667,0
SP,2018-09-10,1006.04375,0
SR,2018-09-10,984.8083333333328,3
SS,2018-09-10,1015.3319444444464,4
ST,2018-09-10,1010.9666666666701,2
SW,2018-09-10,1018.0,1
SY,2018-09-10,998.366666666667,1
TA,2018-09-10,1006.04375,2
TD,2018-09-10,984.8083333333328,1
TF,2018-09-10,998.366666666667,2
TN,2018-09-10,1014.3520833333349,3
TQ,2018-09-10,1011.95416666667,2
TR,2018-09-10,1011.95416666667,0
TS,2018-09-10,997.8875000000014,3
TW,2018-09-10,1018.0,0
UB,2018-09-10,1017.0291666666701,0
W,2018-09-10,1017.5145833333348,1
WA,2018-09-10,998.366666666667,2
WC,2018-09-10,1017.5145833333348,2
WD,2018-09-10,1017.0291666666701,1
WF,2018-09-10,1010.9666666666701,2
WN,2018-09-10,998.366666666667,3
WR,2018-09-10,998.366666666667,2
WS,2018-09-10,1010.9666666666701,2
WV,2018-09-10,998.366666666667,2
YO,2018-09-10,1010.9666666666701,2
ZE,2018-09-10,991.8875,0
AB,2018-09-11,1003.14583333333,1
AL,2018-09-11,1015.10833333333,2
B,2018-09-11,1008.73333333333,2
BA,2018-09-11,1004.2270833333349,1
BB,2018-09-11,983.7625,3
BD,2018-09-11,996.2479166666652,3
BH,2018-09-11,1005.7833333333334,1
BL,2018-09-11,996.6597222222213,4
BN,2018-09-11,1012.5,2
BR,2018-09-11,1016.10416666667,3
BS,2018-09-11,1004.2270833333349,2
BT,2018-09-11,,2
CA,2018-09-11,983.7625,1
CB,2018-09-11,1008.73333333333,2
CF,2018-09-11,997.483333333333,3
CH,2018-09-11,997.483333333333,1
CM,2018-09-11,1011.92083333333,3
CO,2018-09-11,1008.73333333333,3
CR,2018-09-11,1016.10416666667,2
CT,2018-09-11,1012.5,4
CV,2018-09-11,1008.73333333333,2
CW,2018-09-11,997.483333333333,2
DA,2018-09-11,1016.10416666667,3
DD,2018-09-11,1003.14583333333,2
DE,2018-09-11,1008.73333333333,1
DG,2018-09-11,983.7625,0
DH,2018-09-11,983.7625,3
DL,2018-09-11,983.7625,2
DN,2018-09-11,1008.73333333333,1
DT,2018-09-11,1004.2270833333349,1
DY,2018-09-11,997.483333333333,2
E,2018-09-11,1015.60625,3
EC,2018-09-11,1015.60625,3
EH,2018-09-11,983.7625,2
EN,2018-09-11,1015.10833333333,2
EX,2018-09-11,1006.2430555555568,2
FK,2018-09-11,993.4541666666652,2
FY,2018-09-11,983.7625,3
G,2018-09-11,983.7625,2
GL,2018-09-11,1004.2270833333349,2
GU,2018-09-11,1012.5,1
GY,2018-09-11,,2
HA,2018-09-11,1015.10833333333,1
HD,2018-09-11,1008.73333333333,2
HG,2018-09-11,996.2479166666652,3
HP,2018-09-11,1009.7125,2
HR,2018-09-11,997.483333333333,2
HS,2018-09-11,,2
HU,2018-09-11,1008.73333333333,2
HX,2018-09-11,1008.73333333333,3
IG,2018-09-11,1015.60625,3
IM,2018-09-11,,2
IP,2018-09-11,1008.73333333333,2
IV,2018-09-11,1003.14583333333,0
JE,2018-09-11,,2
KA,2018-09-11,983.7625,1
KT,2018-09-11,1016.10416666667,1
KW,2018-09-11,1003.14583333333,1
KY,2018-09-11,1003.14583333333,2
L,2018-09-11,997.483333333333,2
LA,2018-09-11,983.7625,2
LD,2018-09-11,997.483333333333,2
LE,2018-09-11,1008.73333333333,1
LL,2018-09-11,997.483333333333,0
LN,2018-09-11,1008.73333333333,1
LS,2018-09-11,1008.73333333333,3
LU,2018-09-11,1009.549305555555,3
M,2018-09-11,1003.1083333333316,3
ME,2018-09-11,1012.5,4
MK,2018-09-11,1008.73333333333,2
ML,2018-09-11,983.7625,1
N,2018-09-11,1015.60625,3
NE,2018-09-11,983.7625,2
NG,2018-09-11,1008.73333333333,0
NN,2018-09-11,1008.73333333333,2
NP,2018-09-11,1001.9791666666677,3
NR,2018-09-11,1008.73333333333,2
NW,2018-09-11,1015.60625,2
OL,2018-09-11,1008.73333333333,3
OX,2018-09-11,1005.7833333333334,2
PA,2018-09-11,993.4541666666652,2
PE,2018-09-11,1008.73333333333,1
PH,2018-09-11,1003.14583333333,1
PL,2018-09-11,1010.275,1
PO,2018-09-11,1008.89583333333,1
PR,2018-09-11,990.6229166666664,3
RG,2018-09-11,1005.7833333333334,1
RH,2018-09-11,1012.5,2
RM,2018-09-11,1016.10416666667,3
S,2018-09-11,1008.73333333333,1
SA,2018-09-11,997.483333333333,2
SE,2018-09-11,1016.10416666667,2
SG,2018-09-11,1008.73333333333,2
SK,2018-09-11,1008.73333333333,2
SL,2018-09-11,1015.60625,1
SM,2018-09-11,1016.10416666667,2
SN,2018-09-11,1004.2270833333349,1
SO,2018-09-11,1008.89583333333,0
SP,2018-09-11,1004.2270833333349,0
SR,2018-09-11,983.7625,3
SS,2018-09-11,1013.3152777777768,4
ST,2018-09-11,1008.73333333333,2
SW,2018-09-11,1016.10416666667,1
SY,2018-09-11,997.483333333333,1
TA,2018-09-11,1004.2270833333349,2
TD,2018-09-11,983.7625,1
TF,2018-09-11,997.483333333333,2
TN,2018-09-11,1012.5,3
TQ,2018-09-11,1010.275,2
TR,2018-09-11,1010.275,0
TS,2018-09-11,996.2479166666652,3
TW,2018-09-11,1016.10416666667,0
UB,2018-09-11,1015.10833333333,0
W,2018-09-11,1015.60625,1
WA,2018-09-11,997.483333333333,2
WC,2018-09-11,1015.60625,2
WD,2018-09-11,1015.10833333333,1
WF,2018-09-11,1008.73333333333,2
WN,2018-09-11,997.483333333333,3
WR,2018-09-11,997.483333333333,2
WS,2018-09-11,1008.73333333333,2
WV,2018-09-11,997.483333333333,2
YO,2018-09-11,1008.73333333333,2
ZE,2018-09-11,988.720833333333,0
AB,2018-09-12,1012.4625,1
AL,2018-09-12,1019.01666666667,2
B,2018-09-12,1014.7875,2
BA,2018-09-12,1007.725,1
BB,2018-09-12,991.1208333333328,3
BD,2018-09-12,1002.9541666666664,3
BH,2018-09-12,1009.2208333333333,1
BL,2018-09-12,1003.1763888888877,4
BN,2018-09-12,1016.052083333335,2
BR,2018-09-12,1019.89166666667,3
BS,2018-09-12,1007.725,2
BT,2018-09-12,,2
CA,2018-09-12,991.1208333333328,1
CB,2018-09-12,1014.7875,2
CF,2018-09-12,1003.6208333333299,3
CH,2018-09-12,1003.6208333333299,1
CM,2018-09-12,1016.902083333335,3
CO,2018-09-12,1014.7875,3
CR,2018-09-12,1019.89166666667,2
CT,2018-09-12,1016.052083333335,4
CV,2018-09-12,1014.7875,2
CW,2018-09-12,1003.6208333333299,2
DA,2018-09-12,1019.89166666667,3
DD,2018-09-12,1012.4625,2
DE,2018-09-12,1014.7875,1
DG,2018-09-12,991.1208333333328,0
DH,2018-09-12,991.1208333333328,3
DL,2018-09-12,991.1208333333328,2
DN,2018-09-12,1014.7875,1
DT,2018-09-12,1007.725,1
DY,2018-09-12,1003.6208333333299,2
E,2018-09-12,1019.45416666667,3
EC,2018-09-12,1019.45416666667,3
EH,2018-09-12,991.1208333333328,2
EN,2018-09-12,1019.01666666667,2
EX,2018-09-12,1009.7819444444434,2
FK,2018-09-12,1001.7916666666664,2
FY,2018-09-12,991.1208333333328,3
G,2018-09-12,991.1208333333328,2
GL,2018-09-12,1007.725,2
GU,2018-09-12,1016.052083333335,1
GY,2018-09-12,,2
HA,2018-09-12,1019.01666666667,1
HD,2018-09-12,1014.7875,2
HG,2018-09-12,1002.9541666666664,3
HP,2018-09-12,1013.3141666666679,2
HR,2018-09-12,1003.6208333333299,2
HS,2018-09-12,,2
HU,2018-09-12,1014.7875,2
HX,2018-09-12,1014.7875,3
IG,2018-09-12,1019.45416666667,3
IM,2018-09-12,,2
IP,2018-09-12,1014.7875,2
IV,2018-09-12,1012.4625,0
JE,2018-09-12,,2
KA,2018-09-12,991.1208333333328,1
KT,2018-09-12,1019.89166666667,1
KW,2018-09-12,1012.4625,1
KY,2018-09-12,1012.4625,2
L,2018-09-12,1003.6208333333299,2
LA,2018-09-12,991.1208333333328,2
LD,2018-09-12,1003.6208333333299,2
LE,2018-09-12,1014.7875,1
LL,2018-09-12,1003.6208333333299,0
LN,2018-09-12,1014.7875,1
LS,2018-09-12,1014.7875,3
LU,2018-09-12,1013.5597222222232,3
M,2018-09-12,1009.2041666666652,3
ME,2018-09-12,1016.052083333335,4
MK,2018-09-12,1014.7875,2
ML,2018-09-12,991.1208333333328,1
N,2018-09-12,1019.45416666667,3
NE,2018-09-12,991.1208333333328,2
NG,2018-09-12,1014.7875,0
NN,2018-09-12,1014.7875,2
NP,2018-09-12,1006.3569444444432,3
NR,2018-09-12,1014.7875,2
NW,2018-09-12,1019.45416666667,2
OL,2018-09-12,1014.7875,3
OX,2018-09-12,1009.2208333333333,2
PA,2018-09-12,1001.7916666666664,2
PE,2018-09-12,1014.7875,1
PH,2018-09-12,1012.4625,1
PL,2018-09-12,1013.89583333333,1
PO,2018-09-12,1012.2125,1
PR,2018-09-12,997.3708333333316,3
RG,2018-09-12,1009.2208333333333,1
RH,2018-09-12,1016.052083333335,2
RM,2018-09-12,1019.89166666667,3
S,2018-09-12,1014.7875,1
SA,2018-09-12,1003.6208333333299,2
SE,2018-09-12,1019.89166666667,2
SG,2018-09-12,1014.7875,2
SK,2018-09-12,1014.7875,2
SL,2018-09-12,1019.45416666667,1
SM,2018-09-12,1019.89166666667,2
SN,2018-09-12,1007.725,1
SO,2018-09-12,1012.2125,0
SP,2018-09-12,1007.725,0
SR,2018-09-12,991.1208333333328,3
SS,2018-09-12,1017.8986111111134,4
ST,2018-09-12,1014.7875,2
SW,2018-09-12,1019.89166666667,1
SY,2018-09-12,1003.6208333333299,1
TA,2018-09-12,1007.725,2
TD,2018-09-12,991.1208333333328,1
TF,2018-09-12,1003.6208333333299,2
TN,2018-09-12,1016.052083333335,3
TQ,2018-09-12,1013.89583333333,2
TR,2018-09-12,1013.89583333333,0
TS,2018-09-12,1002.9541666666664,3
TW,2018-09-12,1019.89166666667,0
UB,2018-09-12,1019.01666666667,0
W,2018-09-12,1019.45416666667,1
WA,2018-09-12,1003.6208333333299,2
WC,2018-09-12,1019.45416666667,2
WD,2018-09-12,1019.01666666667,1
WF,2018-09-12,1014.7875,2
WN,2018-09-12,1003.6208333333299,3
WR,2018-09-12,1003.6208333333299,2
WS,2018-09-12,1014.7875,2
WV,2018-09-12,1003.6208333333299,2
YO,2018-09-12,1014.7875,2
ZE,2018-09-12,996.641666666667,0
AB,2018-09-13,1010.2875,1
AL,2018-09-13,1019.0333333333299,2
B,2018-09-13,1014.23333333333,2
BA,2018-09-13,1007.97708333333,1
BB,2018-09-13,989.070833333333,3
BD,2018-09-13,1001.6520833333316,3
BH,2018-09-13,1009.4944444444432,1
BL,2018-09-13,1001.8958333333306,4
BN,2018-09-13,1016.2520833333348,2
BR,2018-09-13,1019.975,3
BS,2018-09-13,1007.97708333333,2
BT,2018-09-13,,2
CA,2018-09-13,989.070833333333,1
CB,2018-09-13,1014.23333333333,2
CF,2018-09-13,1002.38333333333,3
CH,2018-09-13,1002.38333333333,1
CM,2018-09-13,1016.63333333333,3
CO,2018-09-13,1014.23333333333,3
CR,2018-09-13,1019.975,2
CT,2018-09-13,1016.2520833333348,4
CV,2018-09-13,1014.23333333333,2
CW,2018-09-13,1002.38333333333,2
DA,2018-09-13,1019.975,3
DD,2018-09-13,1010.2875,2
DE,2018-09-13,1014.23333333333,1
DG,2018-09-13,989.070833333333,0
DH,2018-09-13,989.070833333333,3
DL,2018-09-13,989.070833333333,2
DN,2018-09-13,1014.23333333333,1
DT,2018-09-13,1007.97708333333,1
DY,2018-09-13,1002.38333333333,2
E,2018-09-13,1019.504166666665,3
EC,2018-09-13,1019.504166666665,3
EH,2018-09-13,989.070833333333,2
EN,2018-09-13,1019.0333333333299,2
EX,2018-09-13,1010.1694444444432,2
FK,2018-09-13,999.6791666666666,2
FY,2018-09-13,989.070833333333,3
G,2018-09-13,989.070833333333,2
GL,2018-09-13,1007.97708333333,2
GU,2018-09-13,1016.2520833333348,1
GY,2018-09-13,,2
HA,2018-09-13,1019.0333333333299,1
HD,2018-09-13,1014.23333333333,2
HG,2018-09-13,1001.6520833333316,3
HP,2018-09-13,1013.4983333333321,2
HR,2018-09-13,1002.38333333333,2
HS,2018-09-13,,2
HU,2018-09-13,1014.23333333333,2
HX,2018-09-13,1014.23333333333,3
IG,2018-09-13,1019.504166666665,3
IM,2018-09-13,,2
IP,2018-09-13,1014.23333333333,2
IV,2018-09-13,1010.2875,0
JE,2018-09-13,,2
KA,2018-09-13,989.070833333333,1
KT,2018-09-13,1019.975,1
KW,2018-09-13,1010.2875,1
KY,2018-09-13,1010.2875,2
L,2018-09-13,1002.38333333333,2
LA,2018-09-13,989.070833333333,2
LD,2018-09-13,1002.38333333333,2
LE,2018-09-13,1014.23333333333,1
LL,2018-09-13,1002.38333333333,0
LN,2018-09-13,1014.23333333333,1
LS,2018-09-13,1014.23333333333,3
LU,2018-09-13,1013.6208333333316,3
M,2018-09-13,1008.3083333333301,3
ME,2018-09-13,1016.2520833333348,4
MK,2018-09-13,1014.23333333333,2
ML,2018-09-13,989.070833333333,1
N,2018-09-13,1019.504166666665,3
NE,2018-09-13,989.070833333333,2
NG,2018-09-13,1014.23333333333,0
NN,2018-09-13,1014.23333333333,2
NP,2018-09-13,1006.1124999999968,3
NR,2018-09-13,1014.23333333333,2
NW,2018-09-13,1019.504166666665,2
OL,2018-09-13,1014.23333333333,3
OX,2018-09-13,1009.4944444444432,2
PA,2018-09-13,999.6791666666666,2
PE,2018-09-13,1014.23333333333,1
PH,2018-09-13,1010.2875,1
PL,2018-09-13,1014.55416666667,1
PO,2018-09-13,1012.5291666666701,1
PR,2018-09-13,995.7270833333316,3
RG,2018-09-13,1009.4944444444432,1
RH,2018-09-13,1016.2520833333348,2
RM,2018-09-13,1019.975,3
S,2018-09-13,1014.23333333333,1
SA,2018-09-13,1002.38333333333,2
SE,2018-09-13,1019.975,2
SG,2018-09-13,1014.23333333333,2
SK,2018-09-13,1014.23333333333,2
SL,2018-09-13,1019.504166666665,1
SM,2018-09-13,1019.975,2
SN,2018-09-13,1007.97708333333,1
SO,2018-09-13,1012.5291666666701,0
SP,2018-09-13,1007.97708333333,0
SR,2018-09-13,989.070833333333,3
SS,2018-09-13,1017.7472222222199,4
ST,2018-09-13,1014.23333333333,2
SW,2018-09-13,1019.975,1
SY,2018-09-13,1002.38333333333,1
TA,2018-09-13,1007.97708333333,2
TD,2018-09-13,989.070833333333,1
TF,2018-09-13,1002.38333333333,2
TN,2018-09-13,1016.2520833333348,3
TQ,2018-09-13,1014.55416666667,2
TR,2018-09-13,1014.55416666667,0
TS,2018-09-13,1001.6520833333316,3
TW,2018-09-13,1019.975,0
UB,2018-09-13,1019.0333333333299,0
W,2018-09-13,1019.504166666665,1
WA,2018-09-13,1002.38333333333,2
WC,2018-09-13,1019.504166666665,2
WD,2018-09-13,1019.0333333333299,1
WF,2018-09-13,1014.23333333333,2
WN,2018-09-13,1002.38333333333,3
WR,2018-09-13,1002.38333333333,2
WS,2018-09-13,1014.23333333333,2
WV,2018-09-13,1002.38333333333,2
YO,2018-09-13,1014.23333333333,2
ZE,2018-09-13,995.3166666666672,0
AB,2018-09-14,1008.4,1
AL,2018-09-14,1016.9708333333299,2
B,2018-09-14,1010.7791666666701,2
BA,2018-09-14,1006.020833333335,1
BB,2018-09-14,985.7125,3
BD,2018-09-14,998.245833333335,3
BH,2018-09-14,1007.5555555555567,1
BL,2018-09-14,998.4472222222232,4
BN,2018-09-14,1014.2875,2
BR,2018-09-14,1017.95,3
BS,2018-09-14,1006.020833333335,2
BT,2018-09-14,,2
CA,2018-09-14,985.7125,1
CB,2018-09-14,1010.7791666666701,2
CF,2018-09-14,998.85,3
CH,2018-09-14,998.85,1
CM,2018-09-14,1013.875,3
CO,2018-09-14,1010.7791666666701,3
CR,2018-09-14,1017.95,2
CT,2018-09-14,1014.2875,4
CV,2018-09-14,1010.7791666666701,2
CW,2018-09-14,998.85,2
DA,2018-09-14,1017.95,3
DD,2018-09-14,1008.4,2
DE,2018-09-14,1010.7791666666701,1
DG,2018-09-14,985.7125,0
DH,2018-09-14,985.7125,3
DL,2018-09-14,985.7125,2
DN,2018-09-14,1010.7791666666701,1
DT,2018-09-14,1006.020833333335,1
DY,2018-09-14,998.85,2
E,2018-09-14,1017.4604166666652,3
EC,2018-09-14,1017.4604166666652,3
EH,2018-09-14,985.7125,2
EN,2018-09-14,1016.9708333333299,2
EX,2018-09-14,1008.2708333333335,2
FK,2018-09-14,997.05625,2
FY,2018-09-14,985.7125,3
G,2018-09-14,985.7125,2
GL,2018-09-14,1006.020833333335,2
GU,2018-09-14,1014.2875,1
GY,2018-09-14,,2
HA,2018-09-14,1016.9708333333299,1
HD,2018-09-14,1010.7791666666701,2
HG,2018-09-14,998.245833333335,3
HP,2018-09-14,1011.5175,2
HR,2018-09-14,998.85,2
HS,2018-09-14,,2
HU,2018-09-14,1010.7791666666701,2
HX,2018-09-14,1010.7791666666701,3
IG,2018-09-14,1017.4604166666652,3
IM,2018-09-14,,2
IP,2018-09-14,1010.7791666666701,2
IV,2018-09-14,1008.4,0
JE,2018-09-14,,2
KA,2018-09-14,985.7125,1
KT,2018-09-14,1017.95,1
KW,2018-09-14,1008.4,1
KY,2018-09-14,1008.4,2
L,2018-09-14,998.85,2
LA,2018-09-14,985.7125,2
LD,2018-09-14,998.85,2
LE,2018-09-14,1010.7791666666701,1
LL,2018-09-14,998.85,0
LN,2018-09-14,1010.7791666666701,1
LS,2018-09-14,1010.7791666666701,3
LU,2018-09-14,1011.3944444444452,3
M,2018-09-14,1004.8145833333348,3
ME,2018-09-14,1014.2875,4
MK,2018-09-14,1010.7791666666701,2
ML,2018-09-14,985.7125,1
N,2018-09-14,1017.4604166666652,3
NE,2018-09-14,985.7125,2
NG,2018-09-14,1010.7791666666701,0
NN,2018-09-14,1010.7791666666701,2
NP,2018-09-14,1003.6305555555568,3
NR,2018-09-14,1010.7791666666701,2
NW,2018-09-14,1017.4604166666652,2
OL,2018-09-14,1010.7791666666701,3
OX,2018-09-14,1007.5555555555567,2
PA,2018-09-14,997.05625,2
PE,2018-09-14,1010.7791666666701,1
PH,2018-09-14,1008.4,1
PL,2018-09-14,1012.77083333333,1
PO,2018-09-14,1010.625,1
PR,2018-09-14,992.28125,3
RG,2018-09-14,1007.5555555555567,1
RH,2018-09-14,1014.2875,2
RM,2018-09-14,1017.95,3
S,2018-09-14,1010.7791666666701,1
SA,2018-09-14,998.85,2
SE,2018-09-14,1017.95,2
SG,2018-09-14,1010.7791666666701,2
SK,2018-09-14,1010.7791666666701,2
SL,2018-09-14,1017.4604166666652,1
SM,2018-09-14,1017.95,2
SN,2018-09-14,1006.020833333335,1
SO,2018-09-14,1010.625,0
SP,2018-09-14,1006.020833333335,0
SR,2018-09-14,985.7125,3
SS,2018-09-14,1015.2333333333332,4
ST,2018-09-14,1010.7791666666701,2
SW,2018-09-14,1017.95,1
SY,2018-09-14,998.85,1
TA,2018-09-14,1006.020833333335,2
TD,2018-09-14,985.7125,1
TF,2018-09-14,998.85,2
TN,2018-09-14,1014.2875,3
TQ,2018-09-14,1012.77083333333,2
TR,2018-09-14,1012.77083333333,0
TS,2018-09-14,998.245833333335,3
TW,2018-09-14,1017.95,0
UB,2018-09-14,1016.9708333333299,0
W,2018-09-14,1017.4604166666652,1
WA,2018-09-14,998.85,2
WC,2018-09-14,1017.4604166666652,2
WD,2018-09-14,1016.9708333333299,1
WF,2018-09-14,1010.7791666666701,2
WN,2018-09-14,998.85,3
WR,2018-09-14,998.85,2
WS,2018-09-14,1010.7791666666701,2
WV,2018-09-14,998.85,2
YO,2018-09-14,1010.7791666666701,2
ZE,2018-09-14,994.5375,0
AB,2018-09-15,1013.9708333333299,1
AL,2018-09-15,1019.26666666667,2
B,2018-09-15,1013.7875,2
BA,2018-09-15,1007.9604166666651,1
BB,2018-09-15,989.991666666667,3
BD,2018-09-15,1001.8895833333336,3
BH,2018-09-15,1009.5194444444433,1
BL,2018-09-15,1001.6472222222225,4
BN,2018-09-15,1016.425,2
BR,2018-09-15,1020.2125,3
BS,2018-09-15,1007.9604166666651,2
BT,2018-09-15,,2
CA,2018-09-15,989.991666666667,1
CB,2018-09-15,1013.7875,2
CF,2018-09-15,1001.1625,3
CH,2018-09-15,1001.1625,1
CM,2018-09-15,1016.527083333335,3
CO,2018-09-15,1013.7875,3
CR,2018-09-15,1020.2125,2
CT,2018-09-15,1016.425,4
CV,2018-09-15,1013.7875,2
CW,2018-09-15,1001.1625,2
DA,2018-09-15,1020.2125,3
DD,2018-09-15,1013.9708333333299,2
DE,2018-09-15,1013.7875,1
DG,2018-09-15,989.991666666667,0
DH,2018-09-15,989.991666666667,3
DL,2018-09-15,989.991666666667,2
DN,2018-09-15,1013.7875,1
DT,2018-09-15,1007.9604166666651,1
DY,2018-09-15,1001.1625,2
E,2018-09-15,1019.739583333335,3
EC,2018-09-15,1019.739583333335,3
EH,2018-09-15,989.991666666667,2
EN,2018-09-15,1019.26666666667,2
EX,2018-09-15,1009.7041666666664,2
FK,2018-09-15,1001.9812499999987,2
FY,2018-09-15,989.991666666667,3
G,2018-09-15,989.991666666667,2
GL,2018-09-15,1007.9604166666651,2
GU,2018-09-15,1016.425,1
GY,2018-09-15,,2
HA,2018-09-15,1019.26666666667,1
HD,2018-09-15,1013.7875,2
HG,2018-09-15,1001.8895833333336,3
HP,2018-09-15,1013.6075,2
HR,2018-09-15,1001.1625,2
HS,2018-09-15,,2
HU,2018-09-15,1013.7875,2
HX,2018-09-15,1013.7875,3
IG,2018-09-15,1019.739583333335,3
IM,2018-09-15,,2
IP,2018-09-15,1013.7875,2
IV,2018-09-15,1013.9708333333299,0
JE,2018-09-15,,2
KA,2018-09-15,989.991666666667,1
KT,2018-09-15,1020.2125,1
KW,2018-09-15,1013.9708333333299,1
KY,2018-09-15,1013.9708333333299,2
L,2018-09-15,1001.1625,2
LA,2018-09-15,989.991666666667,2
LD,2018-09-15,1001.1625,2
LE,2018-09-15,1013.7875,1
LL,2018-09-15,1001.1625,0
LN,2018-09-15,1013.7875,1
LS,2018-09-15,1013.7875,3
LU,2018-09-15,1013.6375000000003,3
M,2018-09-15,1007.475,3
ME,2018-09-15,1016.425,4
MK,2018-09-15,1013.7875,2
ML,2018-09-15,989.991666666667,1
N,2018-09-15,1019.739583333335,3
NE,2018-09-15,989.991666666667,2
NG,2018-09-15,1013.7875,0
NN,2018-09-15,1013.7875,2
NP,2018-09-15,1005.6944444444432,3
NR,2018-09-15,1013.7875,2
NW,2018-09-15,1019.739583333335,2
OL,2018-09-15,1013.7875,3
OX,2018-09-15,1009.5194444444433,2
PA,2018-09-15,1001.9812499999987,2
PE,2018-09-15,1013.7875,1
PH,2018-09-15,1013.9708333333299,1
PL,2018-09-15,1013.1916666666701,1
PO,2018-09-15,1012.6375,1
PR,2018-09-15,995.5770833333336,3
RG,2018-09-15,1009.5194444444433,1
RH,2018-09-15,1016.425,2
RM,2018-09-15,1020.2125,3
S,2018-09-15,1013.7875,1
SA,2018-09-15,1001.1625,2
SE,2018-09-15,1020.2125,2
SG,2018-09-15,1013.7875,2
SK,2018-09-15,1013.7875,2
SL,2018-09-15,1019.739583333335,1
SM,2018-09-15,1020.2125,2
SN,2018-09-15,1007.9604166666651,1
SO,2018-09-15,1012.6375,0
SP,2018-09-15,1007.9604166666651,0
SR,2018-09-15,989.991666666667,3
SS,2018-09-15,1017.7555555555568,4
ST,2018-09-15,1013.7875,2
SW,2018-09-15,1020.2125,1
SY,2018-09-15,1001.1625,1
TA,2018-09-15,1007.9604166666651,2
TD,2018-09-15,989.991666666667,1
TF,2018-09-15,1001.1625,2
TN,2018-09-15,1016.425,3
TQ,2018-09-15,1013.1916666666701,2
TR,2018-09-15,1013.1916666666701,0
TS,2018-09-15,1001.8895833333336,3
TW,2018-09-15,1020.2125,0
UB,2018-09-15,1019.26666666667,0
W,2018-09-15,1019.739583333335,1
WA,2018-09-15,1001.1625,2
WC,2018-09-15,1019.739583333335,2
WD,2018-09-15,1019.26666666667,1
WF,2018-09-15,1013.7875,2
WN,2018-09-15,1001.1625,3
WR,2018-09-15,1001.1625,2
WS,2018-09-15,1013.7875,2
WV,2018-09-15,1001.1625,2
YO,2018-09-15,1013.7875,2
ZE,2018-09-15,1001.825,0
AB,2018-09-16,1003.4041666666701,1
AL,2018-09-16,1014.7,2
B,2018-09-16,1008.1875,2
BA,2018-09-16,1003.1895833333348,1
BB,2018-09-16,982.133333333333,3
BD,2018-09-16,995.1604166666664,3
BH,2018-09-16,1004.7583333333333,1
BL,2018-09-16,995.0444444444445,4
BN,2018-09-16,1011.775,2
BR,2018-09-16,1015.6541666666701,3
BS,2018-09-16,1003.1895833333348,2
BT,2018-09-16,,2
CA,2018-09-16,982.133333333333,1
CB,2018-09-16,1008.1875,2
CF,2018-09-16,994.8125,3
CH,2018-09-16,994.8125,1
CM,2018-09-16,1011.44375,3
CO,2018-09-16,1008.1875,3
CR,2018-09-16,1015.6541666666701,2
CT,2018-09-16,1011.775,4
CV,2018-09-16,1008.1875,2
CW,2018-09-16,994.8125,2
DA,2018-09-16,1015.6541666666701,3
DD,2018-09-16,1003.4041666666701,2
DE,2018-09-16,1008.1875,1
DG,2018-09-16,982.133333333333,0
DH,2018-09-16,982.133333333333,3
DL,2018-09-16,982.133333333333,2
DN,2018-09-16,1008.1875,1
DT,2018-09-16,1003.1895833333348,1
DY,2018-09-16,994.8125,2
E,2018-09-16,1015.177083333335,3
