region_id,timestamp,val_PM10_mean,extra_rings_PM10_mean
G,2018-10-04,8.0,0
GL,2018-10-04,14.125,1
GU,2018-10-04,13.0,1
GY,2018-10-04,,2
HA,2018-10-04,19.2,1
HD,2018-10-04,10.666666666666666,1
HG,2018-10-04,12.0,1
HP,2018-10-04,9.5,1
HR,2018-10-04,16.5,1
HS,2018-10-04,,2
HU,2018-10-04,23.0,0
HX,2018-10-04,11.142857142857142,2
IG,2018-10-04,16.5,1
IM,2018-10-04,,2
IP,2018-10-04,16.0,1
IV,2018-10-04,5.0,0
JE,2018-10-04,,2
KA,2018-10-04,7.333333333333332,1
KT,2018-10-04,14.6,2
KW,2018-10-04,5.0,1
KY,2018-10-04,4.666666666666667,1
L,2018-10-04,8.0,0
LA,2018-10-04,8.0,1
LD,2018-10-04,15.833333333333336,1
LE,2018-10-04,19.0,0
LL,2018-10-04,7.0,0
LN,2018-10-04,14.5,1
LS,2018-10-04,12.5,0
LU,2018-10-04,18.0,1
M,2018-10-04,10.5,0
ME,2018-10-04,17.5,0
MK,2018-10-04,14.0,1
ML,2018-10-04,6.0,1
N,2018-10-04,20.0,1
NE,2018-10-04,6.5,0
NG,2018-10-04,16.0,0
NN,2018-10-04,14.6,1
NP,2018-10-04,16.5,0
NR,2018-10-04,16.0,0
NW,2018-10-04,23.0,0
OL,2018-10-04,10.5,1
OX,2018-10-04,10.0,0
PA,2018-10-04,6.0,0
PE,2018-10-04,17.25,1
PH,2018-10-04,5.75,1
PL,2018-10-04,15.0,0
PO,2018-10-04,12.0,0
PR,2018-10-04,8.0,1
RG,2018-10-04,9.0,0
RH,2018-10-04,14.625,2
RM,2018-10-04,16.0,0
S,2018-10-04,10.666666666666666,0
SA,2018-10-04,16.333333333333332,0
SE,2018-10-04,17.0,0
SG,2018-10-04,18.0,0
SK,2018-10-04,10.875,1
SL,2018-10-04,11.0,1
SM,2018-10-04,17.0,2
SN,2018-10-04,11.25,1
SO,2018-10-04,14.666666666666664,0
SP,2018-10-04,13.25,1
SR,2018-10-04,7.666666666666668,1
SS,2018-10-04,19.0,0
ST,2018-10-04,14.0,0
SW,2018-10-04,17.0,1
SY,2018-10-04,14.0,1
TA,2018-10-04,11.666666666666664,1
TD,2018-10-04,5.6,1
TF,2018-10-04,14.0,1
TN,2018-10-04,17.5,1
TQ,2018-10-04,13.0,1
TR,2018-10-04,15.0,1
TS,2018-10-04,10.0,0
TW,2018-10-04,16.666666666666668,1
UB,2018-10-04,13.0,0
W,2018-10-04,18.5,0
WA,2018-10-04,10.0,0
WC,2018-10-04,14.0,0
WD,2018-10-04,19.666666666666668,1
WF,2018-10-04,11.625,1
WN,2018-10-04,9.8,1
WR,2018-10-04,15.2,1
WS,2018-10-04,15.333333333333336,1
WV,2018-10-04,14.0,1
YO,2018-10-04,11.5,0
ZE,2018-10-04,,2
AB,2018-10-05,9.0,0
AL,2018-10-05,27.0,1
B,2018-10-05,20.0,0
BA,2018-10-05,25.5,1
BB,2018-10-05,13.833333333333336,2
BD,2018-10-05,14.0,1
BH,2018-10-05,29.0,1
BL,2018-10-05,15.0,1
BN,2018-10-05,22.0,1
BR,2018-10-05,35.0,1
BS,2018-10-05,25.5,0
BT,2018-10-05,13.2,0
CA,2018-10-05,12.0,0
CB,2018-10-05,27.0,1
CF,2018-10-05,30.0,0
CH,2018-10-05,13.0,1
CM,2018-10-05,26.0,1
CO,2018-10-05,26.0,2
CR,2018-10-05,35.0,1
CT,2018-10-05,21.5,1
CV,2018-10-05,20.0,0
CW,2018-10-05,16.666666666666668,1
DA,2018-10-05,26.0,1
DD,2018-10-05,9.0,1
DE,2018-10-05,20.0,1
DG,2018-10-05,12.0,1
DH,2018-10-05,7.333333333333332,1
DL,2018-10-05,9.333333333333334,1
DN,2018-10-05,18.0,0
DT,2018-10-05,18.0,1
DY,2018-10-05,20.0,1
E,2018-10-05,35.0,1
EC,2018-10-05,29.0,1
EH,2018-10-05,8.5,0
EN,2018-10-05,32.333333333333336,1
EX,2018-10-05,18.0,0
FK,2018-10-05,13.0,0
FY,2018-10-05,12.5,2
G,2018-10-05,12.5,0
GL,2018-10-05,23.0,1
GU,2018-10-05,26.0,1
GY,2018-10-05,,2
HA,2018-10-05,30.6,1
HD,2018-10-05,15.666666666666664,1
HG,2018-10-05,12.5,1
HP,2018-10-05,21.0,1
HR,2018-10-05,26.0,1
HS,2018-10-05,,2
HU,2018-10-05,19.0,0
HX,2018-10-05,15.0,2
IG,2018-10-05,30.5,1
IM,2018-10-05,,2
IP,2018-10-05,26.0,1
IV,2018-10-05,9.0,0
JE,2018-10-05,,2
KA,2018-10-05,11.666666666666664,1
KT,2018-10-05,27.1,2
KW,2018-10-05,9.0,1
KY,2018-10-05,10.0,1
L,2018-10-05,13.0,0
LA,2018-10-05,12.0,1
LD,2018-10-05,23.16666666666667,1
LE,2018-10-05,31.0,0
LL,2018-10-05,11.0,0
LN,2018-10-05,19.0,1
LS,2018-10-05,14.0,0
LU,2018-10-05,27.0,1
M,2018-10-05,15.0,0
ME,2018-10-05,21.5,0
MK,2018-10-05,24.0,1
ML,2018-10-05,11.0,1
N,2018-10-05,31.0,1
NE,2018-10-05,6.5,0
NG,2018-10-05,20.0,0
NN,2018-10-05,22.4,1
NP,2018-10-05,26.0,0
NR,2018-10-05,26.0,0
NW,2018-10-05,35.0,0
OL,2018-10-05,15.0,1
OX,2018-10-05,21.0,0
PA,2018-10-05,10.0,0
PE,2018-10-05,26.0,1
PH,2018-10-05,10.25,1
PL,2018-10-05,23.5,0
PO,2018-10-05,22.0,0
PR,2018-10-05,13.0,1
RG,2018-10-05,21.0,0
RH,2018-10-05,26.0,2
RM,2018-10-05,26.0,0
S,2018-10-05,15.666666666666664,0
SA,2018-10-05,19.0,0
SE,2018-10-05,35.0,0
SG,2018-10-05,27.0,0
SK,2018-10-05,15.875,1
SL,2018-10-05,23.0,1
SM,2018-10-05,29.0,2
SN,2018-10-05,23.25,1
SO,2018-10-05,29.0,0
SP,2018-10-05,27.0,1
SR,2018-10-05,7.333333333333332,1
SS,2018-10-05,25.0,0
ST,2018-10-05,22.0,0
SW,2018-10-05,29.0,1
SY,2018-10-05,17.0,1
TA,2018-10-05,23.0,1
TD,2018-10-05,8.4,1
TF,2018-10-05,22.0,1
TN,2018-10-05,21.5,1
TQ,2018-10-05,21.66666666666667,1
TR,2018-10-05,23.5,1
TS,2018-10-05,9.0,0
TW,2018-10-05,27.66666666666667,1
UB,2018-10-05,25.0,0
W,2018-10-05,29.0,0
WA,2018-10-05,14.0,0
WC,2018-10-05,23.0,0
WD,2018-10-05,31.66666666666667,1
WF,2018-10-05,14.375,1
WN,2018-10-05,14.2,1
WR,2018-10-05,20.0,1
WS,2018-10-05,20.666666666666668,1
WV,2018-10-05,22.0,1
YO,2018-10-05,11.0,0
ZE,2018-10-05,,2
AB,2018-10-06,8.0,0
AL,2018-10-06,11.0,1
B,2018-10-06,7.5,0
BA,2018-10-06,10.0,1
BB,2018-10-06,11.0,2
BD,2018-10-06,12.5,1
BH,2018-10-06,13.666666666666664,1
BL,2018-10-06,9.0,1
BN,2018-10-06,10.0,1
BR,2018-10-06,18.0,1
BS,2018-10-06,10.0,0
BT,2018-10-06,12.4,0
CA,2018-10-06,14.0,0
CB,2018-10-06,11.0,1
CF,2018-10-06,9.0,0
CH,2018-10-06,8.25,1
CM,2018-10-06,12.0,1
CO,2018-10-06,12.333333333333336,2
CR,2018-10-06,18.0,1
CT,2018-10-06,15.0,1
CV,2018-10-06,9.666666666666666,0
CW,2018-10-06,9.0,1
DA,2018-10-06,16.0,1
DD,2018-10-06,8.0,1
DE,2018-10-06,9.3,1
DG,2018-10-06,14.0,1
DH,2018-10-06,10.0,1
DL,2018-10-06,11.0,1
DN,2018-10-06,6.0,0
DT,2018-10-06,7.0,1
DY,2018-10-06,7.5,1
E,2018-10-06,18.0,1
EC,2018-10-06,16.0,1
EH,2018-10-06,6.5,0
EN,2018-10-06,14.0,1
EX,2018-10-06,7.0,0
FK,2018-10-06,9.0,0
FY,2018-10-06,11.5,2
G,2018-10-06,10.0,0
GL,2018-10-06,9.625,1
GU,2018-10-06,12.0,1
GY,2018-10-06,,2
HA,2018-10-06,14.0,1
HD,2018-10-06,9.666666666666666,1
HG,2018-10-06,11.75,1
HP,2018-10-06,10.666666666666666,1
HR,2018-10-06,8.5,1
HS,2018-10-06,,2
HU,2018-10-06,8.0,0
HX,2018-10-06,10.285714285714286,2
IG,2018-10-06,18.0,1
IM,2018-10-06,,2
IP,2018-10-06,13.0,1
IV,2018-10-06,8.0,0
JE,2018-10-06,,2
KA,2018-10-06,9.0,1
KT,2018-10-06,13.0,2
KW,2018-10-06,8.0,1
KY,2018-10-06,7.333333333333332,1
L,2018-10-06,9.0,0
LA,2018-10-06,14.0,1
LD,2018-10-06,7.833333333333332,1
LE,2018-10-06,9.0,0
LL,2018-10-06,8.0,0
LN,2018-10-06,6.0,1
LS,2018-10-06,12.5,0
LU,2018-10-06,11.0,1
M,2018-10-06,9.0,0
ME,2018-10-06,15.0,0
MK,2018-10-06,11.0,1
ML,2018-10-06,8.4,1
N,2018-10-06,15.0,1
NE,2018-10-06,8.0,0
NG,2018-10-06,8.8,1
NN,2018-10-06,9.8,1
NP,2018-10-06,8.5,0
NR,2018-10-06,13.0,0
NW,2018-10-06,15.5,0
OL,2018-10-06,9.0,1
OX,2018-10-06,11.0,0
PA,2018-10-06,7.0,0
PE,2018-10-06,11.0,1
PH,2018-10-06,8.0,1
PL,2018-10-06,7.5,0
PO,2018-10-06,10.0,0
PR,2018-10-06,9.0,1
RG,2018-10-06,10.5,0
RH,2018-10-06,13.333333333333336,2
RM,2018-10-06,15.25,1
S,2018-10-06,9.666666666666666,0
SA,2018-10-06,7.0,0
SE,2018-10-06,18.0,0
SG,2018-10-06,11.0,0
SK,2018-10-06,9.25,1
SL,2018-10-06,10.666666666666666,1
SM,2018-10-06,15.0,2
SN,2018-10-06,10.4,1
SO,2018-10-06,13.666666666666664,0
SP,2018-10-06,12.4,1
SR,2018-10-06,10.0,1
SS,2018-10-06,13.0,0
ST,2018-10-06,11.0,0
SW,2018-10-06,15.0,1
SY,2018-10-06,7.25,1
TA,2018-10-06,9.0,1
TD,2018-10-06,8.6,1
TF,2018-10-06,11.0,1
TN,2018-10-06,15.0,1
TQ,2018-10-06,7.333333333333332,1
TR,2018-10-06,7.5,1
TS,2018-10-06,14.0,0
TW,2018-10-06,13.0,1
UB,2018-10-06,11.0,0
W,2018-10-06,14.0,0
WA,2018-10-06,8.0,0
WC,2018-10-06,14.0,0
WD,2018-10-06,14.0,1
WF,2018-10-06,10.25,1
WN,2018-10-06,8.6,1
WR,2018-10-06,8.8,1
WS,2018-10-06,8.666666666666666,1
WV,2018-10-06,11.0,1
YO,2018-10-06,11.0,0
ZE,2018-10-06,,2
AB,2018-10-07,7.0,0
AL,2018-10-07,11.0,1
B,2018-10-07,14.0,0
BA,2018-10-07,11.0,1
BB,2018-10-07,10.333333333333334,2
BD,2018-10-07,10.0,1
BH,2018-10-07,10.666666666666666,1
BL,2018-10-07,11.0,1
BN,2018-10-07,12.0,1
BR,2018-10-07,18.0,1
BS,2018-10-07,11.0,0
BT,2018-10-07,9.4,0
CA,2018-10-07,9.0,0
CB,2018-10-07,11.0,1
CF,2018-10-07,10.0,0
CH,2018-10-07,11.5,1
CM,2018-10-07,13.333333333333336,1
CO,2018-10-07,12.5,2
CR,2018-10-07,18.0,1
CT,2018-10-07,12.0,1
CV,2018-10-07,11.666666666666664,0
CW,2018-10-07,14.0,1
DA,2018-10-07,14.25,1
DD,2018-10-07,7.0,1
DE,2018-10-07,12.3,1
DG,2018-10-07,9.0,1
DH,2018-10-07,7.666666666666668,1
DL,2018-10-07,8.833333333333334,1
DN,2018-10-07,10.0,0
DT,2018-10-07,7.0,1
DY,2018-10-07,14.0,1
E,2018-10-07,18.0,1
EC,2018-10-07,14.0,1
EH,2018-10-07,4.0,0
EN,2018-10-07,13.0,1
EX,2018-10-07,7.0,0
FK,2018-10-07,6.0,0
FY,2018-10-07,10.0,2
G,2018-10-07,8.5,0
GL,2018-10-07,10.875,1
GU,2018-10-07,9.666666666666666,1
GY,2018-10-07,,2
HA,2018-10-07,11.8,1
HD,2018-10-07,10.0,1
HG,2018-10-07,10.25,1
HP,2018-10-07,7.333333333333332,1
HR,2018-10-07,11.0,1
HS,2018-10-07,,2
HU,2018-10-07,14.0,0
HX,2018-10-07,10.285714285714286,2
IG,2018-10-07,16.5,1
IM,2018-10-07,,2
IP,2018-10-07,10.0,1
IV,2018-10-07,3.0,0
JE,2018-10-07,,2
KA,2018-10-07,7.666666666666668,1
KT,2018-10-07,10.636363636363637,2
KW,2018-10-07,3.0,1
KY,2018-10-07,4.666666666666667,1
L,2018-10-07,11.0,0
LA,2018-10-07,9.0,1
LD,2018-10-07,11.0,1
LE,2018-10-07,17.0,0
LL,2018-10-07,6.0,0
LN,2018-10-07,10.0,1
LS,2018-10-07,10.0,0
LU,2018-10-07,11.0,1
M,2018-10-07,11.0,0
ME,2018-10-07,12.0,0
MK,2018-10-07,9.5,1
ML,2018-10-07,6.2,1
N,2018-10-07,12.666666666666664,1
NE,2018-10-07,7.0,0
NG,2018-10-07,11.4,1
NN,2018-10-07,12.0,1
NP,2018-10-07,11.0,0
NR,2018-10-07,10.0,0
NW,2018-10-07,14.0,0
OL,2018-10-07,11.0,1
OX,2018-10-07,8.0,0
PA,2018-10-07,6.0,0
PE,2018-10-07,12.666666666666664,1
PH,2018-10-07,5.5,1
PL,2018-10-07,9.0,0
PO,2018-10-07,12.0,0
PR,2018-10-07,11.0,1
RG,2018-10-07,7.0,0
RH,2018-10-07,11.111111111111109,2
RM,2018-10-07,15.0,0
S,2018-10-07,10.0,0
SA,2018-10-07,11.333333333333336,0
SE,2018-10-07,18.0,0
SG,2018-10-07,11.0,0
SK,2018-10-07,11.75,1
SL,2018-10-07,7.333333333333332,1
SM,2018-10-07,12.75,2
SN,2018-10-07,8.8,1
SO,2018-10-07,10.666666666666666,0
SP,2018-10-07,9.2,1
SR,2018-10-07,7.666666666666668,1
SS,2018-10-07,14.0,0
ST,2018-10-07,13.0,0
SW,2018-10-07,12.75,1
SY,2018-10-07,10.0,1
TA,2018-10-07,9.666666666666666,1
TD,2018-10-07,6.2,1
TF,2018-10-07,13.0,1
TN,2018-10-07,12.0,1
TQ,2018-10-07,8.333333333333334,1
TR,2018-10-07,9.0,1
TS,2018-10-07,9.0,0
TW,2018-10-07,10.333333333333334,1
UB,2018-10-07,8.0,0
W,2018-10-07,11.5,0
WA,2018-10-07,14.5,0
WC,2018-10-07,10.0,0
WD,2018-10-07,12.0,1
WF,2018-10-07,10.125,1
WN,2018-10-07,12.4,1
WR,2018-10-07,12.6,1
WS,2018-10-07,13.666666666666664,1
WV,2018-10-07,13.0,1
YO,2018-10-07,10.5,0
ZE,2018-10-07,,2
AB,2018-10-08,8.0,0
AL,2018-10-08,12.0,1
B,2018-10-08,10.5,0
BA,2018-10-08,10.0,1
BB,2018-10-08,10.833333333333336,2
BD,2018-10-08,9.5,1
BH,2018-10-08,11.0,1
BL,2018-10-08,11.0,1
BN,2018-10-08,11.0,1
BR,2018-10-08,12.0,1
BS,2018-10-08,10.0,0
BT,2018-10-08,10.2,0
CA,2018-10-08,14.0,0
CB,2018-10-08,12.0,1
CF,2018-10-08,9.0,0
CH,2018-10-08,9.0,1
CM,2018-10-08,12.333333333333336,1
CO,2018-10-08,12.0,2
CR,2018-10-08,12.0,1
CT,2018-10-08,14.0,1
CV,2018-10-08,9.333333333333334,0
CW,2018-10-08,10.333333333333334,1
DA,2018-10-08,12.75,1
DD,2018-10-08,8.0,1
DE,2018-10-08,9.6,1
DG,2018-10-08,14.0,1
DH,2018-10-08,11.0,1
DL,2018-10-08,11.333333333333336,1
DN,2018-10-08,8.0,0
DT,2018-10-08,7.0,1
DY,2018-10-08,10.5,1
E,2018-10-08,12.0,1
EC,2018-10-08,10.5,1
EH,2018-10-08,3.0,0
EN,2018-10-08,16.333333333333332,1
EX,2018-10-08,7.0,0
FK,2018-10-08,7.0,0
FY,2018-10-08,12.0,2
G,2018-10-08,8.5,0
GL,2018-10-08,10.0,1
GU,2018-10-08,9.5,1
GY,2018-10-08,,2
HA,2018-10-08,15.0,1
HD,2018-10-08,7.666666666666668,1
HG,2018-10-08,10.0,1
HP,2018-10-08,7.0,1
HR,2018-10-08,12.0,1
HS,2018-10-08,,2
HU,2018-10-08,15.0,0
HX,2018-10-08,9.142857142857142,2
IG,2018-10-08,11.5,1
IM,2018-10-08,,2
IP,2018-10-08,11.0,1
IV,2018-10-08,7.0,0
JE,2018-10-08,,2
KA,2018-10-08,8.0,1
KT,2018-10-08,10.545454545454543,2
KW,2018-10-08,7.0,1
KY,2018-10-08,4.333333333333333,1
L,2018-10-08,10.0,0
LA,2018-10-08,14.0,1
LD,2018-10-08,12.666666666666664,1
LE,2018-10-08,14.0,0
LL,2018-10-08,5.0,0
LN,2018-10-08,8.0,1
LS,2018-10-08,9.5,0
LU,2018-10-08,12.0,1
M,2018-10-08,11.0,0
ME,2018-10-08,14.0,0
MK,2018-10-08,10.0,1
ML,2018-10-08,6.0,1
N,2018-10-08,15.333333333333336,1
NE,2018-10-08,10.5,0
NG,2018-10-08,9.0,1
NN,2018-10-08,10.0,1
NP,2018-10-08,12.0,0
NR,2018-10-08,11.0,0
NW,2018-10-08,18.5,0
OL,2018-10-08,11.0,1
OX,2018-10-08,8.0,0
PA,2018-10-08,7.0,0
PE,2018-10-08,12.333333333333336,1
PH,2018-10-08,7.25,1
PL,2018-10-08,9.0,0
PO,2018-10-08,11.0,0
PR,2018-10-08,10.0,1
RG,2018-10-08,6.5,0
RH,2018-10-08,10.777777777777779,2
RM,2018-10-08,11.0,0
S,2018-10-08,7.666666666666668,0
SA,2018-10-08,14.333333333333336,0
SE,2018-10-08,12.0,0
SG,2018-10-08,12.0,0
SK,2018-10-08,9.5,1
SL,2018-10-08,6.666666666666668,1
SM,2018-10-08,13.0,2
SN,2018-10-08,8.2,1
SO,2018-10-08,11.0,0
SP,2018-10-08,9.2,1
SR,2018-10-08,11.0,1
SS,2018-10-08,14.0,0
ST,2018-10-08,10.0,0
SW,2018-10-08,13.0,1
SY,2018-10-08,12.0,1
TA,2018-10-08,9.0,1
TD,2018-10-08,8.2,1
TF,2018-10-08,10.0,1
TN,2018-10-08,14.0,1
TQ,2018-10-08,8.333333333333334,1
TR,2018-10-08,9.0,1
TS,2018-10-08,12.0,0
TW,2018-10-08,12.666666666666664,1
UB,2018-10-08,7.0,0
W,2018-10-08,15.5,0
WA,2018-10-08,10.5,0
WC,2018-10-08,9.0,0
WD,2018-10-08,14.666666666666664,1
WF,2018-10-08,8.875,1
WN,2018-10-08,10.6,1
WR,2018-10-08,9.8,1
WS,2018-10-08,10.333333333333334,1
WV,2018-10-08,10.0,1
YO,2018-10-08,10.5,0
ZE,2018-10-08,,2
AB,2018-10-09,7.0,0
AL,2018-10-09,16.0,1
B,2018-10-09,17.5,0
BA,2018-10-09,17.5,1
BB,2018-10-09,12.833333333333336,2
BD,2018-10-09,11.5,1
BH,2018-10-09,16.666666666666668,1
BL,2018-10-09,13.5,1
BN,2018-10-09,18.0,1
BR,2018-10-09,20.0,1
BS,2018-10-09,17.5,0
BT,2018-10-09,10.25,0
CA,2018-10-09,15.0,0
CB,2018-10-09,16.0,1
CF,2018-10-09,19.0,0
CH,2018-10-09,9.666666666666666,1
CM,2018-10-09,17.0,1
CO,2018-10-09,16.5,2
CR,2018-10-09,20.0,1
CT,2018-10-09,19.0,1
CV,2018-10-09,12.666666666666664,0
CW,2018-10-09,13.0,1
DA,2018-10-09,19.25,1
DD,2018-10-09,7.0,1
DE,2018-10-09,14.363636363636365,1
DG,2018-10-09,15.0,1
DH,2018-10-09,12.333333333333336,1
DL,2018-10-09,12.5,1
DN,2018-10-09,12.0,0
DT,2018-10-09,16.0,1
DY,2018-10-09,17.5,1
E,2018-10-09,20.0,1
EC,2018-10-09,17.0,1
EH,2018-10-09,7.5,0
EN,2018-10-09,20.666666666666668,1
EX,2018-10-09,16.0,0
FK,2018-10-09,11.0,0
FY,2018-10-09,13.5,2
G,2018-10-09,9.5,0
GL,2018-10-09,15.125,1
GU,2018-10-09,14.833333333333336,1
GY,2018-10-09,,2
HA,2018-10-09,19.6,1
HD,2018-10-09,11.666666666666664,1
HG,2018-10-09,11.5,1
HP,2018-10-09,10.666666666666666,1
HR,2018-10-09,18.5,1
HS,2018-10-09,,2
HU,2018-10-09,11.666666666666664,1
HX,2018-10-09,12.142857142857142,2
IG,2018-10-09,19.5,1
IM,2018-10-09,,2
IP,2018-10-09,15.0,1
IV,2018-10-09,3.0,0
JE,2018-10-09,,2
KA,2018-10-09,9.333333333333334,1
KT,2018-10-09,15.909090909090908,2
KW,2018-10-09,3.0,1
KY,2018-10-09,8.666666666666666,1
L,2018-10-09,12.0,0
LA,2018-10-09,15.0,1
LD,2018-10-09,19.0,1
LE,2018-10-09,18.0,0
LL,2018-10-09,8.0,0
LN,2018-10-09,13.5,1
LS,2018-10-09,11.5,0
LU,2018-10-09,16.0,1
M,2018-10-09,13.5,0
ME,2018-10-09,19.0,0
MK,2018-10-09,13.5,1
ML,2018-10-09,9.0,1
N,2018-10-09,20.0,1
NE,2018-10-09,12.0,0
NG,2018-10-09,15.0,0
NN,2018-10-09,13.4,1
NP,2018-10-09,18.5,0
NR,2018-10-09,15.0,0
NW,2018-10-09,23.0,0
OL,2018-10-09,13.5,1
OX,2018-10-09,11.0,0
PA,2018-10-09,9.0,0
PE,2018-10-09,16.0,1
PH,2018-10-09,7.5,1
PL,2018-10-09,18.0,0
PO,2018-10-09,18.0,0
PR,2018-10-09,12.0,1
RG,2018-10-09,10.5,0
RH,2018-10-09,16.333333333333332,2
RM,2018-10-09,19.0,0
S,2018-10-09,11.666666666666664,0
SA,2018-10-09,19.33333333333333,0
SE,2018-10-09,20.0,0
SG,2018-10-09,16.0,0
SK,2018-10-09,12.571428571428573,1
SL,2018-10-09,11.333333333333336,1
SM,2018-10-09,18.25,2
SN,2018-10-09,13.4,1
SO,2018-10-09,16.666666666666668,0
SP,2018-10-09,14.2,1
SR,2018-10-09,12.333333333333336,1
SS,2018-10-09,16.0,0
ST,2018-10-09,17.0,0
SW,2018-10-09,18.25,1
SY,2018-10-09,16.5,1
TA,2018-10-09,17.0,1
TD,2018-10-09,10.8,1
TF,2018-10-09,17.0,1
TN,2018-10-09,19.0,1
TQ,2018-10-09,17.333333333333332,1
TR,2018-10-09,18.0,1
TS,2018-10-09,13.0,0
TW,2018-10-09,17.333333333333332,1
UB,2018-10-09,13.0,0
W,2018-10-09,19.5,0
WA,2018-10-09,9.0,0
WC,2018-10-09,14.0,0
WD,2018-10-09,19.666666666666668,1
WF,2018-10-09,11.625,1
WN,2018-10-09,12.0,1
WR,2018-10-09,14.6,1
WS,2018-10-09,17.333333333333332,1
WV,2018-10-09,17.0,1
YO,2018-10-09,11.5,0
ZE,2018-10-09,,2
AB,2018-10-10,24.0,0
AL,2018-10-10,36.0,1
B,2018-10-10,34.5,0
BA,2018-10-10,29.0,1
BB,2018-10-10,29.5,2
BD,2018-10-10,38.0,1
BH,2018-10-10,27.66666666666667,1
BL,2018-10-10,26.5,1
BN,2018-10-10,30.0,1
BR,2018-10-10,60.0,1
BS,2018-10-10,29.0,0
BT,2018-10-10,19.6,0
CA,2018-10-10,21.0,0
CB,2018-10-10,36.0,1
CF,2018-10-10,35.0,0
CH,2018-10-10,28.33333333333333,1
CM,2018-10-10,44.0,1
CO,2018-10-10,41.0,2
CR,2018-10-10,60.0,1
CT,2018-10-10,57.5,1
CV,2018-10-10,30.33333333333333,0
CW,2018-10-10,34.0,1
DA,2018-10-10,55.75,1
DD,2018-10-10,24.0,1
DE,2018-10-10,34.18181818181818,1
DG,2018-10-10,21.0,1
DH,2018-10-10,31.33333333333333,1
DL,2018-10-10,31.83333333333333,1
DN,2018-10-10,52.0,0
DT,2018-10-10,23.0,1
DY,2018-10-10,34.5,1
E,2018-10-10,60.0,1
EC,2018-10-10,52.0,1
EH,2018-10-10,14.5,0
EN,2018-10-10,45.0,1
EX,2018-10-10,23.0,0
FK,2018-10-10,20.0,0
FY,2018-10-10,24.0,2
G,2018-10-10,16.0,0
GL,2018-10-10,28.875,1
GU,2018-10-10,28.83333333333333,1
GY,2018-10-10,,2
HA,2018-10-10,44.8,1
HD,2018-10-10,34.333333333333336,1
HG,2018-10-10,38.0,1
HP,2018-10-10,29.0,1
HR,2018-10-10,27.5,1
HS,2018-10-10,,2
HU,2018-10-10,42.66666666666666,1
HX,2018-10-10,33.142857142857146,2
IG,2018-10-10,54.0,1
IM,2018-10-10,,2
IP,2018-10-10,32.0,1
IV,2018-10-10,12.0,0
JE,2018-10-10,,2
KA,2018-10-10,15.0,1
KT,2018-10-10,36.54545454545455,2
KW,2018-10-10,12.0,1
KY,2018-10-10,16.333333333333332,1
L,2018-10-10,27.0,0
LA,2018-10-10,21.0,1
LD,2018-10-10,29.33333333333333,1
LE,2018-10-10,42.0,0
LL,2018-10-10,28.0,0
LN,2018-10-10,42.5,1
LS,2018-10-10,38.0,0
LU,2018-10-10,36.0,1
M,2018-10-10,26.5,0
ME,2018-10-10,57.5,0
MK,2018-10-10,31.5,1
ML,2018-10-10,16.2,1
N,2018-10-10,47.66666666666666,1
NE,2018-10-10,32.0,0
NG,2018-10-10,33.0,0
NN,2018-10-10,32.0,1
NP,2018-10-10,27.5,0
NR,2018-10-10,32.0,0
NW,2018-10-10,49.5,0
OL,2018-10-10,26.5,1
OX,2018-10-10,27.0,0
PA,2018-10-10,13.0,0
PE,2018-10-10,35.75,1
PH,2018-10-10,17.25,1
PL,2018-10-10,23.0,0
PO,2018-10-10,30.0,0
PR,2018-10-10,27.0,1
RG,2018-10-10,30.0,0
RH,2018-10-10,38.66666666666666,2
RM,2018-10-10,48.0,0
S,2018-10-10,34.333333333333336,0
SA,2018-10-10,28.66666666666667,0
SE,2018-10-10,60.0,0
SG,2018-10-10,36.0,0
SK,2018-10-10,32.0,1
SL,2018-10-10,32.0,1
SM,2018-10-10,48.25,2
SN,2018-10-10,29.0,1
SO,2018-10-10,27.66666666666667,0
SP,2018-10-10,28.6,1
SR,2018-10-10,31.33333333333333,1
SS,2018-10-10,48.0,0
ST,2018-10-10,38.0,0
SW,2018-10-10,48.25,1
SY,2018-10-10,28.5,1
TA,2018-10-10,27.0,1
TD,2018-10-10,22.8,1
TF,2018-10-10,38.0,1
TN,2018-10-10,57.5,1
TQ,2018-10-10,23.0,1
TR,2018-10-10,23.0,1
TS,2018-10-10,30.0,0
TW,2018-10-10,41.66666666666666,1
UB,2018-10-10,36.0,0
W,2018-10-10,44.5,0
WA,2018-10-10,30.0,0
WC,2018-10-10,44.0,0
WD,2018-10-10,45.0,1
WF,2018-10-10,38.375,1
WN,2018-10-10,27.5,1
WR,2018-10-10,32.0,1
WS,2018-10-10,35.666666666666664,1
WV,2018-10-10,38.0,1
YO,2018-10-10,38.0,0
ZE,2018-10-10,,2
AB,2018-10-11,39.0,0
AL,2018-10-11,21.0,1
B,2018-10-11,20.5,0
BA,2018-10-11,13.0,1
BB,2018-10-11,27.33333333333333,2
BD,2018-10-11,33.5,1
BH,2018-10-11,14.666666666666664,1
BL,2018-10-11,23.0,1
BN,2018-10-11,18.0,1
BR,2018-10-11,17.0,1
BS,2018-10-11,13.0,0
BT,2018-10-11,15.5,0
CA,2018-10-11,27.0,0
CB,2018-10-11,21.0,1
CF,2018-10-11,23.0,0
CH,2018-10-11,22.66666666666667,1
CM,2018-10-11,17.0,1
CO,2018-10-11,17.0,2
