region_id,timestamp,val_PM2.5_max,extra_rings_PM2.5_max
TD,2017-01-07,13.0,1
TF,2017-01-07,33.0,1
TN,2017-01-07,28.0,1
TQ,2017-01-07,26.0,4
TR,2017-01-07,26.0,5
TS,2017-01-07,25.33333333333333,0
TW,2017-01-07,21.5,1
UB,2017-01-07,16.0,0
W,2017-01-07,27.0,0
WA,2017-01-07,31.0,0
WC,2017-01-07,28.75,1
WD,2017-01-07,25.33333333333333,1
WF,2017-01-07,26.4,1
WN,2017-01-07,32.0,0
WR,2017-01-07,31.66666666666667,1
WS,2017-01-07,29.75,1
WV,2017-01-07,33.0,1
YO,2017-01-07,27.0,1
ZE,2017-01-07,,2
AB,2017-01-08,14.0,0
AL,2017-01-08,27.0,1
B,2017-01-08,26.66666666666667,0
BA,2017-01-08,22.66666666666667,2
BB,2017-01-08,24.0,1
BD,2017-01-08,19.0,1
BH,2017-01-08,19.0,1
BL,2017-01-08,26.5,1
BN,2017-01-08,40.0,0
BR,2017-01-08,25.0,1
BS,2017-01-08,24.5,1
BT,2017-01-08,17.0,0
CA,2017-01-08,24.0,0
CB,2017-01-08,27.0,1
CF,2017-01-08,13.0,0
CH,2017-01-08,20.0,0
CM,2017-01-08,29.0,1
CO,2017-01-08,31.0,2
CR,2017-01-08,21.0,1
CT,2017-01-08,25.5,1
CV,2017-01-08,29.66666666666667,0
CW,2017-01-08,20.33333333333333,1
DA,2017-01-08,25.0,0
DD,2017-01-08,14.0,1
DE,2017-01-08,25.33333333333333,1
DG,2017-01-08,24.0,1
DH,2017-01-08,17.6,1
DL,2017-01-08,19.4,1
DN,2017-01-08,22.8,1
DT,2017-01-08,19.0,2
DY,2017-01-08,26.66666666666667,1
E,2017-01-08,26.25,2
EC,2017-01-08,25.75,2
EH,2017-01-08,6.0,0
EN,2017-01-08,26.66666666666667,1
EX,2017-01-08,22.66666666666667,3
FK,2017-01-08,10.0,0
FY,2017-01-08,19.0,0
G,2017-01-08,10.5,0
GL,2017-01-08,27.6,1
GU,2017-01-08,27.5,1
GY,2017-01-08,,2
HA,2017-01-08,24.0,1
HD,2017-01-08,20.0,1
HG,2017-01-08,19.0,1
HP,2017-01-08,25.75,2
HR,2017-01-08,24.5,1
HS,2017-01-08,,2
HU,2017-01-08,26.0,0
HX,2017-01-08,21.75,2
IG,2017-01-08,27.0,2
IM,2017-01-08,,2
IP,2017-01-08,37.0,1
IV,2017-01-08,14.0,1
JE,2017-01-08,,2
KA,2017-01-08,10.0,1
KT,2017-01-08,21.0,1
KW,2017-01-08,14.0,2
KY,2017-01-08,7.333333333333332,1
L,2017-01-08,26.0,0
LA,2017-01-08,22.33333333333333,1
LD,2017-01-08,20.6,1
LE,2017-01-08,27.0,0
LL,2017-01-08,20.0,1
LN,2017-01-08,28.0,1
LS,2017-01-08,19.0,0
LU,2017-01-08,27.0,1
M,2017-01-08,26.0,0
ME,2017-01-08,25.5,0
MK,2017-01-08,27.0,1
ML,2017-01-08,8.6,1
N,2017-01-08,26.5,1
NE,2017-01-08,26.0,0
NG,2017-01-08,28.0,0
NN,2017-01-08,29.0,1
NP,2017-01-08,24.5,0
NR,2017-01-08,37.0,0
NW,2017-01-08,26.5,0
OL,2017-01-08,26.0,1
OX,2017-01-08,29.66666666666667,1
PA,2017-01-08,9.0,0
PE,2017-01-08,29.75,1
PH,2017-01-08,11.0,1
PL,2017-01-08,22.66666666666667,4
PO,2017-01-08,30.0,0
PR,2017-01-08,24.0,0
RG,2017-01-08,19.0,1
RH,2017-01-08,21.0,0
RM,2017-01-08,27.2,1
S,2017-01-08,20.0,0
SA,2017-01-08,20.5,0
SE,2017-01-08,25.0,1
SG,2017-01-08,27.0,0
SK,2017-01-08,21.857142857142854,1
SL,2017-01-08,18.0,1
SM,2017-01-08,23.0,2
SN,2017-01-08,26.16666666666667,2
SO,2017-01-08,19.0,0
SP,2017-01-08,19.0,1
SR,2017-01-08,15.0,0
SS,2017-01-08,30.0,0
ST,2017-01-08,20.0,0
SW,2017-01-08,25.0,1
SY,2017-01-08,20.33333333333333,1
TA,2017-01-08,24.5,2
TD,2017-01-08,15.5,1
TF,2017-01-08,20.0,1
TN,2017-01-08,27.4,1
TQ,2017-01-08,22.66666666666667,4
TR,2017-01-08,22.66666666666667,5
TS,2017-01-08,15.666666666666664,0
TW,2017-01-08,21.5,1
UB,2017-01-08,18.0,0
W,2017-01-08,25.0,0
WA,2017-01-08,21.0,0
WC,2017-01-08,26.0,1
WD,2017-01-08,23.66666666666667,1
WF,2017-01-08,19.6,1
WN,2017-01-08,30.0,0
WR,2017-01-08,28.16666666666667,1
WS,2017-01-08,25.0,1
WV,2017-01-08,20.0,1
YO,2017-01-08,18.5,1
ZE,2017-01-08,,2
AB,2017-01-09,10.0,0
AL,2017-01-09,25.0,1
B,2017-01-09,13.333333333333336,0
BA,2017-01-09,13.333333333333336,2
BB,2017-01-09,20.0,1
BD,2017-01-09,27.5,1
BH,2017-01-09,13.0,1
BL,2017-01-09,12.75,1
BN,2017-01-09,12.0,0
BR,2017-01-09,21.0,1
BS,2017-01-09,13.5,1
BT,2017-01-09,9.0,0
CA,2017-01-09,13.0,0
CB,2017-01-09,25.0,1
CF,2017-01-09,11.0,0
CH,2017-01-09,11.0,0
CM,2017-01-09,23.66666666666667,1
CO,2017-01-09,25.0,2
CR,2017-01-09,18.0,1
CT,2017-01-09,20.5,1
CV,2017-01-09,24.0,0
CW,2017-01-09,11.0,1
DA,2017-01-09,21.0,0
DD,2017-01-09,10.0,1
DE,2017-01-09,16.916666666666668,1
DG,2017-01-09,13.0,1
DH,2017-01-09,11.6,1
DL,2017-01-09,12.2,1
DN,2017-01-09,14.8,1
DT,2017-01-09,13.0,2
DY,2017-01-09,13.333333333333336,1
E,2017-01-09,22.25,2
EC,2017-01-09,20.5,2
EH,2017-01-09,7.0,0
EN,2017-01-09,22.66666666666667,1
EX,2017-01-09,13.333333333333336,3
FK,2017-01-09,7.0,0
FY,2017-01-09,14.0,0
G,2017-01-09,7.5,0
GL,2017-01-09,19.8,1
GU,2017-01-09,16.0,1
GY,2017-01-09,,2
HA,2017-01-09,19.25,1
HD,2017-01-09,10.0,1
HG,2017-01-09,27.5,1
HP,2017-01-09,21.125,2
HR,2017-01-09,13.5,1
HS,2017-01-09,,2
HU,2017-01-09,23.0,0
HX,2017-01-09,15.25,2
IG,2017-01-09,22.0,2
IM,2017-01-09,,2
IP,2017-01-09,29.0,1
IV,2017-01-09,10.0,1
JE,2017-01-09,,2
KA,2017-01-09,7.0,1
KT,2017-01-09,18.0,1
KW,2017-01-09,10.0,2
KY,2017-01-09,7.0,1
L,2017-01-09,10.0,0
LA,2017-01-09,15.666666666666664,1
LD,2017-01-09,28.8,1
LE,2017-01-09,28.0,0
LL,2017-01-09,11.0,1
LN,2017-01-09,21.0,1
LS,2017-01-09,27.5,0
LU,2017-01-09,25.0,1
M,2017-01-09,8.5,0
ME,2017-01-09,20.5,0
MK,2017-01-09,25.0,1
ML,2017-01-09,7.2,1
N,2017-01-09,21.5,1
NE,2017-01-09,10.0,0
NG,2017-01-09,21.0,0
NN,2017-01-09,25.0,1
NP,2017-01-09,13.5,0
NR,2017-01-09,29.0,0
NW,2017-01-09,21.5,0
OL,2017-01-09,8.5,1
OX,2017-01-09,24.0,1
PA,2017-01-09,6.0,0
PE,2017-01-09,25.75,1
PH,2017-01-09,7.666666666666668,1
PL,2017-01-09,13.333333333333336,4
PO,2017-01-09,21.0,0
PR,2017-01-09,20.0,0
RG,2017-01-09,13.0,1
RH,2017-01-09,18.0,0
RM,2017-01-09,21.6,1
S,2017-01-09,10.0,0
SA,2017-01-09,53.0,0
SE,2017-01-09,21.0,1
SG,2017-01-09,25.0,0
SK,2017-01-09,9.857142857142858,1
SL,2017-01-09,16.0,1
SM,2017-01-09,18.0,2
SN,2017-01-09,18.666666666666668,2
SO,2017-01-09,13.0,0
SP,2017-01-09,13.0,1
SR,2017-01-09,10.0,0
SS,2017-01-09,23.0,0
ST,2017-01-09,12.0,0
SW,2017-01-09,18.0,1
SY,2017-01-09,39.0,1
TA,2017-01-09,13.5,2
TD,2017-01-09,9.25,1
TF,2017-01-09,12.0,1
TN,2017-01-09,18.4,1
TQ,2017-01-09,13.333333333333336,4
TR,2017-01-09,13.333333333333336,5
TS,2017-01-09,12.666666666666664,0
TW,2017-01-09,17.0,1
UB,2017-01-09,16.0,0
W,2017-01-09,18.0,0
WA,2017-01-09,10.0,0
WC,2017-01-09,20.33333333333333,1
WD,2017-01-09,19.666666666666668,1
WF,2017-01-09,17.0,1
WN,2017-01-09,14.0,0
WR,2017-01-09,18.666666666666668,1
WS,2017-01-09,13.0,1
WV,2017-01-09,12.0,1
YO,2017-01-09,19.33333333333333,1
ZE,2017-01-09,,2
AB,2017-01-10,14.0,0
AL,2017-01-10,14.0,1
B,2017-01-10,20.666666666666668,0
BA,2017-01-10,14.333333333333336,2
BB,2017-01-10,18.0,1
BD,2017-01-10,10.5,1
BH,2017-01-10,10.0,1
BL,2017-01-10,14.333333333333336,1
BN,2017-01-10,13.0,0
BR,2017-01-10,12.0,1
BS,2017-01-10,16.5,1
BT,2017-01-10,19.0,0
CA,2017-01-10,26.0,0
CB,2017-01-10,14.0,1
CF,2017-01-10,16.0,0
CH,2017-01-10,13.0,0
CM,2017-01-10,16.333333333333332,1
CO,2017-01-10,16.75,2
CR,2017-01-10,31.0,1
CT,2017-01-10,17.0,1
CV,2017-01-10,19.0,0
CW,2017-01-10,14.666666666666664,1
DA,2017-01-10,12.0,0
DD,2017-01-10,14.0,1
DE,2017-01-10,18.5,1
DG,2017-01-10,26.0,1
DH,2017-01-10,16.0,1
DL,2017-01-10,17.6,1
DN,2017-01-10,17.4,1
DT,2017-01-10,10.5,2
DY,2017-01-10,20.666666666666668,1
E,2017-01-10,18.5,2
EC,2017-01-10,21.25,2
EH,2017-01-10,20.0,0
EN,2017-01-10,20.666666666666668,1
EX,2017-01-10,11.0,1
FK,2017-01-10,21.0,0
FY,2017-01-10,15.0,0
G,2017-01-10,23.0,0
GL,2017-01-10,18.0,1
GU,2017-01-10,17.25,1
GY,2017-01-10,,2
HA,2017-01-10,21.25,1
HD,2017-01-10,17.333333333333332,1
HG,2017-01-10,10.5,1
HP,2017-01-10,17.625,2
HR,2017-01-10,16.5,1
HS,2017-01-10,,2
HU,2017-01-10,18.0,0
HX,2017-01-10,14.571428571428573,2
IG,2017-01-10,17.875,2
IM,2017-01-10,,2
IP,2017-01-10,18.0,1
IV,2017-01-10,14.0,1
JE,2017-01-10,,2
KA,2017-01-10,22.33333333333333,1
KT,2017-01-10,31.0,1
KW,2017-01-10,14.0,2
KY,2017-01-10,20.33333333333333,1
L,2017-01-10,17.0,0
LA,2017-01-10,19.666666666666668,1
LD,2017-01-10,16.333333333333332,1
LE,2017-01-10,20.0,0
LL,2017-01-10,13.0,1
LN,2017-01-10,17.0,1
LS,2017-01-10,10.5,0
LU,2017-01-10,14.0,1
M,2017-01-10,11.0,0
ME,2017-01-10,17.0,0
MK,2017-01-10,14.0,1
ML,2017-01-10,21.4,1
N,2017-01-10,24.0,1
NE,2017-01-10,18.0,0
NG,2017-01-10,17.0,0
NN,2017-01-10,19.25,1
NP,2017-01-10,16.5,0
NR,2017-01-10,18.0,0
NW,2017-01-10,24.0,0
OL,2017-01-10,11.0,1
OX,2017-01-10,19.0,1
PA,2017-01-10,21.0,0
PE,2017-01-10,17.25,1
PH,2017-01-10,18.666666666666668,1
PL,2017-01-10,11.0,0
PO,2017-01-10,15.0,0
PR,2017-01-10,18.0,0
RG,2017-01-10,10.0,1
RH,2017-01-10,31.0,0
RM,2017-01-10,16.2,1
S,2017-01-10,17.333333333333332,0
SA,2017-01-10,16.0,1
SE,2017-01-10,12.0,1
SG,2017-01-10,14.0,0
SK,2017-01-10,15.666666666666664,1
SL,2017-01-10,12.0,1
SM,2017-01-10,28.0,2
SN,2017-01-10,16.666666666666668,2
SO,2017-01-10,10.0,0
SP,2017-01-10,10.0,1
SR,2017-01-10,18.0,0
SS,2017-01-10,17.5,0
ST,2017-01-10,14.0,0
SW,2017-01-10,25.0,1
SY,2017-01-10,13.0,1
TA,2017-01-10,14.666666666666664,2
TD,2017-01-10,21.0,1
TF,2017-01-10,14.0,1
TN,2017-01-10,18.0,1
TQ,2017-01-10,11.0,1
TR,2017-01-10,11.0,1
TS,2017-01-10,14.666666666666664,0
TW,2017-01-10,18.5,1
UB,2017-01-10,12.0,0
W,2017-01-10,25.0,0
WA,2017-01-10,17.0,0
WC,2017-01-10,24.33333333333333,1
WD,2017-01-10,20.0,1
WF,2017-01-10,14.6,1
WN,2017-01-10,14.0,0
WR,2017-01-10,19.83333333333333,1
WS,2017-01-10,19.0,1
WV,2017-01-10,14.0,1
YO,2017-01-10,13.833333333333336,1
ZE,2017-01-10,,2
AB,2017-01-11,9.0,0
AL,2017-01-11,12.0,1
B,2017-01-11,12.0,0
BA,2017-01-11,17.666666666666668,2
BB,2017-01-11,14.0,1
BD,2017-01-11,16.0,1
BH,2017-01-11,10.0,1
BL,2017-01-11,15.0,1
BN,2017-01-11,14.0,0
BR,2017-01-11,9.0,1
BS,2017-01-11,17.0,1
BT,2017-01-11,15.0,0
CA,2017-01-11,12.0,0
CB,2017-01-11,12.0,1
CF,2017-01-11,17.0,1
CH,2017-01-11,12.0,0
CM,2017-01-11,13.0,1
CO,2017-01-11,13.0,2
CR,2017-01-11,20.0,1
CT,2017-01-11,20.0,1
CV,2017-01-11,14.0,0
CW,2017-01-11,13.333333333333336,1
DA,2017-01-11,9.0,0
DD,2017-01-11,9.0,1
DE,2017-01-11,13.083333333333336,1
DG,2017-01-11,12.0,1
DH,2017-01-11,11.4,1
DL,2017-01-11,10.8,1
DN,2017-01-11,14.6,1
DT,2017-01-11,26.0,1
DY,2017-01-11,12.0,1
E,2017-01-11,14.6,2
EC,2017-01-11,13.0,1
EH,2017-01-11,9.0,0
EN,2017-01-11,17.0,1
EX,2017-01-11,26.0,0
FK,2017-01-11,9.0,0
FY,2017-01-11,13.0,0
G,2017-01-11,10.0,0
GL,2017-01-11,14.75,1
GU,2017-01-11,14.25,1
GY,2017-01-11,,2
HA,2017-01-11,16.0,1
HD,2017-01-11,13.0,1
HG,2017-01-11,16.0,1
HP,2017-01-11,14.5,2
HR,2017-01-11,17.0,1
HS,2017-01-11,,2
HU,2017-01-11,19.0,0
HX,2017-01-11,13.8,2
IG,2017-01-11,15.555555555555555,2
IM,2017-01-11,,2
IP,2017-01-11,13.0,1
IV,2017-01-11,9.0,1
JE,2017-01-11,,2
KA,2017-01-11,9.333333333333334,1
KT,2017-01-11,20.0,1
KW,2017-01-11,9.0,2
KY,2017-01-11,9.0,1
L,2017-01-11,17.0,0
LA,2017-01-11,13.0,1
LD,2017-01-11,17.0,1
LE,2017-01-11,13.0,0
LL,2017-01-11,12.0,1
LN,2017-01-11,15.0,1
LS,2017-01-11,16.0,0
LU,2017-01-11,12.0,1
M,2017-01-11,16.0,1
ME,2017-01-11,20.0,0
MK,2017-01-11,12.0,1
ML,2017-01-11,9.4,1
N,2017-01-11,17.333333333333332,1
NE,2017-01-11,9.0,0
NG,2017-01-11,15.0,0
NN,2017-01-11,13.75,1
NP,2017-01-11,17.0,0
NR,2017-01-11,13.0,0
NW,2017-01-11,19.5,0
OL,2017-01-11,13.857142857142858,2
OX,2017-01-11,14.0,1
PA,2017-01-11,8.0,0
PE,2017-01-11,13.25,1
PH,2017-01-11,8.666666666666666,1
PL,2017-01-11,13.0,0
PO,2017-01-11,13.0,0
PR,2017-01-11,14.0,0
RG,2017-01-11,10.0,1
RH,2017-01-11,20.0,0
RM,2017-01-11,15.2,1
S,2017-01-11,13.0,0
SA,2017-01-11,14.5,2
SE,2017-01-11,11.0,1
SG,2017-01-11,12.0,0
SK,2017-01-11,13.4,1
SL,2017-01-11,13.0,1
SM,2017-01-11,15.0,2
SN,2017-01-11,13.8,2
SO,2017-01-11,10.0,0
SP,2017-01-11,10.0,1
SR,2017-01-11,15.0,0
SS,2017-01-11,13.5,0
ST,2017-01-11,12.0,0
SW,2017-01-11,12.5,1
SY,2017-01-11,12.0,1
TA,2017-01-11,26.0,1
TD,2017-01-11,9.75,1
TF,2017-01-11,12.0,1
TN,2017-01-11,16.6,1
TQ,2017-01-11,19.5,1
TR,2017-01-11,13.0,1
TS,2017-01-11,11.0,0
TW,2017-01-11,12.5,1
UB,2017-01-11,13.0,0
W,2017-01-11,12.0,0
WA,2017-01-11,16.0,0
WC,2017-01-11,13.0,0
WD,2017-01-11,17.333333333333332,1
WF,2017-01-11,13.75,1
WN,2017-01-11,16.0,0
WR,2017-01-11,13.0,1
WS,2017-01-11,12.0,1
WV,2017-01-11,12.0,1
YO,2017-01-11,13.6,1
ZE,2017-01-11,,2
AB,2017-01-12,6.0,0
AL,2017-01-12,13.0,1
B,2017-01-12,11.333333333333336,0
BA,2017-01-12,14.666666666666664,2
BB,2017-01-12,13.0,2
BD,2017-01-12,10.0,2
BH,2017-01-12,6.0,1
BL,2017-01-12,10.0,2
BN,2017-01-12,11.5,1
BR,2017-01-12,12.0,1
BS,2017-01-12,22.0,1
BT,2017-01-12,26.0,0
CA,2017-01-12,15.0,0
CB,2017-01-12,13.0,1
CF,2017-01-12,22.0,1
CH,2017-01-12,8.0,0
CM,2017-01-12,12.333333333333336,1
CO,2017-01-12,12.25,2
CR,2017-01-12,13.0,1
CT,2017-01-12,15.0,1
CV,2017-01-12,11.666666666666664,0
CW,2017-01-12,11.0,1
DA,2017-01-12,12.0,0
DD,2017-01-12,6.0,1
DE,2017-01-12,12.25,1
DG,2017-01-12,15.0,1
DH,2017-01-12,9.2,1
DL,2017-01-12,10.6,1
DN,2017-01-12,12.0,1
DT,2017-01-12,16.0,1
DY,2017-01-12,11.333333333333336,1
E,2017-01-12,14.8,2
EC,2017-01-12,11.0,1
EH,2017-01-12,7.5,0
EN,2017-01-12,17.0,1
EX,2017-01-12,16.0,0
FK,2017-01-12,8.0,0
FY,2017-01-12,13.0,2
G,2017-01-12,7.0,0
GL,2017-01-12,14.25,1
GU,2017-01-12,9.666666666666666,1
GY,2017-01-12,,2
HA,2017-01-12,15.0,1
HD,2017-01-12,9.0,1
HG,2017-01-12,10.666666666666666,2
HP,2017-01-12,12.75,2
HR,2017-01-12,22.0,1
HS,2017-01-12,,2
HU,2017-01-12,11.0,0
HX,2017-01-12,9.0,2
IG,2017-01-12,14.222222222222221,2
IM,2017-01-12,,2
IP,2017-01-12,12.0,1
IV,2017-01-12,6.0,1
JE,2017-01-12,,2
KA,2017-01-12,6.666666666666668,1
KT,2017-01-12,13.0,1
KW,2017-01-12,6.0,2
KY,2017-01-12,7.666666666666668,1
L,2017-01-12,11.0,0
LA,2017-01-12,15.0,1
LD,2017-01-12,22.0,1
LE,2017-01-12,13.0,0
LL,2017-01-12,8.0,1
LN,2017-01-12,22.0,1
LS,2017-01-12,9.714285714285714,2
LU,2017-01-12,13.0,1
M,2017-01-12,9.0,1
ME,2017-01-12,15.0,0
MK,2017-01-12,13.0,1
ML,2017-01-12,7.4,1
N,2017-01-12,16.333333333333332,1
NE,2017-01-12,8.0,0
NG,2017-01-12,22.0,0
NN,2017-01-12,12.0,1
NP,2017-01-12,22.0,0
NR,2017-01-12,12.0,0
NW,2017-01-12,19.0,0
OL,2017-01-12,10.4,2
OX,2017-01-12,11.666666666666664,1
PA,2017-01-12,6.0,0
PE,2017-01-12,15.0,1
PH,2017-01-12,6.666666666666668,1
PL,2017-01-12,8.0,0
PO,2017-01-12,10.0,0
PR,2017-01-12,11.0,1
RG,2017-01-12,6.0,1
RH,2017-01-12,13.0,0
RM,2017-01-12,13.2,1
S,2017-01-12,9.0,0
SA,2017-01-12,15.0,2
SE,2017-01-12,11.5,1
SG,2017-01-12,13.0,0
SK,2017-01-12,10.4,1
SL,2017-01-12,10.0,1
SM,2017-01-12,12.0,2
SN,2017-01-12,12.6,2
SO,2017-01-12,6.0,0
SP,2017-01-12,6.0,1
SR,2017-01-12,8.0,0
SS,2017-01-12,12.0,0
ST,2017-01-12,16.0,0
SW,2017-01-12,11.5,1
SY,2017-01-12,8.0,1
TA,2017-01-12,16.0,1
TD,2017-01-12,9.5,1
TF,2017-01-12,16.0,1
TN,2017-01-12,13.75,1
TQ,2017-01-12,12.0,1
TR,2017-01-12,8.0,1
TS,2017-01-12,10.0,0
TW,2017-01-12,11.0,1
UB,2017-01-12,10.0,0
W,2017-01-12,12.0,0
WA,2017-01-12,9.0,0
WC,2017-01-12,11.0,0
WD,2017-01-12,16.0,1
WF,2017-01-12,9.0,1
WN,2017-01-12,10.0,1
WR,2017-01-12,11.5,1
WS,2017-01-12,12.5,1
WV,2017-01-12,16.0,1
YO,2017-01-12,10.25,1
ZE,2017-01-12,,2
AB,2017-01-13,7.0,0
AL,2017-01-13,9.0,1
B,2017-01-13,9.0,0
BA,2017-01-13,13.0,2
BB,2017-01-13,9.0,2
BD,2017-01-13,7.5,2
BH,2017-01-13,6.0,1
BL,2017-01-13,9.5,2
BN,2017-01-13,9.0,0
BR,2017-01-13,10.0,1
BS,2017-01-13,13.25,2
BT,2017-01-13,12.5,0
CA,2017-01-13,5.0,1
CB,2017-01-13,9.0,1
CF,2017-01-13,10.25,3
CH,2017-01-13,8.0,0
CM,2017-01-13,9.0,1
CO,2017-01-13,8.25,2
CR,2017-01-13,12.5,1
CT,2017-01-13,10.5,1
CV,2017-01-13,11.0,0
CW,2017-01-13,17.0,1
DA,2017-01-13,8.0,0
DD,2017-01-13,7.0,1
DE,2017-01-13,12.333333333333336,1
DG,2017-01-13,7.0,2
DH,2017-01-13,6.0,1
DL,2017-01-13,7.0,1
DN,2017-01-13,10.4,1
DT,2017-01-13,20.0,1
DY,2017-01-13,9.0,1
E,2017-01-13,12.0,1
EC,2017-01-13,10.0,1
EH,2017-01-13,6.5,0
EN,2017-01-13,10.0,1
EX,2017-01-13,20.0,0
FK,2017-01-13,7.0,0
FY,2017-01-13,9.0,2
G,2017-01-13,9.5,0
GL,2017-01-13,11.0,1
GU,2017-01-13,9.25,1
GY,2017-01-13,,2
HA,2017-01-13,9.0,0
HD,2017-01-13,8.333333333333334,1
HG,2017-01-13,11.0,1
HP,2017-01-13,9.444444444444443,2
HR,2017-01-13,9.714285714285714,2
HS,2017-01-13,,2
HU,2017-01-13,11.0,1
HX,2017-01-13,8.333333333333334,2
IG,2017-01-13,12.0,1
IM,2017-01-13,,2
IP,2017-01-13,6.0,1
IV,2017-01-13,7.0,1
JE,2017-01-13,,2
KA,2017-01-13,8.0,1
KT,2017-01-13,13.0,1
KW,2017-01-13,7.0,2
KY,2017-01-13,6.666666666666668,1
L,2017-01-13,9.0,0
LA,2017-01-13,7.333333333333332,2
LD,2017-01-13,8.0,2
LE,2017-01-13,14.0,0
LL,2017-01-13,8.0,1
LN,2017-01-13,16.0,1
LS,2017-01-13,11.0,1
LU,2017-01-13,9.0,1
M,2017-01-13,10.0,1
ME,2017-01-13,10.5,0
MK,2017-01-13,9.0,1
ML,2017-01-13,7.8,1
N,2017-01-13,9.666666666666666,1
NE,2017-01-13,5.0,0
NG,2017-01-13,16.0,0
NN,2017-01-13,11.75,1
NP,2017-01-13,11.0,2
NR,2017-01-13,6.0,0
NW,2017-01-13,10.5,0
OL,2017-01-13,13.6,2
OX,2017-01-13,11.0,1
PA,2017-01-13,5.0,0
PE,2017-01-13,11.25,1
PH,2017-01-13,6.333333333333332,1
PL,2017-01-13,11.0,0
PO,2017-01-13,9.0,0
PR,2017-01-13,9.0,1
RG,2017-01-13,6.0,1
RH,2017-01-13,13.0,0
RM,2017-01-13,9.833333333333334,1
S,2017-01-13,8.333333333333334,0
SA,2017-01-13,8.0,2
SE,2017-01-13,12.0,0
SG,2017-01-13,9.0,0
SK,2017-01-13,13.6,1
SL,2017-01-13,7.0,1
SM,2017-01-13,10.5,2
SN,2017-01-13,9.75,2
SO,2017-01-13,6.0,0
SP,2017-01-13,6.0,1
SR,2017-01-13,6.0,0
SS,2017-01-13,9.0,0
ST,2017-01-13,33.0,0
SW,2017-01-13,9.666666666666666,1
SY,2017-01-13,8.0,1
TA,2017-01-13,20.0,1
TD,2017-01-13,6.0,1
TF,2017-01-13,33.0,1
TN,2017-01-13,10.2,1
TQ,2017-01-13,15.5,1
TR,2017-01-13,11.0,1
TS,2017-01-13,6.333333333333332,0
TW,2017-01-13,8.0,1
UB,2017-01-13,7.0,0
W,2017-01-13,9.0,0
WA,2017-01-13,10.0,0
WC,2017-01-13,8.0,0
WD,2017-01-13,9.25,1
WF,2017-01-13,9.0,1
WN,2017-01-13,9.5,1
WR,2017-01-13,10.0,1
WS,2017-01-13,15.0,1
WV,2017-01-13,33.0,1
YO,2017-01-13,11.0,0
ZE,2017-01-13,,2
AB,2017-01-14,12.0,0
AL,2017-01-14,21.0,1
B,2017-01-14,13.333333333333336,0
BA,2017-01-14,12.666666666666664,2
BB,2017-01-14,17.0,2
BD,2017-01-14,19.625,2
BH,2017-01-14,10.0,1
BL,2017-01-14,22.0,1
BN,2017-01-14,15.0,0
BR,2017-01-14,22.5,1
BS,2017-01-14,13.6,2
BT,2017-01-14,22.5,0
CA,2017-01-14,12.0,1
CB,2017-01-14,21.0,1
CF,2017-01-14,11.0,1
CH,2017-01-14,11.0,0
CM,2017-01-14,20.666666666666668,1
CO,2017-01-14,19.75,2
CR,2017-01-14,34.5,1
CT,2017-01-14,20.0,1
CV,2017-01-14,13.333333333333336,0
CW,2017-01-14,18.666666666666668,1
DA,2017-01-14,15.0,0
DD,2017-01-14,12.0,1
DE,2017-01-14,17.75,1
DG,2017-01-14,10.285714285714286,2
DH,2017-01-14,16.8,1
DL,2017-01-14,19.4,1
DN,2017-01-14,23.4,1
DT,2017-01-14,17.0,1
DY,2017-01-14,13.333333333333336,1
E,2017-01-14,30.0,1
EC,2017-01-14,23.5,1
EH,2017-01-14,7.5,0
EN,2017-01-14,27.33333333333333,1
EX,2017-01-14,17.0,0
FK,2017-01-14,11.0,0
FY,2017-01-14,12.0,2
G,2017-01-14,13.5,0
GL,2017-01-14,13.333333333333336,1
GU,2017-01-14,19.0,1
GY,2017-01-14,,2
HA,2017-01-14,19.0,0
HD,2017-01-14,20.0,1
HG,2017-01-14,24.0,1
HP,2017-01-14,11.0,1
HR,2017-01-14,12.555555555555555,2
HS,2017-01-14,,2
HU,2017-01-14,24.0,1
HX,2017-01-14,20.5,2
IG,2017-01-14,30.0,1
IM,2017-01-14,,2
IP,2017-01-14,17.0,1
IV,2017-01-14,12.0,1
JE,2017-01-14,,2
KA,2017-01-14,11.333333333333336,1
KT,2017-01-14,39.0,1
KW,2017-01-14,12.0,2
KY,2017-01-14,8.666666666666666,1
L,2017-01-14,12.0,0
LA,2017-01-14,18.166666666666668,2
LD,2017-01-14,11.0,1
LE,2017-01-14,9.0,0
LL,2017-01-14,11.0,1
LN,2017-01-14,33.0,1
LS,2017-01-14,24.0,1
LU,2017-01-14,21.0,1
M,2017-01-14,22.0,0
ME,2017-01-14,20.0,0
MK,2017-01-14,21.0,1
ML,2017-01-14,10.6,1
N,2017-01-14,26.0,1
NE,2017-01-14,12.0,0
NG,2017-01-14,33.0,0
NN,2017-01-14,12.25,1
NP,2017-01-14,12.4,2
NR,2017-01-14,17.0,0
NW,2017-01-14,30.5,0
OL,2017-01-14,22.0,1
OX,2017-01-14,12.75,1
PA,2017-01-14,7.0,0
PE,2017-01-14,20.0,1
PH,2017-01-14,10.0,1
PL,2017-01-14,10.0,0
PO,2017-01-14,20.0,0
PR,2017-01-14,12.0,1
RG,2017-01-14,11.0,0
RH,2017-01-14,39.0,0
RM,2017-01-14,21.0,1
S,2017-01-14,20.0,0
