region_id,timestamp,val_PM2.5_mean,extra_rings_PM2.5_mean
PO,2017-03-15,14.0,0
PR,2017-03-15,13.0,0
RG,2017-03-15,13.0,0
RH,2017-03-15,14.0,1
RM,2017-03-15,18.33333333333333,1
S,2017-03-15,12.0,0
SA,2017-03-15,14.0,0
SE,2017-03-15,19.0,0
SG,2017-03-15,15.0,0
SK,2017-03-15,12.428571428571427,1
SL,2017-03-15,12.333333333333336,1
SM,2017-03-15,15.25,2
SN,2017-03-15,14.0,1
SO,2017-03-15,14.0,0
SP,2017-03-15,13.666666666666664,1
SR,2017-03-15,14.0,0
SS,2017-03-15,20.0,0
ST,2017-03-15,10.0,0
SW,2017-03-15,15.25,1
SY,2017-03-15,12.333333333333336,1
TA,2017-03-15,10.5,1
TD,2017-03-15,10.75,1
TF,2017-03-15,10.0,1
TN,2017-03-15,16.25,1
TQ,2017-03-15,4.666666666666667,1
TR,2017-03-15,4.0,1
TS,2017-03-15,10.666666666666666,0
TW,2017-03-15,12.0,0
UB,2017-03-15,12.0,0
W,2017-03-15,15.0,0
WA,2017-03-15,12.0,0
WC,2017-03-15,15.0,0
WD,2017-03-15,17.5,1
WF,2017-03-15,13.285714285714285,1
WN,2017-03-15,13.4,1
WR,2017-03-15,12.5,1
WS,2017-03-15,11.25,1
WV,2017-03-15,10.0,1
YO,2017-03-15,13.0,0
ZE,2017-03-15,,2
AB,2017-03-16,3.0,0
AL,2017-03-16,15.0,1
B,2017-03-16,13.333333333333336,0
BA,2017-03-16,8.0,1
BB,2017-03-16,8.0,1
BD,2017-03-16,11.5,1
BH,2017-03-16,10.0,1
BL,2017-03-16,9.0,1
BN,2017-03-16,18.0,0
BR,2017-03-16,20.0,1
BS,2017-03-16,8.0,0
BT,2017-03-16,5.0,0
CA,2017-03-16,6.0,0
CB,2017-03-16,15.0,1
CF,2017-03-16,9.0,0
CH,2017-03-16,5.0,0
CM,2017-03-16,19.0,1
CO,2017-03-16,19.25,2
CR,2017-03-16,21.0,1
CT,2017-03-16,20.0,1
CV,2017-03-16,15.333333333333336,0
CW,2017-03-16,7.666666666666668,1
DA,2017-03-16,19.0,0
DD,2017-03-16,3.0,1
DE,2017-03-16,12.166666666666664,1
DG,2017-03-16,6.0,1
DH,2017-03-16,4.6,1
DL,2017-03-16,6.142857142857142,1
DN,2017-03-16,9.857142857142858,1
DT,2017-03-16,10.0,1
DY,2017-03-16,13.333333333333336,1
E,2017-03-16,21.0,1
EC,2017-03-16,20.0,1
EH,2017-03-16,4.5,0
EN,2017-03-16,21.66666666666667,1
EX,2017-03-16,10.0,0
FK,2017-03-16,5.0,0
FY,2017-03-16,5.0,0
G,2017-03-16,4.5,0
GL,2017-03-16,12.857142857142858,1
GU,2017-03-16,13.166666666666664,1
GY,2017-03-16,,2
HA,2017-03-16,22.0,0
HD,2017-03-16,7.0,1
HG,2017-03-16,10.75,1
HP,2017-03-16,13.0,1
HR,2017-03-16,12.0,1
HS,2017-03-16,,2
HU,2017-03-16,14.0,0
HX,2017-03-16,8.75,2
IG,2017-03-16,21.0,1
IM,2017-03-16,,2
IP,2017-03-16,20.0,1
IV,2017-03-16,3.0,1
JE,2017-03-16,,2
KA,2017-03-16,4.333333333333333,1
KT,2017-03-16,15.0,1
KW,2017-03-16,3.0,2
KY,2017-03-16,4.666666666666667,1
L,2017-03-16,7.0,0
LA,2017-03-16,6.333333333333332,1
LD,2017-03-16,11.0,1
LE,2017-03-16,17.0,0
LL,2017-03-16,5.0,1
LN,2017-03-16,14.0,1
LS,2017-03-16,11.5,0
LU,2017-03-16,15.0,1
M,2017-03-16,9.0,0
ME,2017-03-16,20.0,0
MK,2017-03-16,13.5,1
ML,2017-03-16,4.6,1
N,2017-03-16,23.0,1
NE,2017-03-16,6.0,0
NG,2017-03-16,14.0,0
NN,2017-03-16,15.0,1
NP,2017-03-16,12.0,0
NR,2017-03-16,20.0,0
NW,2017-03-16,25.0,0
OL,2017-03-16,9.0,1
OX,2017-03-16,12.0,0
PA,2017-03-16,4.0,0
PE,2017-03-16,16.5,1
PH,2017-03-16,4.0,1
PL,2017-03-16,9.0,0
PO,2017-03-16,12.0,0
PR,2017-03-16,8.0,0
RG,2017-03-16,14.0,0
RH,2017-03-16,18.0,1
RM,2017-03-16,20.33333333333333,1
S,2017-03-16,7.0,0
SA,2017-03-16,11.0,0
SE,2017-03-16,21.0,0
SG,2017-03-16,15.0,0
SK,2017-03-16,8.142857142857142,1
SL,2017-03-16,15.333333333333336,1
SM,2017-03-16,18.5,2
SN,2017-03-16,11.333333333333336,1
SO,2017-03-16,10.0,0
SP,2017-03-16,11.333333333333336,1
SR,2017-03-16,6.0,0
SS,2017-03-16,21.0,0
ST,2017-03-16,8.0,0
SW,2017-03-16,18.5,1
SY,2017-03-16,9.0,1
TA,2017-03-16,9.0,1
TD,2017-03-16,5.25,1
TF,2017-03-16,8.0,1
TN,2017-03-16,19.25,1
TQ,2017-03-16,9.333333333333334,1
TR,2017-03-16,9.0,1
TS,2017-03-16,3.6666666666666665,0
TW,2017-03-16,15.0,0
UB,2017-03-16,17.0,0
W,2017-03-16,19.0,0
WA,2017-03-16,10.0,0
WC,2017-03-16,19.0,0
WD,2017-03-16,22.25,1
WF,2017-03-16,9.142857142857142,1
WN,2017-03-16,10.0,0
WR,2017-03-16,14.333333333333336,1
WS,2017-03-16,12.0,1
WV,2017-03-16,8.0,1
YO,2017-03-16,10.0,0
ZE,2017-03-16,,2
AB,2017-03-17,3.0,0
AL,2017-03-17,7.0,1
B,2017-03-17,4.666666666666667,0
BA,2017-03-17,5.0,1
BB,2017-03-17,5.0,1
BD,2017-03-17,5.0,1
BH,2017-03-17,4.5,1
BL,2017-03-17,4.25,1
BN,2017-03-17,7.0,0
BR,2017-03-17,7.5,1
BS,2017-03-17,5.0,0
BT,2017-03-17,3.0,0
CA,2017-03-17,5.0,0
CB,2017-03-17,7.0,1
CF,2017-03-17,4.0,0
CH,2017-03-17,2.0,0
CM,2017-03-17,7.666666666666668,1
CO,2017-03-17,7.5,2
CR,2017-03-17,10.0,1
CT,2017-03-17,6.5,1
CV,2017-03-17,4.666666666666667,0
CW,2017-03-17,3.333333333333333,1
DA,2017-03-17,5.0,0
DD,2017-03-17,3.0,1
DE,2017-03-17,4.666666666666667,1
DG,2017-03-17,5.0,1
DH,2017-03-17,2.4,1
DL,2017-03-17,2.8571428571428568,1
DN,2017-03-17,4.142857142857143,1
DT,2017-03-17,6.0,1
DY,2017-03-17,4.666666666666667,1
E,2017-03-17,10.0,1
EC,2017-03-17,7.5,1
EH,2017-03-17,3.0,0
EN,2017-03-17,9.0,1
EX,2017-03-17,6.0,0
FK,2017-03-17,2.0,0
FY,2017-03-17,4.0,0
G,2017-03-17,3.5,0
GL,2017-03-17,5.142857142857143,1
GU,2017-03-17,5.5,1
GY,2017-03-17,,2
HA,2017-03-17,7.0,0
HD,2017-03-17,4.333333333333333,1
HG,2017-03-17,4.0,1
HP,2017-03-17,5.0,1
HR,2017-03-17,5.5,1
HS,2017-03-17,,2
HU,2017-03-17,4.0,0
HX,2017-03-17,4.375,2
IG,2017-03-17,10.0,1
IM,2017-03-17,,2
IP,2017-03-17,7.0,1
IV,2017-03-17,3.0,1
JE,2017-03-17,,2
KA,2017-03-17,3.0,1
KT,2017-03-17,4.0,1
KW,2017-03-17,3.0,2
KY,2017-03-17,2.6666666666666665,1
L,2017-03-17,3.0,0
LA,2017-03-17,4.666666666666667,1
LD,2017-03-17,6.2,1
LE,2017-03-17,6.0,0
LL,2017-03-17,2.0,1
LN,2017-03-17,6.0,1
LS,2017-03-17,5.0,0
LU,2017-03-17,7.0,1
M,2017-03-17,3.5,0
ME,2017-03-17,6.5,0
MK,2017-03-17,6.5,1
ML,2017-03-17,3.0,1
N,2017-03-17,8.333333333333334,1
NE,2017-03-17,3.0,0
NG,2017-03-17,6.0,0
NN,2017-03-17,5.2,1
NP,2017-03-17,5.5,0
NR,2017-03-17,7.0,0
NW,2017-03-17,10.0,0
OL,2017-03-17,3.5,1
OX,2017-03-17,6.0,0
PA,2017-03-17,2.0,0
PE,2017-03-17,6.5,1
PH,2017-03-17,2.333333333333333,1
PL,2017-03-17,5.5,0
PO,2017-03-17,9.0,0
PR,2017-03-17,5.0,0
RG,2017-03-17,4.0,0
RH,2017-03-17,7.0,1
RM,2017-03-17,7.333333333333332,1
S,2017-03-17,4.333333333333333,0
SA,2017-03-17,8.0,0
SE,2017-03-17,10.0,0
SG,2017-03-17,7.0,0
SK,2017-03-17,4.0,1
SL,2017-03-17,4.333333333333333,1
SM,2017-03-17,6.25,2
SN,2017-03-17,5.0,1
SO,2017-03-17,4.5,0
SP,2017-03-17,4.333333333333333,1
SR,2017-03-17,3.0,0
SS,2017-03-17,8.0,0
ST,2017-03-17,3.0,0
SW,2017-03-17,6.25,1
SY,2017-03-17,6.0,1
TA,2017-03-17,5.5,1
TD,2017-03-17,3.5,1
TF,2017-03-17,3.0,1
TN,2017-03-17,6.25,1
TQ,2017-03-17,5.666666666666668,1
TR,2017-03-17,5.5,1
TS,2017-03-17,2.0,0
TW,2017-03-17,4.0,0
UB,2017-03-17,5.0,0
W,2017-03-17,6.0,0
WA,2017-03-17,5.0,0
WC,2017-03-17,5.0,0
WD,2017-03-17,8.0,1
WF,2017-03-17,4.142857142857143,1
WN,2017-03-17,5.0,0
WR,2017-03-17,4.666666666666667,1
WS,2017-03-17,4.25,1
WV,2017-03-17,3.0,1
YO,2017-03-17,3.0,0
ZE,2017-03-17,,2
AB,2017-03-18,5.0,0
AL,2017-03-18,6.0,1
B,2017-03-18,3.333333333333333,0
BA,2017-03-18,8.0,1
BB,2017-03-18,3.0,1
BD,2017-03-18,4.0,1
BH,2017-03-18,3.0,1
BL,2017-03-18,2.5,1
BN,2017-03-18,9.0,0
BR,2017-03-18,6.0,1
BS,2017-03-18,8.0,0
BT,2017-03-18,5.0,0
CA,2017-03-18,5.0,0
CB,2017-03-18,6.0,1
CF,2017-03-18,7.0,0
CH,2017-03-18,2.0,0
CM,2017-03-18,5.666666666666668,1
CO,2017-03-18,5.5,2
CR,2017-03-18,8.0,1
CT,2017-03-18,4.5,1
CV,2017-03-18,3.6666666666666665,0
CW,2017-03-18,2.6666666666666665,1
DA,2017-03-18,4.0,0
DD,2017-03-18,5.0,1
DE,2017-03-18,3.333333333333333,1
DG,2017-03-18,5.0,1
DH,2017-03-18,2.6,1
DL,2017-03-18,2.8571428571428568,1
DN,2017-03-18,3.2857142857142856,1
DT,2017-03-18,7.0,1
DY,2017-03-18,3.333333333333333,1
E,2017-03-18,8.0,1
EC,2017-03-18,6.5,1
EH,2017-03-18,4.0,0
EN,2017-03-18,8.0,1
EX,2017-03-18,7.0,0
FK,2017-03-18,4.0,0
FY,2017-03-18,3.0,0
G,2017-03-18,4.5,0
GL,2017-03-18,6.428571428571429,1
GU,2017-03-18,5.333333333333333,1
GY,2017-03-18,,2
HA,2017-03-18,8.0,0
HD,2017-03-18,2.333333333333333,1
HG,2017-03-18,3.5,1
HP,2017-03-18,7.5,1
HR,2017-03-18,8.0,1
HS,2017-03-18,,2
HU,2017-03-18,4.0,0
HX,2017-03-18,2.875,2
IG,2017-03-18,8.0,1
IM,2017-03-18,,2
IP,2017-03-18,5.0,1
IV,2017-03-18,5.0,1
JE,2017-03-18,,2
KA,2017-03-18,3.6666666666666665,1
KT,2017-03-18,4.0,1
KW,2017-03-18,5.0,2
KY,2017-03-18,4.0,1
L,2017-03-18,3.0,0
LA,2017-03-18,3.6666666666666665,1
LD,2017-03-18,9.0,1
LE,2017-03-18,3.0,0
LL,2017-03-18,2.0,1
LN,2017-03-18,6.0,1
LS,2017-03-18,4.0,0
LU,2017-03-18,6.0,1
M,2017-03-18,2.5,0
ME,2017-03-18,4.5,0
MK,2017-03-18,8.0,1
ML,2017-03-18,4.2,1
N,2017-03-18,7.666666666666668,1
NE,2017-03-18,4.0,0
NG,2017-03-18,6.0,0
NN,2017-03-18,4.8,1
NP,2017-03-18,8.0,0
NR,2017-03-18,5.0,0
NW,2017-03-18,9.0,0
OL,2017-03-18,2.5,1
OX,2017-03-18,10.0,0
PA,2017-03-18,2.0,0
PE,2017-03-18,5.0,1
PH,2017-03-18,3.6666666666666665,1
PL,2017-03-18,5.5,0
PO,2017-03-18,8.0,0
PR,2017-03-18,3.0,0
RG,2017-03-18,5.0,0
RH,2017-03-18,9.0,1
RM,2017-03-18,5.333333333333333,1
S,2017-03-18,2.333333333333333,0
SA,2017-03-18,11.0,0
SE,2017-03-18,8.0,0
SG,2017-03-18,6.0,0
SK,2017-03-18,2.571428571428572,1
SL,2017-03-18,4.333333333333333,1
SM,2017-03-18,5.5,2
SN,2017-03-18,7.666666666666668,1
SO,2017-03-18,3.0,0
SP,2017-03-18,3.6666666666666665,1
SR,2017-03-18,4.0,0
SS,2017-03-18,5.5,0
ST,2017-03-18,3.0,0
SW,2017-03-18,5.5,1
SY,2017-03-18,8.0,1
TA,2017-03-18,7.5,1
TD,2017-03-18,4.25,1
TF,2017-03-18,3.0,1
TN,2017-03-18,5.5,1
TQ,2017-03-18,6.0,1
TR,2017-03-18,5.5,1
TS,2017-03-18,1.6666666666666667,0
TW,2017-03-18,4.0,0
UB,2017-03-18,4.0,0
W,2017-03-18,5.0,0
WA,2017-03-18,3.0,0
WC,2017-03-18,5.0,0
WD,2017-03-18,7.5,1
WF,2017-03-18,3.0,1
WN,2017-03-18,2.0,0
WR,2017-03-18,3.5,1
WS,2017-03-18,3.25,1
WV,2017-03-18,3.0,1
YO,2017-03-18,3.0,0
ZE,2017-03-18,,2
AB,2017-03-19,3.0,2
AL,2017-03-19,7.0,1
B,2017-03-19,4.333333333333333,0
BA,2017-03-19,5.0,1
BB,2017-03-19,7.0,1
BD,2017-03-19,6.0,1
BH,2017-03-19,5.5,1
BL,2017-03-19,5.0,1
BN,2017-03-19,9.0,0
BR,2017-03-19,6.5,1
BS,2017-03-19,5.0,0
BT,2017-03-19,5.0,0
CA,2017-03-19,8.0,0
CB,2017-03-19,7.0,1
CF,2017-03-19,5.0,0
CH,2017-03-19,4.0,0
CM,2017-03-19,6.333333333333332,1
CO,2017-03-19,6.75,2
CR,2017-03-19,8.0,1
CT,2017-03-19,6.5,1
CV,2017-03-19,5.333333333333333,0
CW,2017-03-19,4.0,1
DA,2017-03-19,5.0,0
DD,2017-03-19,3.25,2
DE,2017-03-19,4.833333333333333,1
DG,2017-03-19,8.0,1
DH,2017-03-19,2.4,1
DL,2017-03-19,3.4285714285714284,1
DN,2017-03-19,5.142857142857143,1
DT,2017-03-19,7.0,1
DY,2017-03-19,4.333333333333333,1
E,2017-03-19,8.0,1
EC,2017-03-19,6.0,1
EH,2017-03-19,3.5,0
EN,2017-03-19,7.666666666666668,1
EX,2017-03-19,7.0,0
FK,2017-03-19,3.0,0
FY,2017-03-19,7.0,0
G,2017-03-19,4.0,0
GL,2017-03-19,5.428571428571429,1
GU,2017-03-19,6.333333333333332,1
GY,2017-03-19,,2
HA,2017-03-19,7.0,0
HD,2017-03-19,5.0,1
HG,2017-03-19,5.0,1
HP,2017-03-19,6.0,1
HR,2017-03-19,4.5,1
HS,2017-03-19,,2
HU,2017-03-19,7.0,0
HX,2017-03-19,5.25,2
IG,2017-03-19,8.0,1
IM,2017-03-19,,2
IP,2017-03-19,8.0,1
IV,2017-03-19,3.0,2
JE,2017-03-19,,2
KA,2017-03-19,3.6666666666666665,1
KT,2017-03-19,4.0,1
KW,2017-03-19,3.0,3
KY,2017-03-19,3.333333333333333,1
L,2017-03-19,5.0,0
LA,2017-03-19,7.333333333333332,1
LD,2017-03-19,6.8,1
LE,2017-03-19,5.0,0
LL,2017-03-19,4.0,1
LN,2017-03-19,6.0,1
LS,2017-03-19,6.0,0
LU,2017-03-19,7.0,1
M,2017-03-19,4.0,0
ME,2017-03-19,6.5,0
MK,2017-03-19,7.5,1
ML,2017-03-19,3.6,1
N,2017-03-19,6.666666666666668,1
NE,2017-03-19,4.0,0
NG,2017-03-19,6.0,0
NN,2017-03-19,5.8,1
NP,2017-03-19,4.5,0
NR,2017-03-19,8.0,0
NW,2017-03-19,8.0,0
OL,2017-03-19,4.0,1
OX,2017-03-19,8.0,0
PA,2017-03-19,3.0,0
PE,2017-03-19,6.5,1
PH,2017-03-19,3.0,1
PL,2017-03-19,6.5,0
PO,2017-03-19,10.0,0
PR,2017-03-19,7.0,0
RG,2017-03-19,4.0,0
RH,2017-03-19,9.0,1
RM,2017-03-19,6.333333333333332,1
S,2017-03-19,5.0,0
SA,2017-03-19,10.0,0
SE,2017-03-19,8.0,0
SG,2017-03-19,7.0,0
SK,2017-03-19,4.428571428571429,1
SL,2017-03-19,4.0,1
SM,2017-03-19,5.25,2
SN,2017-03-19,5.666666666666668,1
SO,2017-03-19,5.5,0
SP,2017-03-19,5.0,1
SR,2017-03-19,4.0,0
SS,2017-03-19,6.0,0
ST,2017-03-19,3.0,0
SW,2017-03-19,5.25,1
SY,2017-03-19,8.0,1
TA,2017-03-19,6.0,1
TD,2017-03-19,4.75,1
TF,2017-03-19,3.0,1
TN,2017-03-19,6.75,1
TQ,2017-03-19,6.666666666666668,1
TR,2017-03-19,6.5,1
TS,2017-03-19,1.3333333333333333,0
TW,2017-03-19,4.0,0
UB,2017-03-19,4.0,0
W,2017-03-19,5.0,0
WA,2017-03-19,5.0,0
WC,2017-03-19,4.0,0
WD,2017-03-19,6.75,1
WF,2017-03-19,5.0,1
WN,2017-03-19,5.0,0
WR,2017-03-19,4.833333333333333,1
WS,2017-03-19,4.0,1
WV,2017-03-19,3.0,1
YO,2017-03-19,4.0,0
ZE,2017-03-19,,2
AB,2017-03-20,4.5,2
AL,2017-03-20,4.0,1
B,2017-03-20,4.333333333333333,0
BA,2017-03-20,2.0,1
BB,2017-03-20,4.0,1
BD,2017-03-20,5.5,1
BH,2017-03-20,2.5,1
BL,2017-03-20,3.0,1
BN,2017-03-20,5.0,0
BR,2017-03-20,5.5,1
BS,2017-03-20,2.0,0
BT,2017-03-20,5.0,0
CA,2017-03-20,6.0,0
CB,2017-03-20,4.0,1
CF,2017-03-20,2.0,0
CH,2017-03-20,2.0,0
CM,2017-03-20,4.666666666666667,1
CO,2017-03-20,5.0,2
CR,2017-03-20,8.0,1
CT,2017-03-20,5.0,1
CV,2017-03-20,4.666666666666667,0
CW,2017-03-20,2.6666666666666665,1
DA,2017-03-20,3.0,0
DD,2017-03-20,4.5,2
DE,2017-03-20,3.9166666666666665,1
DG,2017-03-20,6.0,1
DH,2017-03-20,4.6,1
DL,2017-03-20,4.428571428571429,1
DN,2017-03-20,3.571428571428572,1
DT,2017-03-20,4.0,1
DY,2017-03-20,4.333333333333333,1
E,2017-03-20,8.0,1
EC,2017-03-20,6.0,1
EH,2017-03-20,4.5,0
EN,2017-03-20,8.0,1
EX,2017-03-20,4.0,0
FK,2017-03-20,5.0,0
FY,2017-03-20,4.0,0
G,2017-03-20,4.5,0
GL,2017-03-20,4.0,1
GU,2017-03-20,3.6666666666666665,1
GY,2017-03-20,,2
HA,2017-03-20,6.0,0
HD,2017-03-20,3.0,1
HG,2017-03-20,4.5,1
HP,2017-03-20,4.0,1
HR,2017-03-20,3.5,1
HS,2017-03-20,,2
HU,2017-03-20,5.0,0
HX,2017-03-20,3.5,2
IG,2017-03-20,8.0,1
IM,2017-03-20,,2
IP,2017-03-20,6.0,1
IV,2017-03-20,4.5,2
JE,2017-03-20,,2
KA,2017-03-20,4.333333333333333,1
KT,2017-03-20,3.0,1
KW,2017-03-20,4.5,3
KY,2017-03-20,4.666666666666667,1
L,2017-03-20,3.0,0
LA,2017-03-20,4.666666666666667,1
LD,2017-03-20,5.6,1
LE,2017-03-20,5.0,0
LL,2017-03-20,2.0,1
LN,2017-03-20,4.0,1
LS,2017-03-20,5.5,0
LU,2017-03-20,4.0,1
M,2017-03-20,2.0,0
ME,2017-03-20,5.0,0
MK,2017-03-20,4.5,1
ML,2017-03-20,4.6,1
N,2017-03-20,8.0,1
NE,2017-03-20,4.0,0
NG,2017-03-20,4.0,0
NN,2017-03-20,4.8,1
NP,2017-03-20,3.5,0
NR,2017-03-20,6.0,0
NW,2017-03-20,10.0,0
OL,2017-03-20,2.0,1
OX,2017-03-20,5.0,0
PA,2017-03-20,4.0,0
PE,2017-03-20,4.75,1
PH,2017-03-20,4.5,1
PL,2017-03-20,4.0,0
PO,2017-03-20,6.0,0
PR,2017-03-20,4.0,0
RG,2017-03-20,3.0,0
RH,2017-03-20,5.0,1
RM,2017-03-20,5.166666666666667,1
S,2017-03-20,3.0,0
SA,2017-03-20,9.5,0
SE,2017-03-20,8.0,0
SG,2017-03-20,4.0,0
SK,2017-03-20,2.7142857142857144,1
SL,2017-03-20,3.0,1
SM,2017-03-20,5.0,2
SN,2017-03-20,3.333333333333333,1
SO,2017-03-20,2.5,0
SP,2017-03-20,2.6666666666666665,1
SR,2017-03-20,5.0,0
SS,2017-03-20,5.0,0
ST,2017-03-20,2.0,0
SW,2017-03-20,5.0,1
SY,2017-03-20,7.0,1
TA,2017-03-20,3.0,1
TD,2017-03-20,4.75,1
TF,2017-03-20,2.0,1
TN,2017-03-20,4.5,1
TQ,2017-03-20,4.0,1
TR,2017-03-20,4.0,1
TS,2017-03-20,4.666666666666667,0
TW,2017-03-20,3.0,0
UB,2017-03-20,3.0,0
W,2017-03-20,5.0,0
WA,2017-03-20,4.0,0
WC,2017-03-20,4.0,0
WD,2017-03-20,7.25,1
WF,2017-03-20,3.8571428571428568,1
WN,2017-03-20,4.0,0
WR,2017-03-20,4.5,1
WS,2017-03-20,3.75,1
WV,2017-03-20,2.0,1
YO,2017-03-20,3.5,0
ZE,2017-03-20,,2
AB,2017-03-21,3.0,2
AL,2017-03-21,5.0,1
B,2017-03-21,4.333333333333333,0
BA,2017-03-21,4.0,1
BB,2017-03-21,5.0,1
BD,2017-03-21,5.0,1
BH,2017-03-21,4.0,1
BL,2017-03-21,3.25,1
BN,2017-03-21,4.0,0
BR,2017-03-21,5.5,1
BS,2017-03-21,4.0,0
BT,2017-03-21,14.0,0
CA,2017-03-21,6.0,0
CB,2017-03-21,5.0,1
CF,2017-03-21,4.0,0
CH,2017-03-21,2.0,0
CM,2017-03-21,5.666666666666668,1
CO,2017-03-21,5.75,2
CR,2017-03-21,7.0,1
CT,2017-03-21,6.0,1
CV,2017-03-21,4.333333333333333,0
CW,2017-03-21,3.333333333333333,1
DA,2017-03-21,4.0,0
DD,2017-03-21,3.0,2
DE,2017-03-21,4.083333333333333,1
DG,2017-03-21,6.0,1
DH,2017-03-21,3.6,1
DL,2017-03-21,3.8571428571428568,1
DN,2017-03-21,3.8571428571428568,1
DT,2017-03-21,4.0,1
DY,2017-03-21,4.333333333333333,1
E,2017-03-21,7.0,1
EC,2017-03-21,5.5,1
EH,2017-03-21,3.0,0
EN,2017-03-21,8.0,1
EX,2017-03-21,4.0,0
FK,2017-03-21,3.0,0
FY,2017-03-21,3.0,0
G,2017-03-21,3.5,0
GL,2017-03-21,4.857142857142857,1
GU,2017-03-21,4.333333333333333,1
GY,2017-03-21,,2
HA,2017-03-21,7.0,0
HD,2017-03-21,3.6666666666666665,1
HG,2017-03-21,4.25,1
HP,2017-03-21,5.0,1
HR,2017-03-21,5.5,1
HS,2017-03-21,,2
HU,2017-03-21,4.0,0
HX,2017-03-21,3.75,2
IG,2017-03-21,7.0,1
IM,2017-03-21,,2
IP,2017-03-21,6.0,1
IV,2017-03-21,3.0,2
JE,2017-03-21,,2
KA,2017-03-21,3.333333333333333,1
KT,2017-03-21,3.0,1
KW,2017-03-21,3.0,3
KY,2017-03-21,3.0,1
L,2017-03-21,3.0,0
LA,2017-03-21,4.666666666666667,1
LD,2017-03-21,6.0,1
LE,2017-03-21,4.0,0
LL,2017-03-21,2.0,1
LN,2017-03-21,5.0,1
LS,2017-03-21,5.0,0
LU,2017-03-21,5.0,1
M,2017-03-21,2.0,0
ME,2017-03-21,6.0,0
MK,2017-03-21,5.5,1
ML,2017-03-21,3.2,1
N,2017-03-21,7.666666666666668,1
NE,2017-03-21,4.0,0
NG,2017-03-21,5.0,0
NN,2017-03-21,4.6,1
NP,2017-03-21,5.5,0
NR,2017-03-21,6.0,0
NW,2017-03-21,9.5,0
OL,2017-03-21,2.0,1
OX,2017-03-21,6.0,0
PA,2017-03-21,3.0,0
PE,2017-03-21,5.0,1
PH,2017-03-21,3.0,1
PL,2017-03-21,4.5,0
PO,2017-03-21,7.0,0
PR,2017-03-21,5.0,0
RG,2017-03-21,4.0,0
RH,2017-03-21,4.0,1
RM,2017-03-21,5.833333333333332,1
S,2017-03-21,3.6666666666666665,0
SA,2017-03-21,7.5,0
SE,2017-03-21,7.0,0
SG,2017-03-21,5.0,0
SK,2017-03-21,3.2857142857142856,1
SL,2017-03-21,3.6666666666666665,1
SM,2017-03-21,4.75,2
SN,2017-03-21,4.666666666666667,1
SO,2017-03-21,4.0,0
SP,2017-03-21,4.0,1
SR,2017-03-21,4.0,0
SS,2017-03-21,6.0,0
ST,2017-03-21,3.0,0
SW,2017-03-21,4.75,1
SY,2017-03-21,5.666666666666668,1
TA,2017-03-21,4.0,1
TD,2017-03-21,4.0,1
TF,2017-03-21,3.0,1
TN,2017-03-21,5.0,1
TQ,2017-03-21,4.333333333333333,1
TR,2017-03-21,4.5,1
TS,2017-03-21,3.333333333333333,0
TW,2017-03-21,3.0,0
UB,2017-03-21,4.0,0
W,2017-03-21,5.0,0
WA,2017-03-21,5.0,0
WC,2017-03-21,4.0,0
WD,2017-03-21,7.5,1
WF,2017-03-21,4.0,1
WN,2017-03-21,4.0,0
WR,2017-03-21,4.333333333333333,1
WS,2017-03-21,4.0,1
WV,2017-03-21,3.0,1
YO,2017-03-21,3.5,0
ZE,2017-03-21,,2
AB,2017-03-22,6.5,2
AL,2017-03-22,7.0,1
B,2017-03-22,9.0,0
BA,2017-03-22,7.0,1
BB,2017-03-22,7.0,1
BD,2017-03-22,10.0,1
BH,2017-03-22,5.0,1
BL,2017-03-22,6.5,1
BN,2017-03-22,6.0,0
BR,2017-03-22,7.5,1
BS,2017-03-22,7.0,0
BT,2017-03-22,7.5,0
CA,2017-03-22,7.0,0
CB,2017-03-22,7.0,1
CF,2017-03-22,4.0,0
CH,2017-03-22,4.0,0
CM,2017-03-22,7.0,1
CO,2017-03-22,7.75,2
CR,2017-03-22,9.0,1
CT,2017-03-22,6.5,1
CV,2017-03-22,7.666666666666668,0
CW,2017-03-22,5.666666666666668,1
DA,2017-03-22,6.0,0
DD,2017-03-22,5.25,2
DE,2017-03-22,7.833333333333332,1
DG,2017-03-22,7.0,1
DH,2017-03-22,9.0,1
DL,2017-03-22,8.142857142857142,1
DN,2017-03-22,7.7142857142857135,1
DT,2017-03-22,6.0,1
DY,2017-03-22,9.0,1
E,2017-03-22,9.0,1
EC,2017-03-22,7.5,1
EH,2017-03-22,4.0,0
EN,2017-03-22,10.0,1
EX,2017-03-22,6.0,0
FK,2017-03-22,10.0,0
FY,2017-03-22,4.0,0
G,2017-03-22,5.5,0
GL,2017-03-22,7.0,1
GU,2017-03-22,5.666666666666668,1
GY,2017-03-22,,2
HA,2017-03-22,8.0,0
HD,2017-03-22,8.333333333333334,1
HG,2017-03-22,8.5,1
HP,2017-03-22,6.5,1
HR,2017-03-22,6.0,1
HS,2017-03-22,,2
HU,2017-03-22,7.0,0
HX,2017-03-22,8.0,2
IG,2017-03-22,9.0,1
IM,2017-03-22,,2
IP,2017-03-22,10.0,1
IV,2017-03-22,6.5,2
JE,2017-03-22,,2
KA,2017-03-22,4.666666666666667,1
KT,2017-03-22,5.0,1
KW,2017-03-22,6.5,3
KY,2017-03-22,6.0,1
L,2017-03-22,5.0,0
